x,y,t,speed,throttle,brake
-767.0,-647.1,0.0,270.0,1.0,0.0
-767.4,-609.4,0.379,280.0,0.78,1.0
-766.9,-600.3,0.6,258.0,0.0,1.0
-765.7,-583.8,0.84,258.0,0.0,1.0
-764.0,-567.6,1.08,226.0,0.0,1.0
-761.1,-548.2,1.4,197.0,0.0,1.0
-757.5,-530.0,1.599,197.0,0.0,1.0
-754.5,-517.2,2.0,175.0,0.0,1.0
-752.7,-510.3,2.16,156.0,0.0,1.0
-750.7,-503.1,2.34,143.0,0.0,1.0
-747.7,-493.0,2.62,132.0,0.0,1.0
-745.5,-486.5,2.82,122.0,0.0,1.0
-743.6,-481.6,2.98,112.0,0.03,1.0
-740.4,-475.0,3.218,112.0,0.03,1.0
-735.0,-468.8,3.399,110.0,0.01,1.0
-722.9,-463.2,3.859,107.0,0.3,0.0
-714.1,-461.3,4.259,106.0,0.4,0.0
-707.1,-460.3,4.479,113.0,0.68,0.0
-702.2,-459.7,4.639,121.0,0.78,0.0
-692.4,-458.8,4.859,133.0,0.97,0.0
-686.1,-458.3,5.019,139.0,1.0,0.0
-677.8,-457.6,5.239,153.0,1.0,0.0
-661.5,-455.9,5.499,159.0,1.0,0.0
-653.0,-454.7,5.779,171.0,1.0,0.0
-642.7,-453.0,6.0,175.0,1.0,0.0
-622.0,-448.5,6.26,192.0,1.0,0.0
-609.6,-445.5,6.639,198.0,1.0,0.0
-593.9,-441.6,6.919,208.0,1.0,0.0
-586.6,-439.8,7.039,212.0,1.0,0.0
-576.6,-437.3,7.219,212.0,1.0,0.0
-555.6,-432.0,7.559,226.0,1.0,0.0
-545.8,-429.4,7.72,229.0,1.0,0.0
-532.7,-426.1,7.94,235.0,1.0,0.0
-527.6,-425.0,8.02,235.0,1.0,0.0
-503.5,-421.2,8.379,241.0,1.0,0.0
-492.0,-420.2,8.56,241.0,1.0,0.0
-474.4,-418.4,8.72,246.0,1.0,0.0
-458.7,-415.1,9.06,252.0,1.0,0.0
-430.6,-403.0,9.42,255.0,1.0,0.0
-416.9,-396.0,9.699,260.0,1.0,0.0
-401.2,-388.7,9.939,262.0,1.0,0.0
-385.6,-382.8,10.159,262.0,1.0,0.0
-366.6,-377.4,10.439,266.0,0.95,0.0
-341.7,-373.1,10.659,266.0,0.95,0.0
-325.3,-371.1,10.999,245.0,0.0,1.0
-315.1,-369.9,11.159,245.0,0.0,1.0
-301.1,-367.8,11.379,221.0,0.01,1.0
-276.6,-361.4,11.659,221.0,0.01,1.0
-269.0,-358.1,11.96,201.0,0.04,1.0
-249.3,-345.4,12.26,193.0,0.04,1.0
-236.3,-330.8,12.699,177.0,0.12,1.0
-232.0,-323.1,12.999,167.0,0.16,0.0
-226.7,-304.1,13.299,163.0,0.09,1.0
-226.4,-298.1,13.7,152.0,0.27,0.0
-226.4,-291.0,13.88,152.0,0.27,0.0
-227.5,-281.0,14.119,152.0,0.42,0.0
-229.0,-274.4,14.279,152.0,0.42,0.0
-241.7,-246.8,14.98,154.0,0.5,0.0
-243.4,-244.3,15.06,158.0,0.56,0.0
-256.0,-228.0,15.419,155.0,0.01,1.0
-263.1,-219.3,15.78,145.0,0.01,1.0
-266.7,-214.5,15.94,145.0,0.01,1.0
-273.9,-199.2,16.278,132.0,0.01,1.0
-274.5,-196.2,16.499,124.0,0.4,0.0
-274.5,-188.1,16.739,124.0,0.4,0.0
-272.2,-177.7,17.039,126.0,0.5,0.0
-269.3,-170.2,17.259,130.0,0.57,0.0
-261.8,-156.5,17.499,134.0,0.7,0.0
-256.4,-148.9,17.839,146.0,0.78,0.0
-248.5,-139.1,18.079,154.0,0.94,0.0
-237.8,-127.2,18.459,176.0,1.0,0.0
-228.0,-116.3,18.679,176.0,1.0,0.0
-220.4,-106.8,18.979,195.0,1.0,0.0
