x,y,t,speed,throttle,brake
-766.8,-650.7,0.0,268.0,1.0,0.0
-767.7,-635.9,0.2,268.0,1.0,0.0
-767.6,-613.3,0.44,271.0,1.0,0.0
-766.6,-596.6,0.72,266.0,0.0,0.0
-763.4,-563.1,1.08,261.0,0.0,0.0
-760.8,-546.4,1.42,241.0,0.0,1.0
-758.0,-532.6,1.64,209.0,0.0,1.0
-755.2,-520.2,1.86,209.0,0.0,1.0
-750.8,-503.3,2.061,178.0,0.0,1.0
-748.1,-494.3,2.42,160.0,0.0,1.0
-745.9,-487.7,2.601,137.0,0.0,1.0
-743.3,-480.8,2.8,123.0,0.0,1.0
-737.5,-471.0,3.161,117.0,0.0,1.0
-733.5,-467.6,3.34,117.0,0.0,1.0
-723.5,-463.4,3.54,113.0,0.01,0.0
-710.7,-460.8,3.981,110.0,0.62,0.0
-699.9,-459.5,4.301,114.0,0.65,0.0
-693.2,-458.9,4.641,126.0,0.88,0.0
-684.4,-458.2,4.881,136.0,1.0,0.0
-677.4,-457.6,5.061,151.0,1.0,0.0
-668.3,-456.7,5.28,151.0,1.0,0.0
-660.3,-455.8,5.461,169.0,1.0,0.0
-650.0,-454.3,5.68,169.0,1.0,0.0
-630.3,-450.4,5.98,191.0,1.0,0.0
-616.7,-447.2,6.34,197.0,1.0,0.0
-608.1,-445.1,6.5,197.0,1.0,0.0
-590.5,-440.8,6.82,211.0,1.0,0.0
-579.0,-437.9,7.02,217.0,1.0,0.0
-561.3,-433.4,7.22,221.0,1.0,0.0
-549.1,-430.2,7.52,227.0,1.0,0.0
-526.2,-424.7,7.9,236.0,1.0,0.0
-517.2,-423.0,8.041,236.0,1.0,0.0
-506.7,-421.5,8.2,240.0,1.0,0.0
-493.2,-420.3,8.4,245.0,1.0,0.0
-478.3,-418.9,8.621,249.0,1.0,0.0
-465.0,-416.7,8.82,252.0,1.0,0.0
-448.0,-411.3,9.08,256.0,1.0,0.0
-429.5,-402.4,9.32,256.0,1.0,0.0
-412.5,-393.8,9.62,263.0,1.0,0.0
-403.2,-389.5,9.76,263.0,1.0,0.0
-379.8,-380.9,10.1,264.0,1.0,0.0
-367.0,-377.5,10.281,266.0,0.97,0.0
-343.6,-373.3,10.501,259.0,0.0,0.0
-319.3,-370.4,10.92,254.0,0.0,1.0
-313.7,-369.7,11.0,244.0,0.0,1.0
-281.7,-363.2,11.381,244.0,0.0,1.0
-271.8,-359.5,11.681,214.0,0.0,1.0
-258.1,-352.0,11.961,185.0,0.0,1.0
-255.4,-350.2,12.021,185.0,0.0,1.0
-245.2,-341.6,12.28,178.0,0.0,1.0
