x,y,t,speed,throttle,brake
-767.1,-646.7,0.0,265.0,1.0,0.0
-768.1,-628.8,0.321,269.0,1.0,0.0
-767.1,-604.1,0.601,269.0,0.0,0.0
-765.4,-581.4,0.961,263.0,0.0,1.0
-764.0,-568.0,1.141,263.0,0.0,1.0
-762.4,-556.6,1.32,235.0,0.0,1.0
-758.8,-536.5,1.52,235.0,0.0,1.0
-753.8,-514.4,2.0,175.0,0.0,1.0
-751.5,-505.7,2.36,146.0,0.0,1.0
-749.0,-497.3,2.6,133.0,0.0,1.0
-746.8,-490.2,2.82,119.0,0.0,1.0
-744.4,-483.6,3.04,110.0,0.0,0.0
-741.9,-477.8,3.24,110.0,0.0,0.0
-739.8,-474.1,3.4,107.0,0.0,0.0
-736.0,-469.6,3.62,104.0,0.0,0.0
-729.4,-465.6,3.88,102.0,0.41,0.0
-719.3,-462.3,4.26,102.0,0.61,0.0
-718.1,-462.1,4.3,110.0,0.75,0.0
-709.3,-460.6,4.58,118.0,0.85,0.0
-691.3,-458.7,4.9,133.0,1.0,0.0
-686.5,-458.3,5.12,143.0,1.0,0.0
-670.4,-456.9,5.501,153.0,1.0,0.0
-656.7,-455.3,5.7,166.0,1.0,0.0
-642.0,-452.8,6.1,187.0,1.0,0.0
-630.6,-450.5,6.321,187.0,1.0,0.0
-626.4,-449.5,6.4,196.0,1.0,0.0
-611.4,-445.9,6.68,199.0,1.0,0.0
-598.0,-442.6,6.921,207.0,1.0,0.0
-588.9,-440.4,7.08,210.0,1.0,0.0
-578.6,-437.8,7.26,217.0,1.0,0.0
-565.5,-434.5,7.481,219.0,1.0,0.0
-552.9,-431.2,7.681,219.0,1.0,0.0
-543.7,-428.8,7.84,228.0,1.0,0.0
-514.6,-422.6,8.199,233.0,1.0,0.0
-504.1,-421.3,8.459,239.0,1.0,0.0
-486.6,-419.8,8.719,243.0,1.0,0.0
-472.0,-418.0,8.939,246.0,1.0,0.0
-457.7,-414.8,9.16,249.0,1.0,0.0
-446.0,-410.4,9.34,252.0,1.0,0.0
-433.6,-404.5,9.519,255.0,1.0,0.0
-405.6,-390.6,9.84,257.0,1.0,0.0
-379.8,-380.9,10.24,262.0,1.0,0.0
-361.6,-376.3,10.6,253.0,0.0,0.0
-349.0,-374.1,10.78,253.0,0.0,0.0
-332.9,-371.9,10.96,251.0,0.0,0.0
-312.5,-369.5,11.26,242.0,0.0,0.0
-305.9,-368.6,11.36,242.0,0.0,0.0
-286.5,-364.6,11.66,223.0,0.0,1.0
-276.7,-361.4,11.84,223.0,0.0,1.0
-267.1,-357.2,12.021,217.0,0.0,1.0
-253.0,-348.4,12.26,206.0,0.0,1.0
-244.2,-340.7,12.54,180.0,0.0,1.0
-236.3,-330.9,12.8,174.0,0.0,1.0
-228.7,-314.0,13.08,169.0,0.0,0.0
-226.3,-299.4,13.461,163.0,0.0,0.0
-226.3,-293.3,13.8,154.0,0.2,0.0
-226.9,-284.9,14.001,154.0,0.2,0.0
-228.8,-275.0,14.241,151.0,0.55,0.0
-231.2,-267.3,14.42,151.0,0.61,0.0
-235.5,-257.5,14.679,154.0,0.6,0.0
-243.4,-244.2,14.959,153.0,0.61,0.0
-250.1,-235.1,15.3,153.0,0.0,0.0
-253.3,-231.2,15.42,153.0,0.0,0.0
-260.3,-222.9,15.68,144.0,0.0,1.0
-265.2,-216.6,15.88,138.0,0.0,1.0
-269.3,-210.4,16.079,134.0,0.0,1.0
-272.4,-204.0,16.28,129.0,0.0,0.0
-274.1,-198.1,16.46,128.0,0.0,0.0
-274.7,-192.0,16.639,128.0,0.0,0.0
-274.1,-185.3,16.84,123.0,0.53,0.0
-271.8,-176.5,17.1,124.0,0.72,0.0
-266.7,-165.0,17.439,133.0,0.76,0.0
-260.6,-154.7,17.58,133.0,0.76,0.0
-252.5,-143.8,18.02,157.0,1.0,0.0
-247.3,-137.7,18.2,157.0,1.0,0.0
-239.8,-129.3,18.44,178.0,1.0,0.0
-227.5,-115.7,18.66,189.0,1.0,0.0
-223.5,-110.8,18.92,189.0,1.0,0.0
-216.2,-101.1,19.141,203.0,1.0,0.0
-204.0,-83.2,19.421,211.0,1.0,0.0
-187.0,-59.6,19.88,214.0,0.0,1.0
-176.9,-47.0,20.34,153.0,0.0,1.0
-171.8,-40.9,20.541,132.0,0.0,1.0
-169.4,-38.1,20.64,132.0,0.0,1.0
-165.3,-33.5,20.821,122.0,0.0,1.0
-159.6,-27.7,21.081,111.0,0.0,1.0
-155.9,-24.4,21.259,111.0,0.0,1.0
-151.8,-21.6,21.459,89.0,0.0,1.0
-144.0,-19.7,21.779,81.0,0.0,1.0
-134.9,-22.6,22.12,75.0,0.0,1.0
-131.5,-24.9,22.46,73.0,0.0,0.0
-128.1,-28.3,22.7,71.0,0.11,0.0
-126.0,-31.5,22.899,69.0,0.36,0.0
-124.4,-34.7,23.08,69.0,0.36,0.0
-122.2,-41.5,23.419,73.0,0.49,0.0
-121.8,-43.3,23.5,83.0,0.6,0.0
-120.8,-47.4,23.68,83.0,0.6,0.0
-119.1,-53.8,23.94,93.0,0.65,0.0
-117.2,-60.2,24.18,101.0,0.71,0.0
-115.1,-66.6,24.4,109.0,0.82,0.0
-109.2,-81.4,24.7,131.0,0.96,0.0
-105.3,-89.5,25.081,142.0,0.0,1.0
-100.9,-97.1,25.3,142.0,0.0,1.0
-97.9,-101.6,25.48,116.0,0.0,1.0
-95.4,-104.6,25.62,94.0,0.0,1.0
-88.2,-110.8,25.961,77.0,0.0,1.0
-82.7,-113.0,26.34,68.0,0.0,1.0
-78.1,-113.0,26.501,64.0,0.0,1.0
-75.5,-111.6,26.82,61.0,0.0,1.0
-73.0,-105.4,27.18,53.0,0.0,1.0
-73.2,-102.4,27.48,52.0,0.0,0.0
-74.9,-96.3,27.78,50.0,0.0,0.0
-77.0,-92.0,28.16,46.0,0.04,0.0
-78.3,-90.0,28.48,46.0,0.08,0.0
-80.2,-87.4,28.72,47.0,0.09,0.0
-82.4,-84.8,28.96,51.0,0.09,0.0
-86.0,-80.9,29.2,53.0,0.42,0.0
-88.7,-78.1,29.52,66.0,0.5,0.0
-91.2,-75.6,29.8,80.0,0.62,0.0
-92.5,-74.2,30.04,80.0,0.62,0.0
-95.1,-71.3,30.2,92.0,0.74,0.0
-98.4,-67.2,30.4,95.0,0.0,0.0
-100.9,-62.9,30.6,95.0,0.0,0.0
-96.4,-39.5,31.621,78.0,0.0,0.0
-89.9,-34.3,32.02,75.0,0.28,0.0
-85.1,-31.5,32.38,88.0,0.67,0.0
-78.5,-28.2,32.58,88.0,0.67,0.0
