x,y,t,speed,throttle,brake
-767.1,-647.1,0.0,263.0,1.0,0.0
-767.5,-639.8,0.24,263.0,1.0,0.0
-768.1,-623.7,0.46,265.0,1.0,0.0
-766.7,-597.6,0.82,258.0,0.0,0.0
-765.9,-586.4,0.98,253.0,0.0,1.0
-764.9,-575.5,1.141,241.0,0.0,1.0
-762.0,-553.4,1.381,241.0,0.0,1.0
-760.1,-542.7,1.701,201.0,0.0,1.0
-758.1,-532.9,1.9,166.0,0.0,1.0
-756.1,-524.0,2.1,166.0,0.0,1.0
-752.1,-508.1,2.36,153.0,0.0,1.0
-749.9,-500.2,2.741,113.0,0.0,1.0
-747.7,-493.0,2.98,113.0,0.0,1.0
-745.4,-486.3,3.219,108.0,0.0,1.0
-743.1,-480.4,3.44,104.0,0.0,0.0
-740.1,-474.5,3.68,102.0,0.04,0.0
-734.2,-468.2,3.9,102.0,0.12,0.0
-728.7,-465.3,4.24,101.0,0.37,0.0
-718.6,-462.2,4.48,102.0,0.62,0.0
-712.5,-461.0,4.8,113.0,0.71,0.0
-705.3,-460.0,5.02,119.0,0.74,0.0
-688.1,-458.4,5.32,134.0,0.86,0.0
-674.1,-457.2,5.54,137.0,0.87,0.0
-670.1,-456.8,5.78,154.0,0.93,0.0
-652.6,-454.6,6.041,162.0,1.0,0.0
-635.5,-451.5,6.54,173.0,1.0,0.0
-624.5,-449.0,6.76,184.0,1.0,0.0
-572.3,-436.2,7.58,207.0,1.0,0.0
-558.3,-432.6,7.961,214.0,1.0,0.0
-542.1,-428.4,8.221,224.0,1.0,0.0
-525.6,-424.6,8.461,228.0,1.0,0.0
-515.5,-422.7,8.62,228.0,1.0,0.0
-501.4,-421.0,8.841,235.0,1.0,0.0
-488.1,-419.9,9.041,240.0,1.0,0.0
-482.7,-419.4,9.121,240.0,1.0,0.0
-458.1,-414.8,9.5,246.0,0.87,0.0
-447.9,-411.2,9.661,246.0,0.87,0.0
-432.6,-404.0,9.9,249.0,0.91,0.0
-413.7,-394.3,10.079,249.0,0.91,0.0
-395.8,-386.5,10.48,253.0,0.85,0.0
-373.3,-379.0,10.68,254.0,0.57,0.0
-356.0,-375.3,11.08,243.0,0.0,0.0
-336.8,-372.5,11.38,240.0,0.0,0.0
-330.3,-371.7,11.48,231.0,0.0,1.0
-318.8,-370.3,11.66,231.0,0.0,1.0
-304.1,-368.3,11.9,221.0,0.0,1.0
-285.1,-364.2,12.2,209.0,0.0,1.0
-263.9,-355.4,12.58,186.0,0.0,1.0
-254.8,-349.6,12.9,171.0,0.0,1.0
-246.2,-342.5,13.141,168.0,0.0,1.0
-238.0,-333.1,13.421,163.0,0.0,0.0
-231.6,-321.9,13.6,163.0,0.0,0.0
-228.1,-311.2,13.981,154.0,0.05,0.0
-226.8,-304.5,14.14,154.0,0.05,0.0
-226.4,-298.5,14.38,150.0,0.2,0.0
-227.3,-282.3,14.68,148.0,0.31,0.0
-229.7,-272.1,15.041,145.0,0.39,0.0
-232.4,-264.5,15.24,143.0,0.53,0.0
-237.6,-253.6,15.541,144.0,0.54,0.0
-243.2,-244.7,15.76,145.0,0.53,0.0
-250.9,-234.2,16.121,145.0,0.0,0.0
-256.5,-227.5,16.34,137.0,0.0,1.0
-259.0,-224.5,16.44,137.0,0.0,1.0
-267.6,-213.2,16.78,134.0,0.0,1.0
-271.2,-206.9,17.02,132.0,0.0,0.0
-274.6,-195.2,17.38,125.0,0.22,0.0
-274.2,-185.6,17.6,125.0,0.22,0.0
-272.1,-177.3,17.9,126.0,0.58,0.0
-268.8,-169.1,18.14,128.0,0.65,0.0
-265.3,-162.4,18.34,135.0,0.71,0.0
-261.7,-156.4,18.521,141.0,0.72,0.0
-251.5,-142.6,18.821,144.0,0.75,0.0
-242.7,-132.6,19.24,162.0,0.98,0.0
-239.6,-129.1,19.341,162.0,0.98,0.0
-233.7,-122.7,19.52,178.0,1.0,0.0
-224.4,-112.0,19.8,186.0,1.0,0.0
-218.1,-103.6,20.0,186.0,1.0,0.0
-213.3,-96.8,20.161,188.0,0.0,0.0
-205.5,-85.3,20.441,182.0,0.0,0.0
-200.2,-77.5,20.64,168.0,0.0,1.0
-194.6,-69.6,20.801,168.0,0.0,1.0
-190.5,-64.1,20.96,141.0,0.0,1.0
-182.1,-53.4,21.281,130.0,0.0,1.0
-177.6,-47.8,21.561,117.0,0.0,1.0
-168.4,-37.0,21.901,104.0,0.0,1.0
-163.7,-31.8,22.3,97.0,0.0,1.0
