x,y,t,speed,throttle,brake
-767.1,-645.6,0.0,276.0,1.0,0.0
-768.0,-621.8,0.22,278.0,1.0,0.0
-766.1,-588.8,0.6,283.0,1.0,0.0
-762.7,-558.2,1.04,271.0,0.0,1.0
-760.4,-544.4,1.34,241.0,0.0,1.0
-755.3,-520.5,1.64,229.0,0.0,1.0
-749.6,-499.1,2.06,165.0,0.0,1.0
-747.6,-492.7,2.36,141.0,0.0,1.0
-745.1,-485.5,2.58,125.0,0.0,1.0
-741.3,-476.7,2.86,118.0,0.0,1.0
-736.2,-469.7,3.1,109.0,0.0,1.0
-728.9,-465.4,3.46,104.0,0.03,0.0
-725.6,-464.1,3.58,104.0,0.03,0.0
-715.9,-461.6,3.92,104.0,0.48,0.0
-711.3,-460.9,4.081,104.0,0.48,0.0
-706.4,-460.2,4.24,112.0,0.63,0.0
-697.3,-459.3,4.52,131.0,0.77,0.0
-690.9,-458.7,4.681,131.0,0.77,0.0
-682.0,-458.0,4.921,131.0,0.77,0.0
-674.9,-457.3,5.1,154.0,1.0,0.0
-665.6,-456.4,5.32,154.0,1.0,0.0
-656.6,-455.3,5.521,164.0,1.0,0.0
-638.4,-452.1,5.801,181.0,1.0,0.0
-627.3,-449.7,6.119,187.0,1.0,0.0
-610.3,-445.6,6.439,197.0,1.0,0.0
-602.6,-443.7,6.58,204.0,1.0,0.0
-591.4,-441.0,6.78,204.0,1.0,0.0
-572.9,-436.4,7.04,217.0,1.0,0.0
-552.6,-431.2,7.44,224.0,1.0,0.0
-544.0,-428.9,7.58,231.0,1.0,0.0
-530.7,-425.7,7.819,234.0,1.0,0.0
-519.1,-423.4,8.0,237.0,0.99,0.0
-504.7,-421.3,8.22,241.0,1.0,0.0
-484.4,-419.6,8.52,246.0,1.0,0.0
-476.3,-418.7,8.641,246.0,1.0,0.0
-464.4,-416.6,8.82,248.0,1.0,0.0
-448.9,-411.6,9.06,254.0,1.0,0.0
-431.9,-403.6,9.32,254.0,1.0,0.0
-416.2,-395.6,9.56,258.0,1.0,0.0
-413.6,-394.3,9.6,258.0,1.0,0.0
-396.4,-386.7,9.86,264.0,0.99,0.0
-384.0,-382.2,10.041,264.0,0.94,0.0
-364.4,-376.9,10.321,264.0,0.94,0.0
-350.3,-374.3,10.52,254.0,0.0,0.0
-321.9,-370.7,10.821,237.0,0.0,1.0
-314.1,-369.7,11.04,237.0,0.0,1.0
-285.0,-364.2,11.401,210.0,0.0,1.0
-267.9,-357.5,11.741,193.0,0.0,1.0
-248.6,-344.7,12.241,183.0,0.0,1.0
-240.1,-336.0,12.601,167.0,0.0,1.0
-232.8,-324.7,12.82,160.0,0.0,0.0
-227.1,-306.4,13.3,155.0,0.07,0.0
-226.2,-295.4,13.6,151.0,0.53,0.0
-228.2,-277.3,13.92,155.0,0.6,0.0
-229.7,-271.8,14.16,155.0,0.6,0.0
-233.8,-261.1,14.42,158.0,0.64,0.0
-237.5,-253.8,14.6,164.0,0.55,0.0
-243.2,-244.5,14.84,164.0,0.55,0.0
-253.9,-230.5,15.16,165.0,0.0,1.0
-264.1,-218.1,15.58,156.0,0.0,1.0
-270.9,-207.4,15.78,147.0,0.0,1.0
-273.8,-199.8,16.12,141.0,0.0,1.0
-274.8,-192.8,16.321,129.0,0.02,0.0
-273.8,-183.6,16.581,128.0,0.02,0.0
-270.8,-173.9,16.8,131.0,0.52,0.0
-263.1,-158.7,17.2,131.0,0.52,0.0
-260.6,-155.0,17.48,136.0,0.64,0.0
-249.3,-140.1,17.8,154.0,0.98,0.0
-244.1,-134.1,18.12,164.0,1.0,0.0
-237.1,-126.4,18.34,172.0,1.0,0.0
-231.9,-120.7,18.501,186.0,1.0,0.0
-222.0,-109.0,18.801,193.0,1.0,0.0
-214.3,-98.4,19.041,200.0,1.0,0.0
-208.0,-89.1,19.239,200.0,0.0,0.0
-200.9,-78.5,19.459,200.0,0.0,0.0
-194.2,-69.1,19.66,192.0,0.0,1.0
-188.1,-61.0,19.86,174.0,0.0,1.0
-169.7,-38.5,20.56,123.0,0.0,1.0
-162.3,-30.4,20.74,118.0,0.0,1.0
-156.7,-25.0,21.161,100.0,0.0,1.0
-153.3,-22.4,21.32,100.0,0.0,1.0
-145.7,-19.7,21.66,91.0,0.0,1.0
-141.8,-19.9,21.82,85.0,0.0,1.0
-134.4,-22.8,22.1,78.0,0.0,1.0
-129.4,-26.8,22.48,75.0,0.0,0.0
-128.2,-28.1,22.561,75.0,0.0,0.0
-124.4,-34.7,22.92,72.0,0.0,0.0
-122.4,-41.0,23.26,77.0,0.31,0.0
-121.2,-45.6,23.48,82.0,0.4,0.0
-119.1,-53.6,23.76,93.0,0.57,0.0
-117.4,-59.4,24.06,100.0,0.59,0.0
-116.0,-63.9,24.221,114.0,0.76,0.0
-113.0,-72.2,24.501,123.0,0.76,0.0
-111.5,-76.1,24.62,123.0,0.76,0.0
-108.6,-82.8,24.821,137.0,0.0,1.0
-103.5,-92.8,25.121,127.0,0.0,1.0
-97.5,-102.1,25.321,109.0,0.0,1.0
-94.5,-105.6,25.621,96.0,0.0,1.0
-90.8,-109.0,25.821,86.0,0.0,1.0
-83.1,-112.9,26.18,72.0,0.0,1.0
-76.9,-112.6,26.62,62.0,0.0,1.0
-75.7,-111.8,26.72,54.0,0.0,1.0
-74.2,-110.0,26.88,54.0,0.0,1.0
-73.1,-106.1,27.16,52.0,0.0,1.0
-73.2,-102.7,27.399,48.0,0.0,0.0
-73.8,-99.7,27.62,47.0,0.0,0.0
-74.5,-97.4,27.8,47.0,0.0,0.0
-75.7,-94.6,28.04,45.0,0.0,0.0
-76.6,-92.9,28.2,42.0,0.05,0.0
-78.1,-90.4,28.44,44.0,0.1,0.0
-79.6,-88.3,28.64,47.0,0.11,0.0
-82.1,-85.1,28.88,49.0,0.17,0.0
-85.9,-81.0,29.3,59.0,0.37,0.0
-89.4,-77.3,29.48,63.0,0.38,0.0
-92.8,-73.8,29.86,70.0,0.57,0.0
-98.1,-67.5,30.1,78.0,0.55,0.0
-100.5,-63.6,30.4,91.0,0.56,0.0
-102.7,-57.0,30.68,94.0,0.0,1.0
-102.4,-49.8,30.981,86.0,0.0,1.0
-101.0,-45.8,31.16,82.0,0.0,1.0
-98.3,-41.6,31.38,80.0,0.0,0.0
-95.9,-38.9,31.541,80.0,0.0,0.0
-89.3,-33.9,31.781,76.0,0.0,0.0
-86.7,-32.4,32.061,78.0,0.32,0.0
-78.3,-28.1,32.341,80.0,0.35,0.0
-77.9,-28.0,32.66,95.0,0.54,0.0
-68.3,-23.8,33.0,98.0,0.58,0.0
-62.5,-21.6,33.26,105.0,0.6,0.0
-39.1,-16.9,34.1,98.0,0.0,1.0
-31.3,-18.9,34.34,88.0,0.0,1.0
-27.6,-21.9,34.66,84.0,0.0,1.0
-25.0,-25.6,34.86,78.0,0.0,1.0
-21.7,-33.1,35.12,78.0,0.0,1.0
-19.7,-41.4,35.54,74.0,0.28,0.0
-18.9,-48.7,35.96,86.0,0.61,0.0
-18.5,-55.1,36.141,86.0,0.61,0.0
-18.5,-61.1,36.441,96.0,0.64,0.0
-18.8,-67.8,36.66,113.0,0.74,0.0
-19.3,-74.4,36.86,123.0,0.81,0.0
-20.0,-81.4,37.06,133.0,0.9,0.0
-21.8,-97.4,37.42,150.0,1.0,0.0
-23.6,-113.6,37.821,170.0,1.0,0.0
-25.0,-126.5,37.98,179.0,1.0,0.0
-26.7,-142.3,38.381,198.0,1.0,0.0
-27.6,-151.1,38.54,205.0,1.0,0.0
-30.1,-169.3,38.861,214.0,1.0,0.0
-33.8,-185.6,39.039,214.0,1.0,0.0
-38.8,-202.2,39.42,224.0,1.0,0.0
-44.7,-219.0,39.7,231.0,1.0,0.0
-50.2,-233.7,39.899,235.0,1.0,0.0
-57.2,-251.0,40.22,244.0,1.0,0.0
-63.7,-266.0,40.459,245.0,1.0,0.0
-71.0,-281.1,40.7,252.0,1.0,0.0
-76.4,-290.8,40.86,253.0,1.0,0.0
-96.1,-317.3,41.14,256.0,1.0,0.0
-107.6,-328.2,41.5,261.0,1.0,0.0
-121.7,-338.6,41.74,263.0,1.0,0.0
-129.4,-343.2,41.861,264.0,1.0,0.0
-146.7,-352.0,42.121,268.0,1.0,0.0
-164.5,-360.3,42.38,271.0,1.0,0.0
-187.6,-371.7,42.58,274.0,1.0,0.0
-198.5,-377.3,42.88,276.0,1.0,0.0
-228.1,-392.1,43.18,279.0,0.98,0.0
-250.2,-402.4,43.62,284.0,1.0,0.0
-267.7,-409.7,43.74,286.0,1.0,0.0
-304.7,-422.2,44.24,277.0,0.0,0.0
-330.2,-428.3,44.621,269.0,0.0,1.0
-348.4,-431.2,45.001,219.0,0.0,1.0
-358.9,-432.5,45.181,219.0,0.0,1.0
-376.7,-434.4,45.38,180.0,0.0,1.0
-392.5,-436.1,45.879,130.0,0.0,1.0
-398.4,-436.9,46.04,130.0,0.0,1.0
-406.0,-438.3,46.28,117.0,0.0,1.0
-411.4,-440.4,46.5,106.0,0.0,1.0
-415.6,-443.7,46.719,90.0,0.0,1.0
-417.9,-447.1,46.9,90.0,0.0,1.0
-421.6,-453.8,47.08,85.0,0.0,1.0
-426.8,-460.6,47.46,76.0,0.0,1.0
-430.9,-463.2,47.86,69.0,0.0,1.0
-437.7,-464.9,48.121,67.0,0.0,1.0
-441.7,-465.1,48.46,61.0,0.04,0.0
-445.5,-464.8,48.681,62.0,0.28,0.0
-448.2,-464.4,48.84,62.0,0.28,0.0
-456.0,-462.6,49.201,71.0,0.41,0.0
-466.4,-460.4,49.6,89.0,0.63,0.0
-470.5,-460.0,49.88,98.0,0.67,0.0
-484.4,-460.8,50.22,106.0,0.71,0.0
-488.2,-461.4,50.52,123.0,0.76,0.0
-497.0,-462.7,50.8,136.0,0.82,0.0
-501.6,-463.4,50.921,136.0,0.82,0.0
-509.7,-464.6,51.121,150.0,1.0,0.0
-519.3,-466.0,51.34,164.0,1.0,0.0
-534.3,-468.0,51.661,177.0,1.0,0.0
-543.2,-469.2,51.84,181.0,1.0,0.0
-556.8,-470.8,52.1,196.0,1.0,0.0
-571.1,-472.5,52.26,196.0,1.0,0.0
-582.4,-473.8,52.56,210.0,1.0,0.0
-607.0,-476.3,52.959,220.0,1.0,1.0
-609.9,-476.6,52.979,220.0,1.0,1.0
-633.2,-478.3,53.3,209.0,0.0,1.0
-642.2,-478.8,53.46,209.0,0.0,1.0
-659.1,-480.4,53.799,171.0,0.0,1.0
-669.2,-483.1,53.92,171.0,0.0,1.0
-676.8,-487.2,54.24,165.0,0.02,0.0
-685.7,-494.7,54.5,155.0,0.42,0.0
-692.3,-502.1,54.72,155.0,0.42,0.0
-698.5,-510.7,54.96,157.0,0.52,0.0
-719.6,-570.8,56.16,193.0,1.0,0.0
-720.9,-582.0,56.5,206.0,1.0,0.0
-721.9,-597.1,56.76,210.0,0.89,0.0
-722.0,-608.8,56.96,214.0,0.83,0.0
-720.7,-621.5,57.181,216.0,0.78,0.0
-717.1,-633.0,57.401,220.0,0.78,0.0
-712.3,-640.2,57.56,220.0,0.78,0.0
-701.9,-651.5,57.78,222.0,0.87,0.0
-696.3,-663.5,58.001,223.0,0.88,0.0
-691.8,-676.7,58.221,223.0,0.88,0.0
-686.6,-694.7,58.44,226.0,0.78,0.0
-682.4,-711.7,58.8,225.0,0.02,1.0
-681.4,-716.6,58.88,205.0,0.05,1.0
-679.6,-726.3,59.12,205.0,0.05,1.0
-677.1,-743.6,59.46,175.0,0.0,1.0
-675.6,-758.1,59.68,163.0,0.0,1.0
-674.6,-772.7,60.1,144.0,0.0,1.0
-674.7,-781.8,60.38,131.0,0.0,1.0
-675.7,-789.4,60.6,127.0,0.0,1.0
-681.2,-798.1,60.94,119.0,0.0,1.0
-684.6,-801.0,61.06,114.0,0.0,1.0
-688.6,-806.8,61.28,112.0,0.0,0.0
-689.7,-812.1,61.461,112.0,0.0,0.0
-689.8,-817.0,61.62,106.0,0.22,0.0
-689.3,-823.7,61.84,106.0,0.22,0.0
-688.5,-829.0,62.021,107.0,0.51,0.0
