x,y,t,speed,throttle,brake
-766.8,-651.0,0.0,272.0,1.0,0.0
-768.0,-622.2,0.419,275.0,0.0,0.0
-767.2,-605.4,0.6,275.0,0.0,0.0
-765.9,-586.0,0.9,268.0,0.0,0.0
-762.7,-558.3,1.239,253.0,0.0,1.0
-760.7,-545.9,1.499,207.0,0.0,1.0
-757.5,-530.1,1.779,192.0,0.0,1.0
-756.3,-525.0,1.88,192.0,0.0,1.0
-753.1,-511.9,2.16,169.0,0.0,1.0
-749.7,-499.4,2.46,144.0,0.0,1.0
-747.9,-493.4,2.62,144.0,0.0,1.0
-743.8,-481.9,2.86,132.0,0.0,1.0
-741.3,-476.6,3.14,121.0,0.0,1.0
-738.1,-471.7,3.34,116.0,0.0,1.0
-732.4,-467.0,3.6,109.0,0.04,0.0
-724.4,-463.7,3.88,108.0,0.16,0.0
-716.6,-461.7,4.08,109.0,0.42,0.0
-708.6,-460.5,4.4,114.0,0.61,0.0
-697.6,-459.3,4.7,120.0,0.7,0.0
-690.9,-458.7,4.841,123.0,0.82,0.0
-684.3,-458.2,5.02,135.0,0.88,0.0
-670.0,-456.9,5.319,143.0,0.92,0.0
-661.5,-455.9,5.579,153.0,1.0,0.0
-644.0,-453.2,5.96,173.0,1.0,0.0
-628.2,-449.9,6.159,173.0,1.0,0.0
-621.0,-448.2,6.419,185.0,1.0,0.0
-605.1,-444.3,6.719,200.0,1.0,0.0
-599.6,-443.0,6.82,200.0,1.0,0.0
-587.3,-440.0,7.04,206.0,1.0,0.0
-572.4,-436.3,7.3,216.0,1.0,0.0
-552.2,-431.1,7.6,222.0,1.0,0.0
-535.2,-426.7,7.92,228.0,1.0,0.0
-513.5,-422.4,8.16,235.0,1.0,0.0
-489.4,-420.0,8.619,244.0,1.0,0.0
-478.6,-418.9,8.78,246.0,1.0,0.0
-473.2,-418.2,8.86,246.0,1.0,0.0
-454.9,-413.8,9.14,254.0,1.0,0.0
-444.4,-409.7,9.3,254.0,1.0,0.0
-419.3,-397.1,9.58,258.0,1.0,0.0
-398.1,-387.4,10.0,263.0,0.98,0.0
-377.4,-380.2,10.16,265.0,0.46,0.0
-362.0,-376.4,10.52,258.0,0.0,0.0
-341.9,-373.1,10.8,256.0,0.0,1.0
-319.7,-370.4,11.0,239.0,0.0,1.0
-293.7,-366.4,11.5,228.0,0.0,1.0
-280.3,-362.7,11.779,212.0,0.0,1.0
-268.8,-358.0,12.0,209.0,0.0,1.0
-254.9,-349.8,12.299,192.0,0.0,1.0
-245.0,-341.4,12.48,174.0,0.0,1.0
-234.7,-328.3,12.919,165.0,0.0,1.0
-233.0,-325.1,12.999,165.0,0.0,1.0
-230.2,-318.6,13.159,161.0,0.0,0.0
-227.1,-306.7,13.439,158.0,0.07,0.0
-226.2,-295.6,13.7,152.0,0.18,0.0
-226.7,-286.3,13.92,151.0,0.18,0.0
-229.0,-274.1,14.079,149.0,0.28,0.0
-231.1,-267.8,14.38,149.0,0.3,0.0
-234.6,-259.3,14.599,148.0,0.29,0.0
-238.5,-252.0,14.8,148.0,0.29,0.0
-244.8,-242.2,15.08,149.0,0.2,0.0
-253.4,-231.1,15.28,147.0,0.16,0.0
-258.7,-224.8,15.62,146.0,0.16,0.0
-264.8,-217.1,15.86,145.0,0.0,1.0
-272.3,-204.4,16.12,141.0,0.0,1.0
-274.3,-197.5,16.44,136.0,0.04,0.0
-274.4,-186.6,16.74,132.0,0.18,0.0
