x,y,t,speed,throttle,brake
-767.0,-647.8,0.0,264.0,1.0,0.0
-768.0,-630.8,0.221,266.0,1.0,0.0
-767.9,-618.9,0.379,269.0,1.0,0.0
-767.2,-606.1,0.559,268.0,0.0,0.0
-765.2,-578.3,0.84,263.0,0.0,0.0
-763.9,-567.2,1.1,255.0,0.0,1.0
-761.5,-550.9,1.34,242.0,0.0,1.0
-757.5,-530.0,1.66,202.0,0.0,1.0
-755.2,-520.2,1.92,165.0,0.0,1.0
-751.1,-504.2,2.3,143.0,0.0,1.0
-748.8,-496.6,2.5,143.0,0.0,1.0
-747.1,-491.1,2.66,125.0,0.0,1.0
-744.8,-484.7,2.86,125.0,0.0,1.0
-742.7,-479.6,3.02,120.0,0.0,1.0
-739.6,-473.8,3.24,110.0,0.0,1.0
-732.5,-467.1,3.54,102.0,0.03,0.0
-720.1,-462.5,3.941,102.0,0.03,0.0
-710.7,-460.8,4.36,110.0,0.63,0.0
-699.6,-459.5,4.6,118.0,0.79,0.0
-691.0,-458.7,4.9,131.0,0.76,0.0
-680.3,-457.8,5.18,139.0,0.95,0.0
-672.4,-457.1,5.361,154.0,1.0,0.0
-669.0,-456.7,5.44,154.0,1.0,0.0
-646.5,-453.7,5.8,179.0,1.0,0.0
-640.1,-452.5,6.06,179.0,1.0,0.0
-627.5,-449.8,6.32,188.0,1.0,0.0
-614.9,-446.8,6.56,188.0,1.0,0.0
-600.7,-443.3,6.82,201.0,1.0,0.0
-588.9,-440.4,7.02,210.0,1.0,0.0
-568.0,-435.2,7.26,220.0,1.0,0.0
-553.2,-431.3,7.64,223.0,1.0,0.0
-539.2,-427.7,7.84,228.0,1.0,0.0
-529.1,-425.3,7.999,228.0,1.0,0.0
-511.9,-422.2,8.259,235.0,1.0,0.0
-506.7,-421.5,8.34,239.0,1.0,0.0
-484.5,-419.6,8.68,244.0,1.0,0.0
-466.5,-417.0,8.88,244.0,1.0,0.0
-447.2,-410.9,9.24,251.0,1.0,0.0
-427.5,-401.4,9.52,254.0,1.0,0.0
-406.7,-391.1,9.86,258.0,0.97,0.0
-386.5,-383.1,10.02,262.0,0.96,0.0
-366.3,-377.3,10.461,262.0,0.99,0.0
-353.4,-374.8,10.64,261.0,0.0,0.0
-339.7,-372.8,10.82,261.0,0.0,0.0
-318.3,-370.3,11.16,259.0,0.0,1.0
-293.6,-366.4,11.44,229.0,0.0,1.0
-279.3,-362.4,11.841,212.0,0.0,1.0
-267.0,-357.1,12.08,196.0,0.0,1.0
-259.8,-353.1,12.24,187.0,0.0,1.0
-252.1,-347.7,12.441,180.0,0.0,1.0
-243.7,-340.0,12.681,171.0,0.0,1.0
-234.2,-327.3,12.981,166.0,0.0,0.0
-230.3,-318.8,13.241,162.0,0.02,0.0
-226.7,-303.7,13.58,158.0,0.05,0.0
-226.3,-290.8,13.82,154.0,0.11,0.0
-227.5,-280.8,14.12,148.0,0.27,0.0
-230.8,-268.5,14.44,146.0,0.34,0.0
-233.9,-261.0,14.64,146.0,0.44,0.0
-237.0,-254.7,14.799,146.0,0.53,0.0
-242.3,-245.9,15.059,147.0,0.53,0.0
-246.9,-239.3,15.24,153.0,0.61,0.0
-252.7,-232.0,15.46,153.0,0.61,0.0
-260.9,-222.1,15.64,154.0,0.1,1.0
-264.7,-217.3,15.92,144.0,0.0,1.0
-269.4,-210.2,16.14,144.0,0.0,1.0
-270.0,-171.9,17.261,126.0,0.51,0.0
-265.5,-162.8,17.541,129.0,0.59,0.0
-262.0,-157.0,17.74,134.0,0.67,0.0
-258.7,-152.2,17.94,138.0,0.65,0.0
-252.7,-144.1,18.2,155.0,0.83,0.0
-248.3,-138.9,18.361,155.0,0.83,0.0
