x,y,t,speed,throttle,brake
-767.7,-635.9,0.0,265.0,1.0,0.0
-768.0,-622.5,0.18,267.0,1.0,0.0
-767.3,-607.6,0.379,269.0,1.0,0.0
-765.5,-582.3,0.58,267.0,0.89,0.0
-764.2,-569.3,0.899,258.0,0.0,1.0
-761.2,-549.0,1.199,231.0,0.0,1.0
-759.2,-538.1,1.38,210.0,0.0,1.0
-756.8,-527.1,1.58,198.0,0.0,1.0
-754.9,-519.0,1.739,179.0,0.0,1.0
-751.7,-506.6,2.019,161.0,0.0,1.0
-749.8,-499.7,2.2,139.0,0.0,1.0
-748.5,-495.3,2.32,139.0,0.0,1.0
-745.6,-486.6,2.58,128.0,0.0,1.0
-742.6,-479.3,2.82,119.0,0.0,0.0
-737.9,-471.5,3.121,115.0,0.0,0.0
-734.1,-468.1,3.3,113.0,0.12,0.0
-729.8,-465.7,3.46,111.0,0.25,0.0
-719.9,-462.4,3.681,113.0,0.39,0.0
-708.5,-460.4,4.12,125.0,0.8,0.0
-697.8,-459.3,4.38,139.0,1.0,0.0
-687.2,-458.4,4.46,139.0,1.0,0.0
-668.1,-456.7,4.96,158.0,1.0,0.0
-657.8,-455.4,5.26,178.0,1.0,0.0
-634.7,-451.4,5.62,194.0,1.0,0.0
-622.1,-448.5,5.96,203.0,1.0,0.0
-605.7,-444.5,6.18,203.0,1.0,0.0
-588.6,-440.3,6.559,214.0,1.0,0.0
-569.7,-435.6,6.82,221.0,1.0,0.0
-552.8,-431.2,7.159,225.0,1.0,0.0
-532.2,-426.0,7.459,233.0,1.0,0.0
-529.7,-425.5,7.5,233.0,1.0,0.0
-516.8,-422.9,7.699,240.0,1.0,0.0
-491.5,-420.2,8.08,244.0,1.0,0.0
-469.9,-417.7,8.259,248.0,1.0,0.0
-462.1,-416.0,8.52,251.0,1.0,0.0
-445.2,-410.0,8.78,253.0,1.0,0.0
-419.1,-397.1,9.04,253.0,1.0,0.0
-400.8,-388.6,9.46,258.0,1.0,0.0
-384.7,-382.5,9.7,261.0,1.0,0.0
-360.9,-376.2,9.941,262.0,1.0,0.0
-338.2,-372.6,10.34,262.0,1.0,0.0
-329.4,-371.6,10.46,257.0,0.0,1.0
-307.2,-368.8,10.7,257.0,0.0,1.0
-286.6,-364.7,11.1,236.0,0.0,1.0
-273.8,-360.3,11.321,236.0,0.0,1.0
-267.3,-357.3,11.44,215.0,0.0,1.0
-250.9,-346.8,11.78,191.0,0.0,1.0
-240.5,-336.5,11.941,191.0,0.0,1.0
-232.9,-325.0,12.339,181.0,0.0,1.0
-230.2,-318.8,12.48,176.0,0.0,0.0
-226.2,-299.0,12.799,169.0,0.0,0.0
-226.8,-285.5,13.2,160.0,0.16,0.0
-229.2,-273.4,13.62,160.0,0.48,0.0
-233.2,-262.5,13.82,160.0,0.51,0.0
-241.8,-246.6,14.239,165.0,0.51,0.0
-248.2,-237.6,14.519,163.0,0.49,0.0
-262.0,-220.7,14.86,156.0,0.22,1.0
-269.1,-210.7,15.18,147.0,0.22,1.0
-272.8,-203.2,15.52,136.0,0.0,0.0
-274.8,-192.6,15.82,132.0,0.0,0.0
-272.1,-177.3,16.1,133.0,0.45,0.0
-268.3,-168.1,16.5,136.0,0.5,0.0
-251.9,-143.1,17.16,166.0,1.0,0.0
-244.1,-134.0,17.42,166.0,1.0,0.0
-232.7,-121.6,17.621,182.0,1.0,0.0
-223.2,-110.4,18.04,196.0,1.0,0.0
-215.9,-100.6,18.26,203.0,1.0,0.0
-211.2,-93.8,18.421,203.0,1.0,0.0
-204.5,-83.8,18.641,209.0,1.0,0.0
-196.5,-72.3,18.839,213.0,0.06,1.0
-187.3,-60.0,19.079,193.0,0.0,1.0
-181.8,-53.0,19.26,172.0,0.0,1.0
-174.0,-43.5,19.54,130.0,0.0,1.0
-164.9,-33.1,19.78,130.0,0.0,1.0
-160.7,-28.7,20.12,109.0,0.0,1.0
-156.5,-24.8,20.32,106.0,0.0,1.0
-152.4,-21.9,20.519,91.0,0.0,1.0
-145.2,-19.7,20.82,84.0,0.0,1.0
-136.1,-21.9,21.22,81.0,0.0,1.0
-131.3,-25.0,21.54,78.0,0.0,0.0
-127.7,-28.7,21.78,77.0,0.0,0.0
-123.7,-36.5,22.08,72.0,0.21,0.0
-123.0,-38.9,22.34,74.0,0.28,0.0
-120.5,-48.4,22.7,81.0,0.39,0.0
-119.5,-52.3,22.94,88.0,0.57,0.0
-116.1,-63.6,23.22,105.0,0.7,0.0
-113.0,-72.3,23.64,125.0,0.94,0.0
-109.3,-81.2,23.9,140.0,0.0,1.0
-103.5,-92.8,24.121,140.0,0.0,1.0
-95.1,-105.0,24.56,119.0,0.0,1.0
-91.6,-108.3,24.88,94.0,0.0,1.0
-88.6,-110.5,25.04,79.0,0.0,1.0
-83.1,-113.0,25.339,71.0,0.0,1.0
-80.5,-113.3,25.48,71.0,0.0,1.0
-74.9,-111.1,25.78,56.0,0.0,1.0
-73.8,-109.4,26.02,56.0,0.0,1.0
-73.0,-103.8,26.4,52.0,0.0,0.0
-73.6,-100.3,26.519,52.0,0.0,0.0
-75.1,-95.7,26.98,49.0,0.0,0.0
-77.2,-91.7,27.18,48.0,0.0,0.0
-78.7,-89.5,27.52,47.0,0.07,0.0
-80.6,-86.9,27.76,51.0,0.16,0.0
-82.1,-85.1,27.92,51.0,0.16,0.0
-86.3,-80.5,28.18,57.0,0.21,0.0
-89.0,-77.8,28.54,62.0,0.31,0.0
-91.3,-75.4,28.72,72.0,0.48,0.0
-90.1,-76.9,28.94,72.0,0.48,0.0
-94.3,-72.2,29.2,79.0,0.58,0.0
-97.3,-68.6,29.38,96.0,0.06,1.0
-100.4,-63.9,29.6,91.0,0.0,1.0
-102.7,-57.0,29.9,86.0,0.0,1.0
-102.7,-51.5,30.14,86.0,0.0,1.0
-101.5,-47.1,30.341,84.0,0.0,1.0
-100.6,-45.0,30.44,81.0,0.0,0.0
-97.3,-40.3,30.7,77.0,0.0,0.0
-91.3,-35.3,30.921,76.0,0.29,0.0
-85.2,-31.5,31.38,83.0,0.37,0.0
-83.0,-30.4,31.481,88.0,0.44,0.0
-75.8,-26.9,31.801,91.0,0.45,0.0
-69.5,-24.3,32.08,105.0,0.72,0.0
-59.9,-20.7,32.399,119.0,0.35,0.0
-38.9,-16.9,33.12,93.0,0.0,1.0
-32.3,-18.3,33.4,89.0,0.0,0.0
-29.5,-20.0,33.539,89.0,0.0,0.0
-23.3,-28.7,33.88,83.0,0.0,0.0
-22.1,-31.7,34.139,81.0,0.0,0.0
-20.5,-37.4,34.399,81.0,0.23,0.0
-19.8,-41.0,34.56,85.0,0.37,0.0
-19.0,-47.2,34.82,86.0,0.42,0.0
-18.6,-51.8,35.0,94.0,0.5,0.0
-18.5,-58.2,35.24,99.0,0.62,0.0
-18.6,-62.7,35.4,102.0,0.8,0.0
-19.4,-75.4,35.68,126.0,1.0,0.0
-21.5,-94.7,36.18,137.0,1.0,0.0
-22.1,-100.6,36.44,154.0,1.0,0.0
-23.3,-111.2,36.68,171.0,1.0,0.0
-24.2,-119.8,36.86,171.0,1.0,0.0
-25.7,-133.7,37.141,176.0,1.0,0.0
-27.0,-145.3,37.36,197.0,1.0,0.0
-29.2,-164.1,37.6,203.0,1.0,0.0
-33.6,-184.6,38.061,215.0,1.0,0.0
-38.1,-199.8,38.261,217.0,1.0,0.0
-45.5,-221.3,38.679,233.0,1.0,0.0
-49.6,-232.1,38.86,233.0,1.0,0.0
-54.9,-245.5,39.08,237.0,1.0,0.0
-59.0,-255.3,39.239,241.0,1.0,0.0
-64.5,-267.7,39.44,246.0,1.0,0.0
-71.7,-282.4,39.68,249.0,1.0,0.0
-78.8,-294.8,39.88,253.0,1.0,0.0
-93.0,-313.9,40.14,255.0,1.0,0.0
-109.3,-329.6,40.5,258.0,1.0,0.0
-119.7,-337.3,40.68,260.0,1.0,0.0
-137.4,-347.4,40.96,260.0,1.0,0.0
-150.6,-353.8,41.16,263.0,1.0,0.0
-161.3,-358.8,41.32,264.0,1.0,0.0
-171.9,-363.9,41.479,266.0,1.0,0.0
-181.2,-368.5,41.62,266.0,1.0,0.0
-199.8,-377.9,41.9,267.0,1.0,0.0
-220.0,-388.1,42.12,271.0,1.0,0.0
-237.9,-396.8,42.5,273.0,1.0,0.0
-264.5,-408.4,42.76,278.0,1.0,0.0
-293.7,-418.9,43.22,280.0,0.8,0.0
-312.7,-424.3,43.56,271.0,0.0,1.0
-333.6,-428.9,43.86,235.0,0.0,1.0
-346.5,-431.0,44.06,212.0,0.0,1.0
-360.1,-432.7,44.241,212.0,0.0,1.0
-370.5,-433.8,44.501,192.0,0.0,1.0
-383.0,-435.0,44.781,155.0,0.0,1.0
-389.2,-435.7,44.94,129.0,0.0,1.0
-396.2,-436.6,45.14,123.0,0.0,1.0
-403.0,-437.7,45.36,105.0,0.0,1.0
-412.9,-441.3,45.64,105.0,0.0,1.0
-416.1,-444.3,45.96,89.0,0.0,1.0
-419.9,-450.6,46.26,78.0,0.0,1.0
-422.4,-455.2,46.48,78.0,0.0,1.0
-426.6,-460.4,46.68,73.0,0.0,0.0
-429.8,-462.6,47.0,67.0,0.0,0.0
-434.4,-464.3,47.26,67.0,0.0,0.0
-452.0,-463.6,48.18,77.0,0.46,0.0
-459.3,-461.8,48.5,93.0,0.64,0.0
-461.8,-461.2,48.6,93.0,0.64,0.0
-466.2,-460.4,48.76,106.0,0.8,0.0
-472.7,-459.9,48.98,121.0,0.83,0.0
-490.5,-461.6,49.32,135.0,0.99,0.0
-498.4,-462.9,49.661,135.0,0.99,0.0
-513.9,-465.2,49.88,160.0,1.0,0.0
-522.1,-466.4,50.2,172.0,1.0,0.0
-537.8,-468.5,50.521,188.0,1.0,0.0
-553.4,-470.4,50.781,195.0,1.0,0.0
-566.6,-472.0,51.061,201.0,1.0,0.0
-593.0,-474.9,51.401,212.0,1.0,0.0
-615.1,-477.0,51.739,220.0,1.0,0.0
-629.1,-478.0,52.099,222.0,0.0,1.0
-643.4,-478.9,52.339,199.0,0.0,1.0
-657.3,-480.1,52.599,199.0,0.0,1.0
-662.1,-480.9,52.7,183.0,0.0,1.0
-680.3,-489.7,53.0,177.0,0.01,0.0
-686.0,-494.9,53.3,169.0,0.48,0.0
-693.7,-503.8,53.54,171.0,0.64,0.0
-700.8,-514.2,53.8,175.0,0.91,0.0
-707.0,-525.7,54.06,181.0,1.0,0.0
-711.2,-535.5,54.279,194.0,1.0,0.0
-713.8,-543.6,54.44,194.0,1.0,0.0
-716.6,-554.3,54.64,204.0,1.0,0.0
-718.8,-565.5,54.8,204.0,1.0,0.0
-720.3,-575.9,54.98,212.0,1.0,0.0
-721.5,-588.9,55.2,216.0,1.0,0.0
-722.1,-605.9,55.48,222.0,1.0,0.0
-721.4,-616.9,55.661,226.0,0.83,0.0
-717.4,-632.5,55.84,226.0,0.83,0.0
-703.4,-649.5,56.28,228.0,0.87,0.0
-698.4,-658.2,56.44,228.0,0.87,0.0
-691.5,-677.9,56.68,233.0,0.71,0.0
-684.7,-701.8,57.14,236.0,1.0,0.0
-680.9,-719.0,57.341,238.0,0.28,0.0
-677.6,-739.2,57.78,204.0,0.0,1.0
-675.3,-760.5,58.141,176.0,0.0,1.0
-674.8,-768.3,58.42,156.0,0.0,1.0
-674.6,-781.2,58.74,140.0,0.0,1.0
-676.0,-790.6,59.0,140.0,0.0,1.0
-680.0,-797.2,59.2,128.0,0.0,0.0
-686.9,-803.6,59.48,128.0,0.0,0.0
-689.5,-810.3,59.699,118.0,0.04,0.0
-689.8,-818.5,59.939,118.0,0.04,0.0
-689.2,-825.4,60.14,120.0,0.46,0.0
-688.1,-832.2,60.34,126.0,0.61,0.0
-686.5,-839.2,60.539,134.0,0.71,0.0
-684.6,-845.7,60.72,134.0,0.94,0.0
-678.9,-861.3,61.02,154.0,1.0,0.0
-673.1,-873.7,61.42,166.0,1.0,0.0
-669.3,-880.3,61.58,170.0,1.0,0.0
-663.2,-889.7,61.8,182.0,1.0,0.0
-656.8,-898.0,62.0,186.0,0.74,0.0
-649.8,-905.8,62.2,190.0,0.03,0.0
-642.3,-912.8,62.4,190.0,0.03,0.0
-632.9,-919.0,62.62,190.0,0.03,0.0
-628.7,-921.5,62.72,164.0,0.0,1.0
-610.4,-931.4,63.08,146.0,0.0,1.0
-601.4,-937.3,63.48,110.0,0.0,1.0
-596.1,-942.7,63.861,94.0,0.0,1.0
-593.4,-948.6,64.08,82.0,0.0,1.0
-592.9,-952.8,64.361,75.0,0.0,1.0
-593.6,-958.6,64.641,70.0,0.0,1.0
-596.1,-965.0,64.879,66.0,0.0,0.0
-598.5,-968.2,65.22,65.0,0.0,0.0
-601.1,-970.5,65.419,60.0,0.11,0.0
-604.3,-972.3,65.639,63.0,0.14,0.0
-608.1,-973.6,65.86,63.0,0.14,0.0
-612.5,-974.8,66.1,68.0,0.28,0.0
-619.9,-976.0,66.36,76.0,0.38,0.0
-624.8,-976.4,66.72,94.0,0.64,0.0
-626.5,-976.5,66.82,94.0,0.64,0.0
-632.7,-977.0,67.039,108.0,0.76,0.0
-639.6,-977.3,67.26,114.0,0.58,1.0
-645.2,-977.3,67.44,105.0,0.0,1.0
-652.0,-976.8,67.68,105.0,0.0,1.0
-657.3,-976.1,67.879,92.0,0.0,1.0
-666.2,-974.0,68.22,84.0,0.0,0.0
-671.5,-970.9,68.54,81.0,0.05,0.0
-675.5,-966.3,68.82,81.0,0.05,0.0
-675.9,-965.5,68.86,84.0,0.32,0.0
-678.0,-960.8,69.08,84.0,0.32,0.0
-680.6,-950.9,69.42,95.0,0.6,0.0
-682.1,-943.6,69.74,106.0,0.82,0.0
-684.2,-935.3,70.0,122.0,0.9,0.0
-686.0,-930.2,70.16,126.0,1.0,0.0
-688.9,-924.1,70.34,147.0,1.0,0.0
-694.5,-914.7,70.6,147.0,1.0,0.0
-698.0,-909.5,70.74,165.0,1.0,0.0
-710.4,-891.3,71.1,174.0,1.0,0.0
-720.5,-872.0,71.48,189.0,1.0,0.0
-725.5,-859.7,71.82,202.0,1.0,0.0
-730.0,-846.7,72.06,214.0,1.0,0.0
-733.6,-835.5,72.26,214.0,1.0,0.0
-738.1,-820.3,72.52,220.0,1.0,0.0
-740.6,-811.9,72.66,227.0,1.0,0.0
-747.0,-788.6,72.92,233.0,1.0,0.0
-749.8,-778.5,73.2,237.0,1.0,0.0
-754.6,-759.1,73.5,241.0,1.0,0.0
-757.2,-747.1,73.68,249.0,1.0,0.0
-759.6,-733.6,73.88,249.0,1.0,0.0
-761.7,-718.4,74.1,253.0,1.0,0.0
-763.5,-700.0,74.36,255.0,1.0,0.0
-764.7,-684.3,74.58,259.0,1.0,0.0
-765.8,-668.5,74.8,262.0,1.0,0.0
