x,y,t,speed,throttle,brake
-766.8,-651.9,0.0,260.0,1.0,0.0
-767.8,-634.4,0.239,263.0,1.0,0.0
-767.9,-617.0,0.479,265.0,1.0,0.0
-766.9,-599.2,0.719,265.0,1.0,0.0
-764.8,-574.5,0.94,264.0,0.02,0.0
-762.6,-557.7,1.299,253.0,0.0,1.0
-760.0,-542.3,1.539,225.0,0.0,1.0
-756.8,-526.9,1.739,181.0,0.0,1.0
-753.0,-511.3,2.138,181.0,0.0,1.0
-749.9,-499.9,2.418,149.0,0.0,1.0
-749.4,-498.4,2.459,137.0,0.0,1.0
-744.3,-483.3,2.779,125.0,0.0,1.0
-737.8,-471.4,3.238,112.0,0.0,1.0
-734.5,-468.4,3.559,104.0,0.06,0.0
-726.8,-464.5,3.859,102.0,0.28,0.0
-721.7,-462.9,4.039,103.0,0.42,0.0
-715.9,-461.6,4.239,106.0,0.57,0.0
-710.4,-460.7,4.419,111.0,0.68,0.0
-705.3,-460.0,4.579,111.0,0.68,0.0
-697.2,-459.2,4.819,124.0,0.85,0.0
-689.9,-458.6,5.019,124.0,0.85,0.0
-679.9,-457.8,5.279,142.0,0.92,0.0
-669.8,-456.8,5.519,151.0,1.0,0.0
-656.7,-455.2,5.72,163.0,1.0,0.0
-640.5,-452.5,6.159,179.0,1.0,0.0
-626.4,-449.5,6.379,185.0,1.0,0.0
-614.9,-446.7,6.659,196.0,1.0,0.0
-602.0,-443.6,6.9,203.0,1.0,0.0
-581.9,-438.6,7.14,208.0,1.0,0.0
-571.5,-436.0,7.44,212.0,1.0,0.0
-556.2,-432.1,7.7,221.0,1.0,0.0
-530.6,-425.6,7.94,228.0,1.0,0.0
-511.6,-422.1,8.378,233.0,1.0,0.0
-504.5,-421.3,8.479,238.0,1.0,0.0
-487.2,-419.8,8.739,240.0,1.0,0.0
-467.9,-417.3,9.039,243.0,1.0,0.0
-450.0,-412.0,9.198,247.0,0.99,0.0
-429.4,-402.3,9.639,252.0,0.99,0.0
-420.4,-397.7,9.778,252.0,0.99,0.0
