x,y,t,speed,throttle,brake
-767.3,-643.4,0.0,270.0,1.0,0.0
-767.8,-615.9,0.319,276.0,1.0,0.0
-765.2,-578.6,0.82,272.0,0.05,0.0
-764.6,-572.8,1.04,257.0,0.0,1.0
-760.5,-544.6,1.42,226.0,0.0,1.0
-758.3,-533.5,1.64,226.0,0.0,1.0
-754.4,-516.9,1.96,182.0,0.0,1.0
-751.0,-503.9,2.2,159.0,0.0,1.0
-748.7,-496.2,2.46,144.0,0.0,1.0
-746.3,-488.5,2.68,123.0,0.0,1.0
-742.3,-478.7,3.0,116.0,0.0,1.0
-737.4,-470.9,3.22,110.0,0.0,1.0
-733.1,-467.5,3.52,105.0,0.05,0.0
-725.6,-464.1,3.8,105.0,0.24,0.0
-717.7,-462.0,4.08,103.0,0.45,0.0
-709.0,-460.5,4.239,103.0,0.45,0.0
-702.2,-459.7,4.599,115.0,0.59,0.0
-690.2,-458.7,4.919,129.0,0.7,0.0
-681.0,-457.9,5.12,129.0,0.7,0.0
-669.8,-456.8,5.479,136.0,0.8,0.0
-662.9,-456.0,5.66,149.0,0.8,0.0
-647.6,-453.8,5.96,168.0,1.0,0.0
-636.5,-451.7,6.259,168.0,1.0,0.0
-624.1,-448.9,6.52,176.0,1.0,0.0
-612.1,-446.1,6.76,189.0,1.0,0.0
-606.9,-444.8,6.859,195.0,1.0,0.0
-589.7,-440.5,7.179,201.0,1.0,0.0
-578.6,-437.8,7.38,209.0,1.0,0.0
-569.5,-435.5,7.539,209.0,1.0,0.0
-519.5,-423.4,8.5,233.0,1.0,0.0
-504.0,-421.2,8.74,235.0,1.0,0.0
-493.4,-420.3,8.899,235.0,1.0,0.0
-478.7,-418.9,9.119,242.0,1.0,0.0
-461.7,-415.9,9.34,247.0,1.0,0.0
-439.8,-407.5,9.719,250.0,1.0,0.0
-417.9,-396.4,9.92,254.0,1.0,0.0
-395.6,-386.4,10.36,261.0,1.0,0.0
-375.1,-379.5,10.7,262.0,1.0,0.0
-366.7,-377.4,10.82,262.0,1.0,0.0
-347.1,-373.8,11.099,255.0,0.0,1.0
-322.3,-370.7,11.339,255.0,0.0,1.0
-301.5,-367.9,11.779,239.0,0.0,1.0
-291.6,-365.9,11.959,200.0,0.0,1.0
-282.3,-363.3,12.139,200.0,0.0,1.0
-263.4,-355.2,12.399,189.0,0.0,1.0
-253.6,-348.7,12.78,177.0,0.0,1.0
-247.7,-343.9,12.939,173.0,0.0,1.0
-239.4,-335.1,13.199,170.0,0.0,1.0
-231.6,-322.1,13.399,170.0,0.0,1.0
-228.2,-311.6,13.799,148.0,0.0,0.0
-227.1,-306.7,13.88,148.0,0.0,0.0
-226.5,-288.3,14.16,143.0,0.0,0.0
-227.6,-280.4,14.499,141.0,0.31,0.0
-231.2,-267.6,14.839,140.0,0.32,0.0
-235.6,-257.5,15.0,141.0,0.39,0.0
-239.5,-250.5,15.32,142.0,0.43,0.0
-243.8,-243.7,15.52,143.0,0.43,0.0
-251.7,-233.3,15.84,147.0,0.43,0.0
-260.7,-222.4,16.12,148.0,0.23,0.0
-270.6,-208.2,16.519,143.0,0.0,1.0
-274.5,-196.7,16.86,135.0,0.0,1.0
-273.3,-181.2,17.26,127.0,0.0,0.0
-270.3,-172.7,17.659,122.0,0.29,0.0
-253.8,-145.5,18.439,129.0,0.51,0.0
-243.0,-132.9,18.859,138.0,0.59,0.0
-234.4,-123.4,19.28,151.0,0.78,0.0
-229.0,-117.4,19.459,168.0,0.92,0.0
-198.2,-74.6,20.42,201.0,0.16,1.0
-187.7,-60.5,20.879,187.0,0.0,1.0
-178.7,-49.2,21.119,160.0,0.0,1.0
-169.4,-38.1,21.54,127.0,0.0,1.0
-164.4,-32.6,21.8,112.0,0.0,1.0
-157.8,-25.9,22.12,101.0,0.0,1.0
-154.6,-23.3,22.28,96.0,0.0,1.0
-147.9,-20.1,22.56,84.0,0.0,1.0
-143.0,-19.8,22.86,74.0,0.0,1.0
-136.7,-21.6,23.18,72.0,0.0,1.0
-132.1,-24.4,23.42,69.0,0.0,0.0
-129.1,-27.2,23.68,67.0,0.13,0.0
-126.9,-30.0,23.879,66.0,0.18,0.0
-124.5,-34.5,24.138,73.0,0.34,0.0
-123.4,-37.6,24.299,75.0,0.38,0.0
-121.6,-43.7,24.579,84.0,0.49,0.0
-120.1,-49.8,24.839,94.0,0.55,0.0
-119.5,-52.3,24.939,94.0,0.55,0.0
-117.2,-60.0,25.219,102.0,0.61,0.0
-115.1,-66.6,25.439,120.0,0.72,0.0
-112.2,-74.4,25.679,129.0,0.28,0.0
-108.7,-82.6,25.919,129.0,0.28,0.0
-108.0,-84.0,25.959,129.0,0.28,0.0
-103.8,-92.2,26.179,119.0,0.0,1.0
-97.5,-101.9,26.539,107.0,0.0,1.0
-94.0,-106.1,26.739,97.0,0.0,1.0
-90.7,-109.0,26.92,84.0,0.0,1.0
-88.9,-110.3,27.019,84.0,0.0,1.0
-83.8,-112.7,27.299,71.0,0.0,1.0
-78.7,-113.1,27.5,65.0,0.0,1.0
-75.2,-111.4,27.859,61.0,0.0,1.0
-73.0,-106.0,28.139,55.0,0.0,1.0
-73.1,-103.6,28.419,53.0,0.0,0.0
-73.8,-99.7,28.699,50.0,0.0,0.0
-75.7,-94.6,28.999,47.0,0.0,0.0
-77.9,-90.6,29.4,46.0,0.08,0.0
-79.9,-87.8,29.74,47.0,0.14,0.0
-82.6,-84.6,29.96,47.0,0.14,0.0
-84.6,-82.4,30.26,58.0,0.31,0.0
-87.7,-79.1,30.54,60.0,0.35,0.0
-90.2,-76.5,30.739,60.0,0.35,0.0
-91.2,-75.5,30.839,73.0,0.5,0.0
-96.1,-70.1,31.199,87.0,0.55,0.0
-100.7,-63.2,31.579,96.0,0.03,0.0
-102.7,-57.2,31.919,91.0,0.0,1.0
-102.9,-52.9,32.099,86.0,0.0,1.0
-100.2,-44.2,32.439,82.0,0.0,1.0
-95.9,-39.0,32.799,79.0,0.0,0.0
-92.9,-36.4,32.979,77.0,0.1,0.0
-87.8,-33.0,33.259,77.0,0.26,0.0
-83.5,-30.6,33.48,87.0,0.38,0.0
-77.7,-27.8,33.7,92.0,0.44,0.0
-66.6,-23.1,34.06,102.0,0.54,0.0
-58.5,-20.2,34.459,112.0,0.01,1.0
-49.2,-17.8,34.699,107.0,0.0,1.0
-42.0,-16.9,35.039,96.0,0.0,1.0
-32.4,-18.3,35.34,90.0,0.0,1.0
-28.3,-21.1,35.66,85.0,0.0,1.0
-24.9,-25.5,35.9,85.0,0.0,1.0
-23.3,-28.8,36.06,79.0,0.0,1.0
-21.9,-32.6,36.24,79.0,0.0,1.0
-19.9,-40.2,36.6,78.0,0.3,0.0
-19.2,-45.1,36.82,83.0,0.42,0.0
-18.9,-47.6,37.0,88.0,0.48,0.0
