x,y,t,speed,throttle,brake
-767.7,-637.4,0.0,272.0,1.0,0.0
-768.1,-625.2,0.161,272.0,1.0,0.0
-767.3,-606.6,0.4,270.0,0.76,1.0
-765.7,-583.7,0.579,270.0,0.76,1.0
-763.6,-564.3,0.98,244.0,0.0,1.0
-760.3,-543.7,1.18,233.0,0.0,1.0
-757.5,-529.8,1.58,176.0,0.0,1.0
-754.3,-516.3,1.88,163.0,0.0,1.0
-753.2,-512.2,1.98,144.0,0.0,1.0
-751.3,-505.1,2.16,144.0,0.0,1.0
-749.0,-496.9,2.4,129.0,0.0,1.0
-745.3,-485.8,2.7,114.0,0.0,1.0
-739.8,-474.1,3.08,108.0,0.0,0.0
-736.1,-469.6,3.4,104.0,0.2,0.0
-730.4,-466.0,3.641,104.0,0.23,0.0
-722.8,-463.2,3.921,106.0,0.44,0.0
-714.0,-461.3,4.1,106.0,0.44,0.0
-705.8,-460.1,4.481,118.0,0.78,0.0
-700.2,-459.5,4.64,118.0,0.78,0.0
-691.7,-458.8,4.88,130.0,0.85,0.0
-676.1,-457.4,5.18,139.0,0.94,0.0
-665.1,-456.3,5.541,153.0,1.0,0.0
-655.9,-455.1,5.74,174.0,1.0,0.0
-641.5,-452.7,6.041,182.0,1.0,0.0
-628.3,-449.9,6.26,194.0,1.0,0.0
-611.3,-445.9,6.621,200.0,1.0,0.0
-599.2,-442.9,6.84,211.0,1.0,0.0
-593.6,-441.5,6.94,211.0,1.0,0.0
-571.7,-436.1,7.28,214.0,1.0,0.0
-559.8,-433.0,7.52,223.0,1.0,0.0
-535.5,-426.8,7.88,233.0,1.0,0.0
-517.7,-423.1,8.1,233.0,1.0,0.0
-502.1,-421.0,8.4,236.0,1.0,0.0
-485.9,-419.7,8.64,244.0,1.0,0.0
-472.5,-418.1,8.84,248.0,1.0,0.0
-461.4,-415.8,9.021,249.0,1.0,0.0
-433.4,-404.4,9.321,253.0,1.0,0.0
-414.6,-394.8,9.74,258.0,1.0,0.0
-408.2,-391.7,9.841,258.0,1.0,0.0
-396.3,-386.6,10.02,263.0,1.0,0.0
-377.0,-380.1,10.3,262.0,1.0,0.0
-362.9,-376.6,10.5,262.0,1.0,0.0
-350.8,-374.4,10.661,248.0,0.0,1.0
-331.8,-371.8,10.941,239.0,0.0,1.0
-319.0,-370.3,11.14,234.0,0.0,1.0
-309.8,-369.1,11.301,229.0,0.0,1.0
-299.9,-367.6,11.46,206.0,0.0,1.0
-279.9,-362.5,11.781,203.0,0.0,1.0
-268.7,-357.9,12.061,191.0,0.0,1.0
-249.2,-345.2,12.401,174.0,0.0,1.0
-241.0,-337.0,12.8,164.0,0.0,1.0
-235.1,-328.7,13.04,156.0,0.0,0.0
-233.4,-325.8,13.121,156.0,0.0,0.0
-230.9,-320.1,13.281,146.0,0.0,1.0
-226.7,-304.1,13.619,144.0,0.0,1.0
-226.2,-297.5,13.78,140.0,0.0,0.0
-226.4,-290.4,13.96,139.0,0.0,0.0
-228.2,-277.6,14.26,135.0,0.01,0.0
-230.5,-269.8,14.52,132.0,0.54,0.0
-235.3,-258.1,14.86,132.0,0.54,0.0
-237.8,-253.4,14.999,140.0,0.63,0.0
-243.1,-244.8,15.26,140.0,0.63,0.0
-247.0,-239.3,15.44,140.0,0.63,0.0
-252.0,-232.8,15.64,147.0,0.67,0.0
-260.5,-222.6,15.96,149.0,0.56,0.0
-261.8,-221.1,16.0,137.0,0.0,1.0
-266.2,-215.2,16.2,137.0,0.0,1.0
-271.1,-207.0,16.46,135.0,0.0,1.0
-273.3,-201.5,16.62,131.0,0.05,0.0
-274.7,-193.5,16.86,126.0,0.3,0.0
-274.6,-189.0,17.0,127.0,0.5,0.0
-271.8,-176.4,17.36,132.0,0.62,0.0
-269.3,-170.3,17.541,132.0,0.62,0.0
-263.7,-159.7,17.801,135.0,0.76,0.0
-250.4,-141.3,18.48,158.0,1.0,0.0
-244.8,-134.8,18.681,162.0,1.0,0.0
-232.8,-121.6,19.04,174.0,1.0,0.0
-228.1,-116.4,19.181,187.0,1.0,0.0
-221.5,-108.3,19.381,192.0,1.0,0.0
-214.5,-98.6,19.6,197.0,1.0,0.0
-207.9,-88.9,19.821,207.0,1.0,0.0
-204.1,-83.2,19.941,207.0,1.0,0.0
-190.2,-63.7,20.28,180.0,0.0,1.0
-182.9,-54.3,20.62,162.0,0.0,1.0
-175.9,-45.7,20.88,155.0,0.0,1.0
-174.9,-44.5,20.92,140.0,0.0,1.0
-169.3,-38.0,21.14,140.0,0.0,1.0
-158.8,-26.9,21.5,123.0,0.0,1.0
-152.3,-21.9,21.94,90.0,0.0,1.0
-151.3,-21.3,22.0,90.0,0.0,1.0
-146.8,-19.9,22.2,86.0,0.0,1.0
-140.4,-20.3,22.5,80.0,0.0,1.0
-135.2,-22.3,22.74,79.0,0.0,0.0
-131.8,-24.6,22.941,75.0,0.0,0.0
-130.5,-25.7,23.02,75.0,0.0,0.0
-124.8,-33.8,23.36,79.0,0.28,0.0
