x,y,t,speed,throttle,brake
-767.4,-641.2,0.0,159.0,0.38,0.0
-768.0,-631.8,0.32,161.0,0.5,0.0
-768.0,-621.5,0.56,163.0,0.0,0.0
-767.3,-607.7,0.74,150.0,0.0,1.0
-766.8,-598.6,1.1,141.0,0.0,1.0
-766.3,-592.3,1.28,125.0,0.0,1.0
-765.7,-584.6,1.501,125.0,0.0,1.0
-764.5,-571.8,1.781,110.0,0.0,0.0
-763.6,-565.0,2.14,108.0,0.05,0.0
-762.4,-556.7,2.42,108.0,0.23,0.0
-761.5,-550.7,2.621,109.0,0.32,0.0
-760.8,-546.7,2.74,110.0,0.35,0.0
-759.1,-537.7,3.04,115.0,0.41,0.0
-757.9,-531.9,3.221,120.0,0.41,0.0
-755.3,-520.7,3.52,122.0,0.0,0.0
-753.7,-514.2,3.761,119.0,0.0,1.0
-752.0,-507.5,3.961,119.0,0.0,1.0
-750.0,-500.3,4.2,108.0,0.0,1.0
-748.4,-495.1,4.399,98.0,0.0,1.0
-746.0,-487.7,4.699,89.0,0.0,0.0
-744.7,-484.3,4.84,89.0,0.0,0.0
-736.2,-469.8,5.58,88.0,0.19,0.0
-729.2,-465.6,5.92,88.0,0.16,0.0
-724.7,-463.9,6.1,88.0,0.16,0.0
-718.9,-462.3,6.34,90.0,0.23,0.0
-713.3,-461.2,6.56,94.0,0.35,0.0
-705.1,-460.1,6.76,94.0,0.35,0.0
-697.5,-459.3,7.14,103.0,0.46,0.0
-693.7,-459.0,7.32,103.0,0.51,0.0
-688.9,-458.6,7.481,113.0,0.59,0.0
-683.8,-458.1,7.64,113.0,0.59,0.0
-675.2,-457.3,7.92,122.0,0.67,0.0
-666.8,-456.5,8.16,128.0,0.69,0.0
-660.8,-455.8,8.321,137.0,0.53,0.0
-650.5,-454.3,8.581,139.0,0.41,0.0
-647.4,-453.8,8.66,139.0,0.41,0.0
-640.2,-452.4,8.861,141.0,0.34,0.0
-626.1,-449.4,9.22,138.0,0.0,0.0
-616.3,-447.0,9.441,136.0,0.0,1.0
-609.2,-445.3,9.701,130.0,0.03,0.0
-599.7,-443.0,9.961,130.0,0.03,0.0
-585.7,-439.5,10.221,132.0,0.39,0.0
-579.6,-438.0,10.521,133.0,0.34,0.0
-572.8,-436.3,10.72,134.0,0.37,0.0
-559.4,-432.9,11.08,135.0,0.37,1.0
-554.1,-431.5,11.239,131.0,0.11,1.0
-542.9,-428.6,11.499,130.0,0.23,0.0
-529.1,-425.3,11.9,130.0,0.31,0.0
-512.0,-422.3,12.3,127.0,0.29,0.0
-506.7,-421.6,12.58,131.0,0.46,0.0
-489.4,-420.0,12.96,136.0,0.31,1.0
-483.5,-419.5,13.22,136.0,0.31,1.0
-469.8,-417.5,13.58,138.0,0.45,0.0
-469.5,-417.5,13.6,138.0,0.45,0.0
-460.6,-415.4,13.84,138.0,0.45,0.0
-448.4,-411.1,14.16,143.0,0.51,0.0
-438.3,-406.5,14.32,147.0,0.67,0.0
-423.1,-398.9,14.821,158.0,0.84,0.0
-419.5,-397.1,14.92,158.0,0.84,0.0
-409.8,-392.5,15.141,168.0,1.0,0.0
-391.3,-384.8,15.441,176.0,1.0,0.0
-378.2,-380.5,15.82,187.0,1.0,0.0
-366.4,-377.4,16.06,194.0,1.0,0.0
-357.9,-375.7,16.221,194.0,1.0,0.0
-345.4,-373.6,16.441,199.0,1.0,0.0
-336.2,-372.4,16.6,202.0,1.0,0.0
-331.1,-371.8,16.7,202.0,1.0,0.0
-313.0,-369.6,17.021,198.0,0.0,1.0
-300.3,-367.6,17.26,190.0,0.0,1.0
-286.7,-364.6,17.42,190.0,0.0,1.0
-273.1,-359.8,17.86,158.0,0.05,0.0
-264.9,-355.9,18.08,155.0,0.03,1.0
-255.9,-350.3,18.319,155.0,0.03,1.0
-248.2,-344.2,18.52,147.0,0.05,1.0
-242.6,-338.6,18.76,145.0,0.18,0.0
-236.1,-330.2,19.04,144.0,0.3,0.0
-231.8,-322.3,19.26,144.0,0.38,0.0
-226.8,-285.8,20.14,145.0,0.31,0.0
-228.2,-277.8,20.34,145.0,0.37,0.0
-231.2,-267.7,20.6,146.0,0.38,0.0
-236.7,-255.4,20.821,147.0,0.49,0.0
-241.5,-247.2,21.16,151.0,0.51,0.0
-245.5,-241.3,21.32,151.0,0.51,0.0
-254.3,-230.1,21.661,151.0,0.03,1.0
-260.9,-222.2,21.921,142.0,0.0,1.0
-264.5,-217.6,22.08,142.0,0.0,1.0
-269.1,-210.8,22.32,122.0,0.0,1.0
-271.4,-206.4,22.481,122.0,0.0,1.0
-273.8,-199.7,22.701,115.0,0.03,0.0
-274.6,-194.1,22.9,112.0,0.11,0.0
-274.0,-184.8,23.081,112.0,0.11,0.0
-272.2,-177.9,23.42,111.0,0.37,0.0
-270.3,-172.8,23.601,111.0,0.41,0.0
-267.2,-165.9,23.82,121.0,0.26,0.0
-263.9,-160.0,24.019,121.0,0.26,0.0
-261.2,-155.8,24.259,121.0,0.08,1.0
-256.4,-148.9,24.52,115.0,0.15,0.0
-250.6,-141.7,24.819,112.0,0.0,1.0
-249.4,-140.2,24.88,112.0,0.0,1.0
-244.8,-134.9,25.099,112.0,0.0,1.0
-240.5,-130.1,25.34,102.0,0.0,1.0
-234.6,-123.6,25.58,95.0,0.0,1.0
-230.7,-119.4,25.9,90.0,0.09,0.0
-225.1,-112.6,26.18,89.0,0.14,0.0
-219.2,-105.0,26.62,100.0,0.4,0.0
-215.7,-100.2,26.82,104.0,0.46,0.0
-211.1,-93.4,27.04,109.0,0.46,0.0
-207.2,-87.7,27.38,119.0,0.42,0.0
-204.4,-83.5,27.54,119.0,0.42,0.0
-198.5,-75.1,27.84,125.0,0.39,0.0
-195.0,-70.2,27.98,125.0,0.0,0.0
-187.5,-60.2,28.24,122.0,0.0,0.0
-179.8,-50.5,28.701,122.0,0.0,1.0
-179.2,-49.8,28.741,111.0,0.0,1.0
-171.1,-40.1,29.1,104.0,0.0,1.0
-166.6,-35.0,29.44,88.0,0.0,0.0
-163.0,-31.1,29.66,87.0,0.0,0.0
-159.5,-27.5,29.861,86.0,0.0,0.0
-156.7,-25.0,30.02,86.0,0.0,1.0
-152.6,-22.1,30.26,82.0,0.0,1.0
-148.6,-20.3,30.48,77.0,0.0,0.0
-143.9,-19.8,30.72,74.0,0.0,0.0
-138.0,-21.1,30.96,72.0,0.0,0.0
-130.2,-26.1,31.339,70.0,0.0,0.0
-127.7,-28.8,31.68,68.0,0.02,0.0
-126.1,-31.1,31.84,66.0,0.16,0.0
-123.2,-38.2,32.219,69.0,0.23,0.0
-121.6,-44.2,32.38,75.0,0.29,0.0
-120.4,-48.8,32.72,77.0,0.39,0.0
-118.8,-54.7,32.98,87.0,0.44,0.0
-116.4,-62.8,33.18,92.0,0.43,0.0
-112.5,-73.4,33.601,100.0,0.0,0.0
-110.2,-79.0,33.92,97.0,0.0,0.0
-105.2,-89.5,34.24,97.0,0.0,0.0
-101.6,-95.8,34.64,92.0,0.0,1.0
-99.3,-99.5,34.82,88.0,0.0,1.0
-94.3,-105.6,35.08,70.0,0.0,1.0
-90.6,-109.0,35.48,64.0,0.0,0.0
-87.6,-111.0,35.7,62.0,0.0,0.0
-83.0,-112.8,35.9,60.0,0.0,1.0
-77.6,-112.7,36.341,50.0,0.0,0.0
-74.3,-110.0,36.721,49.0,0.0,0.0
-73.4,-107.7,36.921,47.0,0.0,0.0
-73.2,-104.0,37.16,46.0,0.0,0.0
-73.6,-101.1,37.44,43.0,0.0,0.0
-74.5,-97.6,37.74,41.0,0.04,0.0
-76.0,-94.0,37.96,41.0,0.04,0.0
-77.3,-91.6,38.32,41.0,0.11,0.0
-79.8,-88.0,38.6,42.0,0.13,0.0
-81.8,-85.5,38.96,47.0,0.16,0.0
-84.7,-82.2,39.2,50.0,0.21,0.0
-87.0,-79.8,39.5,56.0,0.25,0.0
-90.5,-76.3,39.8,59.0,0.3,0.0
-90.1,-76.9,39.98,72.0,0.35,0.0
-93.6,-73.0,40.16,72.0,0.35,0.0
-96.3,-69.9,40.5,83.0,0.36,0.0
-99.1,-66.2,40.701,83.0,0.36,0.0
-101.4,-61.7,40.92,86.0,0.0,1.0
-102.7,-56.3,41.16,82.0,0.0,1.0
