x,y,t,speed,throttle,brake
-767.1,-647.0,0.0,263.0,0.99,0.0
-768.1,-622.1,0.2,265.0,0.99,0.0
-767.5,-610.1,0.5,268.0,0.99,0.0
-766.5,-593.7,0.719,269.0,0.29,0.0
-765.1,-577.6,0.939,264.0,0.0,0.0
-763.0,-560.5,1.18,253.0,0.0,1.0
-759.5,-539.5,1.499,235.0,0.0,1.0
-755.9,-523.1,1.679,212.0,0.0,1.0
-752.4,-508.9,2.079,212.0,0.0,1.0
-751.4,-505.4,2.159,147.0,0.0,1.0
-748.9,-496.7,2.379,147.0,0.0,1.0
-744.4,-483.5,2.659,129.0,0.0,1.0
-740.2,-474.8,3.06,117.0,0.0,0.0
-737.1,-470.6,3.239,112.0,0.0,0.0
-733.6,-467.7,3.4,112.0,0.0,0.0
-727.4,-464.7,3.62,109.0,0.16,0.0
-717.1,-461.8,3.96,111.0,0.6,0.0
-709.2,-460.5,4.16,117.0,0.78,0.0
-700.9,-459.6,4.44,131.0,0.91,0.0
-684.2,-458.2,4.74,139.0,0.96,0.0
-677.4,-457.6,5.04,149.0,0.99,0.0
-667.6,-456.6,5.26,163.0,0.99,0.0
-657.3,-455.3,5.479,171.0,0.99,0.0
-648.5,-454.0,5.66,178.0,0.99,0.0
-635.3,-451.5,5.92,186.0,0.99,0.0
-619.7,-447.9,6.22,196.0,0.99,0.0
-617.5,-447.4,6.26,196.0,0.99,0.0
-599.8,-443.0,6.58,207.0,0.99,0.0
-587.1,-439.9,6.8,212.0,0.99,0.0
-577.8,-437.6,6.96,212.0,0.99,0.0
-557.5,-432.4,7.279,223.0,0.99,0.0
-541.8,-428.3,7.539,231.0,0.99,0.0
-524.8,-424.4,7.779,234.0,0.99,0.0
-505.4,-421.4,8.079,236.0,0.99,0.0
-496.1,-420.5,8.22,239.0,0.99,0.0
-470.7,-417.8,8.479,243.0,0.99,0.0
-444.9,-409.9,8.879,247.0,0.99,0.0
-364.4,-376.9,10.22,261.0,0.99,0.0
-352.9,-374.7,10.379,262.0,0.8,0.0
-327.5,-371.3,10.639,258.0,0.07,0.0
-303.7,-368.2,11.1,234.0,0.01,1.0
-282.3,-363.4,11.34,220.0,0.0,1.0
