x,y,t,speed,throttle,brake
-767.1,-645.5,0.0,272.0,1.0,0.0
-768.0,-630.2,0.319,275.0,1.0,0.0
-767.0,-602.5,0.54,278.0,0.71,0.0
-765.7,-584.3,0.919,268.0,0.0,1.0
-762.7,-558.1,1.199,251.0,0.0,1.0
-760.7,-545.8,1.499,233.0,0.0,1.0
-757.8,-531.6,1.759,204.0,0.0,1.0
-754.5,-517.2,2.058,176.0,0.0,1.0
-752.3,-508.6,2.259,176.0,0.0,1.0
-749.7,-499.5,2.419,152.0,0.0,1.0
-747.0,-490.7,2.759,128.0,0.0,1.0
-744.1,-482.8,3.019,117.0,0.0,1.0
-741.4,-476.8,3.239,111.0,0.0,1.0
-737.6,-471.2,3.478,108.0,0.01,0.0
-733.6,-467.7,3.679,106.0,0.17,0.0
-727.7,-464.8,3.899,106.0,0.17,0.0
-725.4,-464.0,3.978,107.0,0.55,0.0
-718.9,-462.2,4.199,107.0,0.55,0.0
-712.7,-461.0,4.399,111.0,0.58,0.0
-701.3,-459.6,4.659,122.0,0.81,0.0
-689.0,-458.5,4.879,131.0,0.92,0.0
-678.9,-457.7,5.139,145.0,1.0,0.0
-668.7,-456.7,5.319,145.0,1.0,0.0
-658.8,-455.5,5.599,160.0,1.0,0.0
-641.6,-452.7,5.96,177.0,1.0,0.0
-633.5,-451.1,6.119,177.0,1.0,0.0
-625.3,-449.2,6.279,188.0,1.0,0.0
-613.6,-446.4,6.5,194.0,1.0,0.0
-600.5,-443.2,6.739,202.0,1.0,0.0
-586.9,-439.9,6.979,212.0,1.0,0.0
-577.6,-437.6,7.139,212.0,1.0,0.0
-564.6,-434.3,7.36,220.0,1.0,0.0
-550.1,-430.5,7.6,226.0,1.0,0.0
-537.0,-427.2,7.819,227.0,1.0,0.0
-527.0,-424.9,7.979,227.0,1.0,0.0
-514.1,-422.5,8.18,236.0,1.0,0.0
-487.4,-419.8,8.44,241.0,1.0,0.0
-472.6,-418.1,8.799,247.0,1.0,0.0
-449.2,-411.7,9.019,247.0,1.0,0.0
-437.3,-406.4,9.339,253.0,1.0,0.0
-419.1,-397.0,9.619,255.0,1.0,0.0
-404.7,-390.2,9.839,255.0,1.0,0.0
-396.7,-386.8,9.958,262.0,1.0,0.0
-370.3,-378.3,10.339,264.0,1.0,0.0
-355.9,-375.2,10.538,266.0,0.08,1.0
-331.7,-371.8,10.739,266.0,0.08,1.0
-314.2,-369.7,11.139,243.0,0.0,1.0
-303.2,-368.2,11.319,228.0,0.0,1.0
-289.7,-365.4,11.539,228.0,0.0,1.0
-281.0,-362.9,11.699,214.0,0.0,1.0
-269.8,-358.5,11.919,194.0,0.0,1.0
-258.1,-351.9,12.179,176.0,0.0,1.0
-245.4,-341.7,12.379,176.0,0.0,1.0
-239.3,-334.9,12.719,164.0,0.0,1.0
-234.4,-327.7,12.919,164.0,0.0,1.0
-229.4,-316.0,13.219,151.0,0.01,0.0
-226.6,-303.7,13.419,151.0,0.01,0.0
-226.2,-293.1,13.62,146.0,0.28,0.0
-227.1,-283.3,13.919,144.0,0.42,0.0
-230.8,-268.5,14.259,145.0,0.51,0.0
-234.3,-260.2,14.519,146.0,0.56,0.0
-240.7,-248.5,14.839,149.0,0.57,0.0
-244.9,-242.1,15.02,153.0,0.35,0.0
-254.9,-229.3,15.259,153.0,0.35,0.0
-265.3,-216.5,15.678,150.0,0.04,1.0
-269.9,-209.4,16.019,138.0,0.0,1.0
-274.4,-196.6,16.319,135.0,0.0,0.0
-273.7,-183.1,16.699,131.0,0.0,0.0
-270.7,-173.5,17.058,126.0,0.38,0.0
-267.4,-166.4,17.279,128.0,0.52,0.0
-263.1,-158.8,17.519,128.0,0.52,0.0
-260.6,-154.9,17.699,133.0,0.59,0.0
-255.9,-148.3,17.879,133.0,0.59,0.0
-244.8,-134.9,18.339,158.0,1.0,0.0
-231.0,-119.7,18.74,171.0,1.0,0.0
-223.2,-110.5,19.099,187.0,1.0,0.0
-218.2,-103.8,19.259,187.0,1.0,0.0
-210.5,-92.8,19.519,201.0,1.0,0.0
-204.8,-84.3,19.699,201.0,1.0,0.0
-195.0,-70.2,19.979,209.0,0.01,1.0
-185.1,-57.1,20.259,183.0,0.0,1.0
-177.0,-47.1,20.559,166.0,0.0,1.0
-172.4,-41.6,20.739,138.0,0.0,1.0
-162.8,-30.8,21.059,119.0,0.0,1.0
-159.8,-27.8,21.299,108.0,0.0,1.0
-153.3,-22.4,21.619,96.0,0.0,1.0
-149.5,-20.6,21.799,89.0,0.0,1.0
-143.0,-19.8,22.099,84.0,0.0,1.0
-139.5,-20.5,22.258,84.0,0.0,0.0
-134.0,-23.1,22.478,76.0,0.0,0.0
-130.0,-26.2,22.778,76.0,0.0,0.0
-125.1,-33.1,23.058,73.0,0.03,0.0
-122.2,-41.6,23.539,75.0,0.23,0.0
-121.1,-46.0,23.819,79.0,0.44,0.0
-120.2,-49.7,23.979,84.0,0.53,0.0
-118.2,-56.7,24.259,93.0,0.56,0.0
-116.6,-62.2,24.459,100.0,0.61,0.0
-111.9,-75.2,24.779,117.0,0.72,0.0
-106.6,-86.8,25.199,130.0,0.09,0.0
-103.4,-93.0,25.459,124.0,0.0,1.0
-98.7,-100.4,25.759,106.0,0.0,1.0
-95.8,-104.1,25.939,92.0,0.0,1.0
-91.5,-108.4,26.199,92.0,0.0,1.0
-88.2,-110.8,26.4,75.0,0.0,1.0
-84.8,-112.4,26.599,62.0,0.0,1.0
-81.1,-113.2,26.819,62.0,0.0,1.0
-79.0,-113.1,26.96,60.0,0.0,1.0
-75.5,-111.5,27.24,53.0,0.0,1.0
-73.5,-108.1,27.439,51.0,0.0,1.0
-73.1,-104.6,27.8,48.0,0.0,0.0
-73.6,-100.7,28.1,44.0,0.0,0.0
-74.2,-98.5,28.28,44.0,0.0,0.0
-75.8,-94.4,28.518,42.0,0.0,0.0
-76.3,-93.3,28.758,43.0,0.07,0.0
-79.2,-88.8,29.119,44.0,0.12,0.0
-82.6,-84.6,29.538,50.0,0.2,0.0
-84.9,-82.1,29.818,58.0,0.24,0.0
-87.9,-78.9,30.079,62.0,0.36,0.0
-90.6,-76.1,30.299,70.0,0.47,0.0
-90.9,-75.8,30.519,76.0,0.51,0.0
-93.8,-72.7,30.719,76.0,0.51,0.0
-102.8,-54.0,31.639,81.0,0.0,1.0
-102.5,-50.6,31.798,81.0,0.0,1.0
-101.4,-46.8,31.979,79.0,0.0,0.0
-99.4,-43.0,32.179,77.0,0.0,0.0
-92.0,-35.8,32.519,76.0,0.15,0.0
-89.4,-34.0,32.799,80.0,0.32,0.0
-81.5,-29.6,33.159,83.0,0.47,0.0
-76.3,-27.2,33.44,96.0,0.53,0.0
-71.9,-25.3,33.619,96.0,0.53,0.0
-61.6,-21.2,34.0,105.0,0.56,0.0
-59.2,-20.4,34.079,105.0,0.56,0.0
-49.5,-17.9,34.419,96.0,0.0,1.0
-44.7,-17.1,34.6,96.0,0.0,1.0
-36.0,-17.2,34.82,90.0,0.0,1.0
-32.2,-18.4,35.139,85.0,0.0,0.0
-26.5,-23.2,35.338,81.0,0.0,0.0
-24.2,-27.0,35.679,78.0,0.0,0.0
-21.5,-33.8,36.019,76.0,0.05,0.0
-20.4,-38.0,36.219,78.0,0.34,0.0
-19.6,-42.3,36.418,78.0,0.34,0.0
-18.9,-48.4,36.599,85.0,0.44,0.0
-18.5,-55.5,36.979,97.0,0.61,0.0
-18.6,-64.7,37.259,112.0,0.75,0.0
-20.0,-81.6,37.699,130.0,0.85,0.0
-21.8,-97.6,38.079,146.0,1.0,0.0
-23.6,-113.9,38.499,166.0,1.0,0.0
-25.5,-131.6,38.919,187.0,1.0,0.0
-26.3,-139.0,39.059,187.0,1.0,0.0
-27.4,-148.7,39.239,201.0,1.0,0.0
-28.9,-162.1,39.479,201.0,1.0,0.0
-31.7,-177.0,39.74,211.0,1.0,0.0
-36.4,-194.5,39.98,215.0,1.0,0.0
-41.9,-211.1,40.32,228.0,1.0,0.0
-45.3,-220.8,40.479,228.0,1.0,0.0
-49.4,-231.7,40.659,234.0,1.0,0.0
-54.8,-245.2,40.88,240.0,1.0,0.0
-62.2,-262.6,41.16,246.0,0.94,0.0
-70.4,-280.0,41.4,246.0,0.94,0.0
-85.6,-304.7,41.798,251.0,0.76,0.0
-95.4,-316.5,42.078,253.0,0.81,0.0
-114.1,-333.3,42.439,253.0,0.71,0.0
-123.5,-339.7,42.598,256.0,1.0,0.0
-143.8,-350.6,42.819,257.0,1.0,0.0
-169.1,-362.5,43.239,263.0,1.0,0.0
-202.9,-379.5,43.659,269.0,1.0,0.0
-222.5,-389.4,44.038,276.0,1.0,0.0
-229.4,-392.8,44.139,276.0,1.0,0.0
-251.5,-403.0,44.419,272.0,0.0,0.0
-272.1,-411.4,44.679,268.0,0.0,1.0
-287.0,-416.7,44.939,257.0,0.0,1.0
-301.8,-421.4,45.159,257.0,0.0,1.0
-312.8,-424.4,45.339,245.0,0.0,1.0
-339.0,-429.8,45.7,218.0,0.0,1.0
-352.2,-431.7,46.0,205.0,0.0,1.0
-373.0,-434.0,46.319,179.0,0.0,1.0
-389.1,-435.7,46.739,159.0,0.0,1.0
-397.2,-436.7,47.019,127.0,0.0,1.0
-404.2,-437.9,47.239,127.0,0.0,1.0
-410.8,-440.1,47.499,105.0,0.0,1.0
-415.3,-443.4,47.739,96.0,0.0,1.0
-417.6,-446.8,47.94,89.0,0.0,1.0
-421.1,-452.9,48.099,89.0,0.0,1.0
-425.7,-459.5,48.598,74.0,0.0,0.0
-430.5,-463.0,48.799,71.0,0.0,1.0
-432.9,-463.9,49.059,65.0,0.0,0.0
-437.8,-464.9,49.339,65.0,0.0,0.0
-441.3,-465.1,49.539,62.0,0.0,0.0
-448.3,-464.4,49.839,59.0,0.08,0.0
-451.8,-463.6,50.159,66.0,0.38,0.0
-456.6,-462.4,50.419,72.0,0.44,0.0
-461.1,-461.4,50.639,78.0,0.56,0.0
-464.6,-460.7,50.799,78.0,0.56,0.0
-470.4,-460.0,51.039,94.0,0.62,0.0
-473.1,-460.0,51.139,94.0,0.62,0.0
-478.7,-460.2,51.339,106.0,0.7,0.0
-489.5,-461.6,51.68,114.0,0.71,0.0
-497.7,-462.8,51.899,134.0,0.79,0.0
-514.4,-465.3,52.259,134.0,0.79,0.0
-524.6,-466.7,52.599,151.0,0.89,0.0
-545.0,-469.4,52.939,169.0,1.0,0.0
-555.1,-470.6,53.239,185.0,1.0,0.0
-564.4,-471.7,53.419,189.0,1.0,0.0
-575.2,-473.0,53.62,198.0,1.0,0.0
-586.2,-474.2,53.819,198.0,1.0,0.0
-598.7,-475.5,54.039,204.0,1.0,0.0
-610.6,-476.6,54.239,218.0,0.37,0.0
-622.6,-477.6,54.44,218.0,0.37,0.0
-644.2,-479.0,54.719,200.0,0.0,1.0
-653.3,-479.6,54.999,180.0,0.0,1.0
-663.4,-481.2,55.219,180.0,0.0,1.0
-675.6,-486.4,55.539,160.0,0.0,1.0
-685.6,-494.7,55.759,151.0,0.14,0.0
-694.5,-505.1,56.159,150.0,0.6,0.0
-697.0,-508.5,56.258,150.0,0.6,0.0
