x,y,t,speed,throttle,brake
-767.4,-641.4,0.0,263.0,0.0,0.0
-767.8,-615.5,0.26,256.0,0.0,0.0
-765.9,-586.2,0.68,250.0,0.0,0.0
-762.8,-558.9,1.081,243.0,0.0,1.0
-760.9,-547.2,1.4,208.0,0.0,1.0
-757.1,-528.2,1.621,194.0,0.0,1.0
-754.4,-517.1,2.0,159.0,0.0,1.0
-750.3,-501.5,2.28,147.0,0.0,1.0
-748.1,-494.3,2.58,137.0,0.0,1.0
-745.2,-485.7,2.84,127.0,0.0,1.0
-741.5,-476.9,3.139,112.0,0.0,0.0
-738.4,-472.1,3.34,112.0,0.0,0.0
-733.6,-467.7,3.5,108.0,0.0,0.0
-726.6,-464.4,3.84,105.0,0.16,0.0
-719.1,-462.3,4.1,105.0,0.41,0.0
-712.5,-461.0,4.32,107.0,0.47,0.0
-705.0,-460.0,4.559,115.0,0.78,0.0
-695.0,-459.0,4.76,131.0,0.92,0.0
-686.6,-458.3,4.98,131.0,0.92,0.0
-683.5,-458.1,5.059,141.0,1.0,0.0
-674.7,-457.3,5.28,141.0,1.0,0.0
-666.5,-456.5,5.48,150.0,1.0,0.0
-655.1,-455.0,5.74,167.0,1.0,0.0
-644.7,-453.3,5.96,178.0,1.0,0.0
-631.8,-450.7,6.22,186.0,1.0,0.0
-619.3,-447.8,6.4,186.0,1.0,0.0
-607.5,-444.9,6.68,195.0,1.0,0.0
-587.6,-440.0,7.041,212.0,1.0,0.0
-578.4,-437.8,7.2,212.0,1.0,0.0
-569.1,-435.4,7.36,217.0,1.0,0.0
-555.9,-432.0,7.581,223.0,1.0,0.0
-541.3,-428.2,7.82,226.0,1.0,0.0
-526.4,-424.8,8.06,235.0,1.0,0.0
-516.1,-422.8,8.22,235.0,1.0,0.0
-501.7,-421.0,8.441,240.0,1.0,0.0
-485.4,-419.6,8.681,244.0,1.0,0.0
-470.6,-417.8,8.9,248.0,1.0,0.0
-460.2,-415.5,9.06,248.0,1.0,0.0
-447.2,-410.9,9.261,253.0,1.0,0.0
-420.9,-397.9,9.521,257.0,1.0,0.0
-406.5,-391.0,9.88,258.0,0.92,0.0
-382.3,-381.7,10.1,262.0,0.29,0.0
-370.0,-378.2,10.42,257.0,0.0,0.0
-351.0,-374.4,10.7,246.0,0.0,0.0
-335.5,-372.3,10.92,246.0,0.0,0.0
-327.6,-371.4,11.039,232.0,0.0,1.0
-303.5,-368.2,11.42,223.0,0.0,1.0
-291.8,-366.0,11.619,217.0,0.0,1.0
-273.4,-360.1,11.82,217.0,0.0,1.0
-261.1,-353.9,12.22,190.0,0.0,1.0
-253.5,-348.7,12.4,178.0,0.0,1.0
-245.4,-341.8,12.62,178.0,0.0,1.0
-240.4,-336.3,12.78,171.0,0.0,1.0
-234.7,-328.2,13.0,163.0,0.0,1.0
-229.9,-317.8,13.26,155.0,0.0,0.0
-226.2,-299.4,13.46,155.0,0.0,0.0
-226.2,-290.9,13.8,148.0,0.02,0.0
-227.2,-282.7,14.0,148.0,0.02,0.0
-230.0,-271.1,14.3,144.0,0.41,0.0
-232.8,-263.5,14.5,144.0,0.41,0.0
-237.4,-254.0,14.701,146.0,0.42,0.0
-242.5,-245.7,15.0,147.0,0.34,0.0
