x,y,t,speed,throttle,brake
-766.1,-662.6,0.0,150.0,0.83,0.0
-766.9,-649.7,0.3,157.0,0.82,0.0
-767.1,-646.2,0.381,157.0,0.82,0.0
-768.0,-622.7,0.74,176.0,0.82,0.0
-767.6,-613.6,1.06,174.0,0.06,1.0
-767.0,-603.1,1.28,174.0,0.06,1.0
-765.9,-586.9,1.56,152.0,0.0,1.0
-765.2,-578.8,1.88,142.0,0.0,1.0
-763.4,-563.6,2.2,125.0,0.0,0.0
-762.5,-556.9,2.5,120.0,0.0,1.0
-761.5,-551.0,2.68,120.0,0.0,1.0
-759.8,-541.2,3.0,110.0,0.0,1.0
-758.0,-532.6,3.221,102.0,0.0,1.0
-756.2,-524.3,3.62,96.0,0.0,1.0
-754.4,-517.1,3.819,90.0,0.0,1.0
-752.9,-510.9,4.2,83.0,0.0,1.0
-752.0,-507.8,4.359,77.0,0.0,1.0
-749.9,-500.2,4.62,74.0,0.0,1.0
-748.2,-494.6,5.04,70.0,0.1,0.0
-747.3,-491.6,5.2,70.0,0.1,0.0
-746.3,-488.7,5.36,70.0,0.12,0.0
-743.9,-482.4,5.7,74.0,0.28,0.0
-741.4,-476.8,5.86,74.0,0.28,0.0
-739.1,-473.1,6.22,77.0,0.16,0.0
-733.6,-468.0,6.48,76.0,0.13,0.0
-715.8,-461.7,7.481,85.0,0.44,0.0
-711.8,-461.0,7.64,85.0,0.44,0.0
-700.3,-459.6,7.96,92.0,0.49,0.0
-694.7,-459.1,8.301,102.0,0.51,0.0
-688.6,-458.5,8.5,102.0,0.51,0.0
-677.1,-457.5,8.8,111.0,0.51,0.0
-664.8,-456.2,9.121,116.0,0.51,0.0
-652.5,-454.6,9.62,131.0,0.59,0.0
-647.2,-453.7,9.78,131.0,0.59,0.0
-639.4,-452.3,9.981,137.0,0.69,0.0
-631.8,-450.7,10.181,143.0,0.72,0.0
-622.9,-448.6,10.399,150.0,0.78,0.0
-609.1,-445.3,10.6,157.0,0.83,0.0
-600.1,-443.1,10.919,174.0,0.9,0.0
-577.0,-437.4,11.26,184.0,1.0,0.0
-563.7,-434.0,11.66,192.0,1.0,0.0
-546.9,-429.6,11.9,194.0,1.0,0.0
-532.2,-426.0,12.26,204.0,0.62,0.0
-522.8,-424.0,12.42,204.0,0.58,0.0
-506.1,-421.5,12.72,203.0,0.58,0.0
-489.1,-420.0,12.879,203.0,0.54,0.0
-477.9,-418.8,13.22,203.0,0.57,0.0
-468.0,-417.2,13.4,203.0,0.61,0.0
-457.3,-414.5,13.6,205.0,0.6,0.0
-434.0,-404.5,13.9,205.0,0.64,0.0
-417.7,-396.3,14.36,208.0,0.62,0.0
-408.9,-392.0,14.52,205.0,0.5,1.0
-397.6,-387.2,14.74,196.0,0.0,1.0
-381.0,-381.3,14.94,196.0,0.0,1.0
-371.6,-378.7,15.28,174.0,0.0,1.0
-354.5,-375.1,15.54,174.0,0.0,1.0
-343.0,-373.4,15.941,152.0,0.0,1.0
-330.9,-371.8,16.12,139.0,0.0,1.0
-322.4,-370.8,16.501,126.0,0.0,1.0
-312.6,-369.5,16.801,121.0,0.0,1.0
-303.9,-368.2,17.02,114.0,0.0,1.0
-296.1,-366.8,17.34,109.0,0.0,0.0
-285.1,-364.0,17.68,107.0,0.0,0.0
-280.0,-362.4,17.9,107.0,0.0,0.0
-268.2,-357.5,18.26,105.0,0.03,0.0
-261.2,-353.6,18.62,104.0,0.14,0.0
-254.5,-349.1,18.9,104.0,0.14,0.0
-250.0,-345.6,19.1,104.0,0.18,0.0
-243.3,-339.3,19.3,104.0,0.18,0.0
-239.9,-335.3,19.6,106.0,0.24,0.0
-235.2,-328.6,19.88,107.0,0.21,0.0
-230.0,-317.3,20.16,107.0,0.2,0.0
-226.5,-301.2,20.56,107.0,0.2,0.0
-226.3,-296.1,20.84,107.0,0.21,0.0
-226.6,-288.3,21.101,107.0,0.21,0.0
-227.3,-282.7,21.28,106.0,0.21,0.0
-230.1,-271.2,21.6,108.0,0.3,0.0
-235.0,-258.9,22.0,108.0,0.3,0.0
-237.9,-253.4,22.32,110.0,0.35,0.0
-244.9,-242.4,22.66,112.0,0.32,0.0
-249.4,-236.3,22.981,114.0,0.3,0.0
-252.5,-232.4,23.14,107.0,0.0,1.0
-256.1,-228.0,23.341,107.0,0.0,1.0
-261.8,-221.1,23.66,97.0,0.0,1.0
-265.5,-216.3,23.88,90.0,0.0,1.0
-268.0,-212.6,24.06,90.0,0.0,1.0
-270.0,-209.1,24.239,90.0,0.0,1.0
-272.1,-204.6,24.44,85.0,0.01,0.0
-272.9,-202.4,24.539,86.0,0.21,0.0
-274.1,-197.9,24.74,86.0,0.21,0.0
-274.5,-190.1,25.06,90.0,0.22,0.0
-273.8,-184.6,25.28,92.0,0.2,0.0
-272.8,-180.0,25.46,92.0,0.2,0.0
-271.8,-177.1,25.58,92.0,0.1,0.0
-269.1,-170.1,25.88,92.0,0.1,0.0
-266.3,-164.5,26.12,90.0,0.04,0.0
-261.8,-156.8,26.36,86.0,0.0,1.0
-260.4,-154.8,26.72,86.0,0.0,1.0
-257.4,-150.5,26.96,81.0,0.0,1.0
