x,y,t,speed,throttle,brake
-767.3,-643.7,0.0,265.0,0.98,0.0
-768.1,-627.4,0.221,267.0,0.99,0.0
-767.6,-612.4,0.42,271.0,0.27,0.0
-766.9,-600.4,0.58,271.0,0.27,0.0
-766.2,-590.0,0.721,266.0,0.05,1.0
-765.2,-578.3,0.88,266.0,0.05,1.0
-763.2,-561.8,1.12,257.0,0.0,1.0
-760.6,-545.5,1.381,221.0,0.0,1.0
-758.2,-533.3,1.601,193.0,0.0,1.0
-755.3,-520.4,1.861,193.0,0.0,1.0
-752.2,-508.3,2.081,160.0,0.0,1.0
-749.8,-499.9,2.361,140.0,0.0,1.0
-746.4,-489.0,2.681,125.0,0.0,1.0
-741.8,-477.5,2.941,119.0,0.0,1.0
-739.4,-473.5,3.221,113.0,0.0,0.0
-734.9,-468.6,3.461,111.0,0.0,0.0
-729.7,-465.7,3.66,108.0,0.35,0.0
-724.5,-463.7,3.841,108.0,0.35,0.0
-717.2,-461.8,4.081,115.0,0.71,0.0
-706.8,-460.2,4.32,117.0,0.74,0.0
-699.0,-459.4,4.62,132.0,0.91,0.0
-685.7,-458.3,4.96,145.0,0.98,0.0
-672.0,-457.0,5.16,155.0,0.99,0.0
-665.6,-456.4,5.42,165.0,0.99,0.0
-655.1,-455.0,5.641,172.0,0.98,0.0
-629.8,-450.3,6.0,190.0,0.99,0.0
-617.1,-447.3,6.38,196.0,0.99,0.0
-601.6,-443.5,6.62,205.0,0.99,0.0
-576.2,-437.2,6.96,215.0,0.99,0.0
-561.9,-433.6,7.341,224.0,0.99,0.0
-551.0,-430.7,7.521,224.0,0.99,0.0
-527.1,-424.9,7.881,236.0,0.99,0.0
-511.6,-422.1,8.081,239.0,0.98,0.0
-488.9,-419.9,8.461,245.0,0.99,0.0
-474.1,-418.3,8.681,245.0,0.99,0.0
-463.7,-416.4,8.84,249.0,0.99,0.0
-443.0,-409.0,9.06,251.0,0.99,0.0
-430.0,-402.6,9.36,255.0,0.99,0.0
-401.5,-388.8,9.66,257.0,0.99,0.0
-388.2,-383.6,10.001,261.0,1.0,0.0
-354.7,-375.0,10.361,261.0,0.18,0.0
-334.6,-372.2,10.781,247.0,0.0,1.0
-313.9,-369.7,10.98,237.0,0.0,1.0
-296.0,-366.8,11.4,223.0,0.0,1.0
-287.2,-364.8,11.56,208.0,0.0,1.0
-276.0,-361.1,11.78,195.0,0.0,1.0
-261.4,-354.0,12.0,186.0,0.0,1.0
-247.6,-343.8,12.461,172.0,0.0,1.0
-239.0,-334.5,12.62,165.0,0.0,1.0
-232.6,-324.1,13.021,161.0,0.0,0.0
-229.4,-316.1,13.221,155.0,0.0,0.0
-227.2,-307.0,13.44,153.0,0.0,0.0
-226.3,-292.9,13.68,147.0,0.16,0.0
-228.6,-276.1,14.121,145.0,0.31,0.0
-230.1,-270.6,14.341,145.0,0.35,0.0
-233.3,-262.3,14.56,145.0,0.35,0.0
-238.1,-252.9,14.82,145.0,0.38,0.0
-244.6,-242.5,15.12,146.0,0.41,0.0
-268.2,-212.3,16.061,140.0,0.0,0.0
-272.3,-204.3,16.301,138.0,0.0,0.0
-274.3,-197.5,16.501,133.0,0.13,0.0
-274.3,-186.1,16.701,131.0,0.38,0.0
-269.7,-171.0,17.161,133.0,0.56,0.0
-265.5,-162.7,17.48,143.0,0.72,0.0
-259.4,-153.1,17.76,148.0,0.78,0.0
-254.3,-146.1,17.96,156.0,0.85,0.0
-249.3,-140.0,18.141,156.0,0.85,0.0
-240.5,-130.1,18.34,172.0,0.95,0.0
-233.7,-122.7,18.62,180.0,1.0,0.0
-222.9,-110.0,18.941,195.0,0.98,0.0
-218.9,-104.8,19.06,202.0,0.96,0.0
-213.0,-96.5,19.241,202.0,0.96,0.0
-203.5,-82.3,19.541,205.0,0.3,0.0
-191.2,-65.1,19.761,195.0,0.0,1.0
-180.0,-50.8,20.18,169.0,0.0,1.0
-175.9,-45.8,20.44,148.0,0.0,1.0
-165.0,-33.2,20.8,116.0,0.0,1.0
-159.7,-27.7,21.181,107.0,0.0,1.0
-156.2,-24.6,21.36,97.0,0.0,1.0
-149.5,-20.6,21.58,88.0,0.0,1.0
-142.3,-19.9,22.041,82.0,0.0,1.0
-139.0,-20.7,22.2,77.0,0.0,0.0
-132.2,-24.3,22.46,76.0,0.0,0.0
-129.2,-27.0,22.761,74.0,0.01,0.0
-126.7,-30.2,22.96,73.0,0.14,0.0
-124.2,-35.2,23.241,72.0,0.23,0.0
-123.0,-38.9,23.421,77.0,0.38,0.0
-121.3,-45.4,23.601,84.0,0.53,0.0
-119.8,-51.1,23.961,91.0,0.59,0.0
-116.1,-63.5,24.28,107.0,0.72,0.0
-114.5,-68.2,24.58,116.0,0.78,0.0
-111.0,-77.2,24.86,130.0,0.08,0.0
-108.7,-82.5,25.02,128.0,0.0,1.0
-106.3,-87.5,25.18,128.0,0.0,1.0
-101.3,-96.4,25.481,100.0,0.0,1.0
-96.5,-103.2,25.761,100.0,0.0,1.0
-89.5,-109.9,26.1,79.0,0.0,1.0
-81.9,-113.1,26.52,70.0,0.0,1.0
-77.4,-112.7,26.921,60.0,0.0,1.0
-74.1,-109.9,27.08,58.0,0.0,0.0
-73.0,-105.8,27.501,56.0,0.0,0.0
-73.2,-102.4,27.721,52.0,0.0,0.0
-73.9,-99.3,27.941,50.0,0.0,0.0
-74.4,-97.6,28.061,48.0,0.05,0.0
-76.8,-92.4,28.42,44.0,0.11,0.0
-78.0,-90.5,28.68,45.0,0.12,0.0
-80.5,-87.1,29.0,47.0,0.16,0.0
-82.7,-84.4,29.24,52.0,0.19,0.0
-85.7,-81.2,29.401,56.0,0.29,0.0
-89.8,-77.0,29.841,73.0,0.49,0.0
-92.0,-74.7,30.001,73.0,0.49,0.0
-96.8,-69.2,30.261,84.0,0.49,0.0
-100.6,-63.5,30.601,92.0,0.26,0.0
-102.6,-57.5,30.86,91.0,0.0,0.0
-102.8,-52.1,31.08,91.0,0.0,0.0
-102.0,-48.4,31.24,88.0,0.0,0.0
-100.6,-44.8,31.4,85.0,0.0,0.0
-98.5,-41.7,31.56,85.0,0.0,0.0
-95.2,-38.3,31.761,85.0,0.0,0.0
-90.8,-34.9,32.001,84.0,0.29,0.0
-86.4,-32.2,32.22,84.0,0.29,0.0
-82.6,-30.1,32.4,86.0,0.4,0.0
-78.6,-28.2,32.68,91.0,0.4,0.0
-66.3,-23.0,33.121,111.0,0.68,0.0
-60.2,-20.8,33.421,115.0,0.12,1.0
-48.7,-17.7,33.701,108.0,0.0,1.0
-36.3,-17.1,34.201,91.0,0.0,1.0
-30.4,-19.4,34.581,86.0,0.0,1.0
-24.7,-25.9,34.821,83.0,0.0,0.0
-21.8,-32.9,35.161,78.0,0.01,0.0
-20.2,-38.5,35.561,83.0,0.5,0.0
-19.3,-43.7,35.78,86.0,0.54,0.0
-18.8,-48.6,36.06,89.0,0.61,0.0
-18.7,-50.7,36.141,99.0,0.64,0.0
-18.6,-63.3,36.441,106.0,0.7,0.0
