x,y,t,speed,throttle,brake
-766.7,-653.5,0.0,276.0,1.0,0.0
-767.7,-636.6,0.22,280.0,1.0,0.0
-768.1,-624.9,0.36,280.0,1.0,0.0
-767.2,-605.3,0.619,281.0,0.98,0.0
-765.2,-578.8,0.839,281.0,0.98,0.0
-762.3,-555.6,1.279,250.0,0.0,1.0
-760.5,-545.0,1.439,240.0,0.0,1.0
-758.6,-535.3,1.599,217.0,0.0,1.0
-756.6,-526.0,1.759,217.0,0.0,1.0
-753.5,-513.1,2.019,184.0,0.0,1.0
-750.7,-503.0,2.259,157.0,0.0,1.0
-748.9,-496.9,2.419,144.0,0.0,1.0
-746.6,-489.7,2.62,138.0,0.0,1.0
-743.1,-480.3,2.92,120.0,0.0,1.0
-740.8,-475.8,3.079,117.0,0.03,1.0
-736.0,-469.5,3.359,109.0,0.11,1.0
-732.8,-467.3,3.499,109.0,0.11,1.0
-727.8,-464.9,3.679,106.0,0.36,0.0
-717.2,-461.9,3.919,107.0,0.44,0.0
-708.4,-460.4,4.32,117.0,0.68,0.0
-701.8,-459.7,4.52,123.0,0.76,0.0
-685.3,-458.3,4.779,133.0,0.87,0.0
-679.7,-457.8,5.06,137.0,1.0,0.0
-670.5,-456.9,5.279,163.0,1.0,0.0
-660.7,-455.8,5.499,163.0,1.0,0.0
-648.4,-454.0,5.759,179.0,0.99,0.0
-634.4,-451.3,6.039,187.0,1.0,0.0
-621.7,-448.4,6.28,203.0,0.93,0.0
-605.4,-444.4,6.48,203.0,0.93,0.0
-595.2,-441.9,6.76,206.0,1.0,0.0
-583.7,-439.1,6.96,217.0,1.0,0.0
-565.9,-434.6,7.259,226.0,1.0,0.0
-556.1,-432.1,7.419,226.0,1.0,0.0
-542.4,-428.5,7.639,231.0,1.0,0.0
-532.6,-426.1,7.799,238.0,0.98,0.0
-507.7,-421.7,8.139,241.0,1.0,0.0
-491.4,-420.2,8.419,248.0,1.0,0.0
-461.5,-415.9,8.759,252.0,1.0,0.0
-452.3,-412.9,8.999,257.0,1.0,0.0
-437.7,-406.6,9.219,257.0,1.0,0.0
-423.1,-399.1,9.44,260.0,1.0,0.0
-410.5,-392.8,9.619,263.0,0.99,0.0
-386.7,-383.2,9.98,266.0,1.0,0.0
-364.0,-376.8,10.159,266.0,1.0,0.0
-352.3,-374.6,10.459,268.0,0.96,0.0
-320.2,-370.5,10.82,266.0,0.02,1.0
-297.1,-367.1,11.239,233.0,0.0,1.0
-282.4,-363.4,11.34,233.0,0.0,1.0
-268.5,-357.9,11.739,203.0,0.0,1.0
-249.7,-345.7,12.019,203.0,0.0,1.0
-243.8,-340.2,12.319,188.0,0.01,1.0
-235.0,-328.8,12.619,177.0,0.03,1.0
-230.5,-319.6,12.84,169.0,0.05,0.0
-226.4,-302.7,13.08,169.0,0.23,0.0
-226.1,-294.8,13.32,158.0,0.44,0.0
-229.1,-273.8,13.699,157.0,0.46,0.0
-242.8,-245.1,14.519,158.0,0.43,0.0
-249.0,-236.5,14.759,158.0,0.43,0.0
-256.2,-227.7,15.019,156.0,0.45,0.0
-261.8,-221.0,15.219,154.0,0.0,1.0
-270.6,-208.1,15.519,151.0,0.03,1.0
-274.8,-191.0,15.94,136.0,0.27,0.0
-274.2,-185.1,16.24,135.0,0.48,0.0
-269.7,-171.2,16.5,135.0,0.51,0.0
-266.7,-164.9,16.8,137.0,0.57,0.0
-263.1,-158.7,16.979,141.0,0.61,0.0
-258.7,-152.2,17.3,146.0,0.63,0.0
-254.8,-146.8,17.459,150.0,0.72,0.0
-243.4,-133.3,17.719,160.0,0.96,0.0
-235.5,-124.7,18.099,181.0,1.0,0.0
-228.1,-116.4,18.319,189.0,1.0,0.0
-220.1,-106.4,18.559,199.0,1.0,0.0
-213.6,-97.4,18.76,199.0,1.0,0.0
-206.0,-86.0,19.0,206.0,1.0,0.0
-195.5,-70.9,19.22,199.0,0.0,1.0
-186.7,-59.2,19.56,175.0,0.0,1.0
-181.6,-52.8,19.739,175.0,0.0,1.0
-174.0,-43.5,20.019,150.0,0.0,1.0
-168.6,-37.2,20.238,133.0,0.0,1.0
-165.0,-33.2,20.399,121.0,0.0,1.0
-162.8,-30.9,20.499,121.0,0.0,1.0
-153.9,-22.9,20.859,93.0,0.0,1.0
-148.2,-20.1,21.199,86.0,0.0,1.0
-146.0,-19.8,21.299,86.0,0.0,1.0
-138.9,-20.7,21.619,80.0,0.0,1.0
-132.9,-23.9,21.819,75.0,0.0,1.0
-128.9,-27.4,22.2,73.0,0.05,0.0
-126.9,-29.9,22.359,72.0,0.23,0.0
-123.2,-38.1,22.679,74.0,0.36,0.0
-122.3,-41.1,22.939,78.0,0.38,0.0
-120.5,-48.3,23.259,84.0,0.51,0.0
-119.8,-51.1,23.379,88.0,0.57,0.0
-118.4,-56.1,23.58,100.0,0.67,0.0
-116.8,-61.5,23.779,100.0,0.67,0.0
-113.5,-71.0,24.099,119.0,0.73,0.0
-109.9,-79.9,24.38,132.0,0.37,0.0
-104.4,-91.1,24.579,135.0,0.0,1.0
-98.8,-100.2,24.98,119.0,0.0,1.0
-93.7,-106.4,25.379,90.0,0.0,1.0
-91.5,-108.4,25.5,82.0,0.0,1.0
-87.8,-111.0,25.719,71.0,0.0,1.0
-82.5,-113.0,26.02,65.0,0.0,1.0
-77.4,-112.7,26.259,61.0,0.0,1.0
-73.3,-107.8,26.66,57.0,0.0,1.0
-73.1,-103.5,27.058,47.0,0.0,1.0
-73.9,-99.6,27.419,42.0,0.0,0.0
-74.9,-96.5,27.699,41.0,0.06,0.0
-76.2,-93.5,27.859,41.0,0.15,0.0
-77.3,-91.7,28.159,42.0,0.22,0.0
-79.7,-88.1,28.499,45.0,0.17,0.0
-80.1,-87.5,28.559,45.0,0.17,0.0
-82.9,-84.2,28.859,58.0,0.39,0.0
-87.0,-79.8,29.079,58.0,0.39,0.0
-89.1,-77.6,29.379,63.0,0.45,0.0
-90.7,-76.0,29.58,78.0,0.53,0.0
-95.2,-71.1,29.86,90.0,0.52,0.0
-100.2,-64.1,30.16,94.0,0.0,0.0
-102.8,-55.5,30.579,89.0,0.0,1.0
-102.4,-50.2,30.74,81.0,0.0,1.0
-101.1,-46.1,31.02,77.0,0.03,0.0
-97.0,-40.1,31.359,77.0,0.23,0.0
-92.4,-36.0,31.52,77.0,0.34,0.0
-83.4,-30.6,32.0,83.0,0.38,0.0
-76.2,-27.1,32.4,104.0,0.6,0.0
-73.7,-26.0,32.499,104.0,0.6,0.0
-67.1,-23.3,32.739,112.0,0.67,0.0
-62.3,-21.5,32.9,115.0,0.0,1.0
-54.3,-19.0,33.16,110.0,0.0,1.0
-48.9,-17.8,33.36,100.0,0.0,1.0
-45.8,-17.2,33.479,97.0,0.0,1.0
-38.3,-16.9,33.779,88.0,0.0,1.0
-31.5,-18.8,34.059,83.0,0.0,1.0
-26.7,-23.0,34.399,78.0,0.0,0.0
-23.2,-29.1,34.679,76.0,0.23,0.0
-20.6,-37.0,35.099,81.0,0.44,0.0
-19.4,-43.4,35.28,85.0,0.49,0.0
-19.0,-47.1,35.519,88.0,0.57,0.0
