x,y,t,speed,throttle,brake
-766.8,-651.7,0.0,266.0,1.0,0.0
-767.4,-642.1,0.14,266.0,1.0,0.0
-768.1,-626.5,0.341,268.0,1.0,0.0
-766.9,-601.0,0.641,269.0,1.0,0.0
-765.1,-577.6,1.0,255.0,0.0,1.0
-764.0,-567.8,1.14,255.0,0.0,1.0
-760.7,-546.3,1.461,230.0,0.0,1.0
-758.8,-536.3,1.62,230.0,0.0,1.0
-756.7,-526.3,1.819,183.0,0.0,1.0
-754.7,-518.2,1.98,183.0,0.0,1.0
-750.2,-501.2,2.26,151.0,0.0,1.0
-747.8,-493.3,2.64,122.0,0.0,1.0
-744.9,-484.7,2.9,115.0,0.0,1.0
-742.7,-479.5,3.08,115.0,0.0,1.0
-738.9,-472.8,3.34,111.0,0.0,1.0
-733.9,-468.0,3.519,105.0,0.01,0.0
-729.6,-465.7,3.78,105.0,0.32,0.0
-722.2,-463.0,4.04,105.0,0.32,0.0
-710.2,-460.7,4.28,113.0,0.55,0.0
-688.6,-458.5,4.74,132.0,0.76,0.0
-677.2,-457.5,5.1,140.0,0.85,0.0
-666.5,-456.5,5.36,154.0,0.92,0.0
-658.8,-455.5,5.54,165.0,1.0,0.0
-651.7,-454.5,5.7,165.0,1.0,0.0
-638.3,-452.1,5.98,177.0,1.0,0.0
-631.9,-450.7,6.12,177.0,1.0,0.0
-610.7,-445.7,6.38,194.0,1.0,0.0
-599.3,-442.9,6.74,206.0,1.0,0.0
-589.3,-440.4,6.921,206.0,1.0,0.0
-570.4,-435.7,7.161,211.0,1.0,0.0
-555.6,-431.9,7.5,223.0,1.0,0.0
-541.7,-428.3,7.721,223.0,1.0,0.0
-527.6,-425.0,7.961,231.0,1.0,0.0
-514.9,-422.6,8.16,233.0,1.0,0.0
-486.4,-419.7,8.459,238.0,1.0,0.0
-465.9,-416.9,8.759,246.0,1.0,0.0
-451.9,-412.7,9.12,249.0,1.0,0.0
-429.8,-402.5,9.46,252.0,1.0,0.0
-392.6,-385.2,10.039,260.0,1.0,0.0
-378.2,-380.4,10.24,260.0,1.0,0.0
-358.3,-375.7,10.52,263.0,1.0,0.0
-346.9,-373.8,10.68,256.0,0.0,1.0
-332.7,-372.0,10.88,256.0,0.0,1.0
-312.5,-369.5,11.179,242.0,0.0,1.0
-293.6,-366.4,11.38,226.0,0.0,1.0
-275.8,-361.1,11.8,198.0,0.0,1.0
-265.1,-356.1,12.02,193.0,0.0,1.0
-259.7,-353.0,12.14,185.0,0.0,1.0
-247.4,-343.6,12.46,180.0,0.0,1.0
-240.2,-336.1,12.62,171.0,0.0,1.0
