x,y,t,speed,throttle,brake
-768.0,-621.4,0.0,256.0,0.99,0.0
-767.3,-607.0,0.3,258.0,0.99,0.0
-766.5,-594.2,0.48,255.0,0.0,0.0
-765.3,-580.1,0.681,248.0,0.0,0.0
-763.8,-566.5,0.88,248.0,0.0,0.0
-761.7,-551.8,1.1,241.0,0.0,1.0
-759.4,-539.3,1.3,225.0,0.0,1.0
-757.0,-527.6,1.501,225.0,0.0,1.0
-752.5,-509.4,1.78,170.0,0.0,1.0
-750.4,-501.9,2.06,140.0,0.0,1.0
-747.9,-493.6,2.28,140.0,0.0,1.0
-744.1,-482.8,2.6,125.0,0.0,1.0
-739.8,-474.1,2.82,117.0,0.0,1.0
-733.4,-467.6,3.22,111.0,0.25,0.0
-730.7,-466.1,3.319,111.0,0.25,0.0
-725.4,-464.0,3.5,113.0,0.59,0.0
-713.3,-461.1,3.879,117.0,0.71,0.0
-707.1,-460.2,4.06,123.0,0.82,0.0
-701.5,-459.6,4.22,126.0,0.85,0.0
-697.7,-459.3,4.32,126.0,0.85,0.0
-691.2,-458.8,4.52,140.0,0.99,0.0
-669.2,-456.8,4.92,153.0,0.99,0.0
-658.0,-455.4,5.28,174.0,0.99,0.0
-646.4,-453.6,5.52,184.0,0.98,0.0
-635.3,-451.5,5.74,190.0,0.98,0.0
-627.0,-449.7,5.9,190.0,0.98,0.0
-606.8,-444.8,6.14,198.0,0.99,0.0
-591.2,-440.9,6.56,209.0,0.99,0.0
-579.8,-438.1,6.76,214.0,0.99,0.0
-570.6,-435.8,6.921,217.0,0.99,0.0
-555.3,-431.9,7.181,223.0,0.99,0.0
-551.7,-430.9,7.241,223.0,0.99,0.0
-533.0,-426.2,7.521,227.0,0.99,0.0
-521.9,-423.9,7.7,227.0,0.99,0.0
-508.0,-421.7,7.92,232.0,0.99,0.0
-493.9,-420.4,8.14,236.0,0.99,0.0
-487.3,-419.8,8.24,236.0,0.99,0.0
-475.6,-418.6,8.419,240.0,1.0,0.0
-451.6,-412.6,8.799,244.0,0.99,0.0
-436.4,-405.9,9.039,246.0,0.99,0.0
-425.0,-400.1,9.22,248.0,0.99,0.0
-408.7,-392.0,9.46,251.0,0.99,0.0
-389.2,-384.0,9.78,254.0,0.99,0.0
-375.8,-379.7,9.98,254.0,0.99,0.0
-358.1,-375.7,10.24,250.0,0.0,0.0
-343.1,-373.3,10.46,245.0,0.0,0.0
-329.0,-371.5,10.659,239.0,0.0,0.0
-318.7,-370.3,10.82,228.0,0.0,1.0
-297.8,-367.2,11.08,228.0,0.0,1.0
-280.8,-362.9,11.46,204.0,0.0,1.0
-264.4,-355.8,11.64,204.0,0.0,1.0
-253.6,-348.9,12.02,192.0,0.0,1.0
-242.3,-338.6,12.32,185.0,0.0,1.0
-239.2,-334.9,12.42,176.0,0.0,1.0
-234.9,-328.7,12.58,176.0,0.0,1.0
-228.6,-313.6,12.94,161.0,0.0,1.0
-227.0,-305.8,13.12,156.0,0.0,0.0
-226.5,-302.3,13.201,156.0,0.0,0.0
-226.3,-290.2,13.481,149.0,0.37,0.0
-228.3,-277.0,13.66,149.0,0.37,0.0
-231.2,-267.4,14.041,152.0,0.63,0.0
-234.2,-260.3,14.22,154.0,0.68,0.0
-239.5,-250.3,14.48,157.0,0.68,0.0
-250.1,-235.1,14.78,157.0,0.6,0.0
-257.0,-226.8,15.14,161.0,0.0,1.0
-259.9,-223.4,15.239,161.0,0.0,1.0
-266.2,-215.3,15.48,153.0,0.0,1.0
-271.1,-207.1,15.72,146.0,0.0,1.0
-273.8,-200.1,15.92,139.0,0.01,0.0
-274.8,-192.8,16.119,139.0,0.01,0.0
-272.7,-179.0,16.379,135.0,0.21,0.0
-265.9,-163.5,16.84,140.0,0.69,0.0
-260.6,-154.8,17.26,148.0,0.79,0.0
-259.2,-152.8,17.32,158.0,0.91,0.0
-254.1,-145.9,17.52,158.0,0.91,0.0
-247.7,-138.2,17.74,165.0,0.92,0.0
-239.3,-128.8,18.0,176.0,0.97,0.0
-233.2,-122.2,18.18,184.0,0.99,0.0
-223.8,-111.1,18.46,191.0,0.99,0.0
-211.3,-94.0,18.74,202.0,0.98,0.0
-202.0,-80.1,19.12,200.0,0.0,0.0
-193.4,-68.0,19.421,185.0,0.0,1.0
-184.9,-57.0,19.701,162.0,0.0,1.0
-178.0,-48.4,19.94,137.0,0.0,1.0
-174.2,-43.7,20.1,137.0,0.0,1.0
-167.7,-36.2,20.38,119.0,0.0,1.0
-165.1,-33.4,20.5,108.0,0.0,1.0
-161.8,-29.9,20.66,108.0,0.0,1.0
-153.8,-22.8,20.92,94.0,0.0,1.0
-149.2,-20.5,21.28,87.0,0.0,1.0
-142.2,-19.9,21.6,83.0,0.0,1.0
-135.4,-22.3,21.799,83.0,0.0,1.0
-131.7,-24.7,22.119,78.0,0.0,0.0
-129.3,-26.9,22.28,74.0,0.19,0.0
-125.4,-32.4,22.599,81.0,0.45,0.0
-123.8,-36.1,22.78,81.0,0.45,0.0
-122.6,-39.8,22.939,87.0,0.52,0.0
-120.5,-48.3,23.28,101.0,0.7,0.0
-118.1,-57.2,23.6,120.0,0.79,0.0
-116.0,-63.8,23.82,120.0,0.79,0.0
-113.7,-70.5,24.019,129.0,0.78,0.0
-111.0,-77.4,24.22,133.0,0.82,0.0
-108.8,-82.3,24.36,139.0,0.0,1.0
-103.6,-92.6,24.68,133.0,0.0,1.0
-100.2,-98.1,24.9,115.0,0.0,1.0
-97.5,-102.0,25.18,95.0,0.0,1.0
-94.2,-105.9,25.4,76.0,0.0,1.0
-90.5,-109.2,25.64,72.0,0.0,1.0
-83.2,-112.8,25.981,60.0,0.0,1.0
-79.5,-113.2,26.34,54.0,0.0,1.0
-76.2,-112.0,26.6,51.0,0.0,1.0
-73.9,-109.2,26.801,48.0,0.0,0.0
-73.1,-105.7,27.14,47.0,0.0,0.0
-73.2,-103.3,27.321,46.0,0.04,0.0
-73.8,-99.8,27.601,45.0,0.19,0.0
-74.7,-97.1,27.82,45.0,0.19,0.0
-76.1,-93.8,28.02,51.0,0.35,0.0
-78.0,-90.4,28.339,56.0,0.39,0.0
-81.5,-85.7,28.68,64.0,0.43,0.0
-84.1,-82.8,28.879,67.0,0.51,0.0
-87.7,-79.0,29.1,79.0,0.56,0.0
-92.5,-74.1,29.399,98.0,0.62,0.0
-97.1,-68.8,29.66,98.0,0.0,1.0
-99.5,-65.4,29.82,93.0,0.0,1.0
-102.5,-58.2,30.14,90.0,0.0,1.0
-102.9,-53.5,30.34,87.0,0.0,0.0
-102.6,-50.7,30.46,87.0,0.0,0.0
-99.8,-43.5,30.74,82.0,0.0,0.0
-93.4,-36.8,31.08,77.0,0.27,0.0
-89.7,-34.1,31.42,85.0,0.47,0.0
-85.6,-31.7,31.62,89.0,0.5,0.0
-76.7,-27.3,31.96,103.0,0.73,0.0
-71.5,-25.1,32.16,103.0,0.73,0.0
-52.3,-18.5,32.801,111.0,0.0,1.0
-38.9,-16.8,33.14,101.0,0.0,1.0
-33.2,-18.0,33.52,92.0,0.0,1.0
-29.9,-19.7,33.68,88.0,0.0,0.0
-25.4,-24.7,33.96,85.0,0.0,0.0
-23.2,-29.0,34.161,83.0,0.02,0.0
-21.8,-32.5,34.32,82.0,0.31,0.0
-20.5,-37.4,34.54,82.0,0.31,0.0
-19.7,-41.0,34.701,84.0,0.53,0.0
-19.0,-46.3,34.919,92.0,0.63,0.0
-18.7,-50.8,35.159,92.0,0.63,0.0
-18.5,-55.3,35.32,106.0,0.79,0.0
-18.5,-62.5,35.56,115.0,0.84,0.0
-18.9,-70.5,35.8,130.0,0.91,0.0
-20.1,-82.1,36.02,130.0,0.91,0.0
-22.1,-100.0,36.48,158.0,0.99,0.0
-24.3,-120.5,36.94,170.0,0.99,0.0
-25.4,-130.4,37.2,183.0,0.99,0.0
-26.4,-139.6,37.38,190.0,0.99,0.0
-28.1,-155.7,37.68,198.0,1.0,0.0
-29.6,-166.7,37.88,202.0,1.0,0.0
-32.7,-181.1,38.14,210.0,0.99,0.0
-36.8,-195.8,38.4,217.0,0.99,0.0
-38.6,-201.5,38.5,217.0,0.99,0.0
-42.1,-211.9,38.68,219.0,1.0,0.0
-49.9,-232.9,38.96,226.0,1.0,0.0
-58.5,-254.1,39.4,233.0,1.0,0.0
-65.9,-270.8,39.561,236.0,1.0,0.0
-74.3,-287.2,39.96,240.0,1.0,0.0
-83.6,-302.2,40.161,242.0,0.99,0.0
-90.1,-310.6,40.32,244.0,0.99,0.0
-101.3,-322.5,40.56,246.0,0.99,0.0
-116.0,-334.7,40.84,247.0,1.0,0.0
-128.9,-342.9,41.06,249.0,1.0,0.0
-150.2,-353.6,41.281,250.0,1.0,0.0
-170.6,-363.3,41.719,255.0,0.99,0.0
-188.4,-372.1,41.919,256.0,0.99,0.0
-206.4,-381.3,42.28,260.0,0.99,0.0
-212.5,-384.4,42.38,261.0,1.0,0.0
-224.2,-390.2,42.56,263.0,1.0,0.0
-238.8,-397.2,42.84,256.0,0.0,0.0
-253.2,-403.7,43.059,256.0,0.0,0.0
-268.7,-410.1,43.3,247.0,0.0,0.0
-290.6,-417.9,43.52,247.0,0.0,0.0
-307.1,-422.9,43.899,235.0,0.0,0.0
