x,y,t,speed,throttle,brake
-766.8,-651.8,0.0,265.0,0.99,0.0
-767.7,-637.1,0.2,267.0,0.99,0.0
-767.5,-610.2,0.48,267.0,0.99,0.0
-765.6,-583.2,0.92,271.0,0.0,0.0
-763.6,-564.6,1.16,243.0,0.0,1.0
-758.5,-534.8,1.541,200.0,0.0,1.0
-756.5,-525.6,1.841,190.0,0.0,1.0
-753.6,-513.8,2.101,171.0,0.0,1.0
-749.6,-499.1,2.381,153.0,0.0,1.0
-747.8,-493.2,2.661,126.0,0.0,1.0
-744.6,-484.0,2.961,115.0,0.0,1.0
-742.2,-478.4,3.16,113.0,0.0,1.0
-738.0,-471.6,3.359,109.0,0.0,1.0
-732.7,-467.2,3.699,100.0,0.23,0.0
-727.9,-465.0,3.879,100.0,0.23,0.0
-722.3,-463.1,4.08,102.0,0.23,0.0
-716.5,-461.7,4.28,102.0,0.59,0.0
-706.8,-460.2,4.58,120.0,0.78,0.0
-699.9,-459.5,4.779,123.0,0.78,0.0
-693.9,-459.0,4.94,134.0,0.92,0.0
-688.4,-458.5,5.08,134.0,0.92,0.0
-671.4,-457.0,5.48,158.0,0.99,0.0
-661.3,-455.9,5.68,166.0,0.99,0.0
-651.6,-454.5,5.9,178.0,0.99,0.0
-640.5,-452.6,6.12,181.0,0.99,0.0
-631.2,-450.6,6.3,181.0,0.99,0.0
-620.5,-448.1,6.5,198.0,0.99,0.0
-608.4,-445.2,6.72,204.0,0.99,0.0
-584.4,-439.2,7.1,216.0,0.99,0.0
-564.1,-434.2,7.48,223.0,0.99,0.0
-554.4,-431.6,7.64,223.0,0.99,0.0
-535.6,-426.8,7.86,231.0,0.99,0.0
-521.6,-423.8,8.081,237.0,0.99,0.0
-509.9,-421.9,8.26,240.0,0.99,0.0
-499.2,-420.8,8.42,240.0,0.99,0.0
-488.4,-419.9,8.58,242.0,0.99,0.0
-473.6,-418.3,8.8,250.0,0.99,0.0
-457.9,-414.8,9.04,253.0,0.99,0.0
-429.1,-402.2,9.34,253.0,0.99,0.0
-413.7,-394.3,9.721,256.0,0.99,0.0
-399.3,-387.9,9.939,259.0,0.99,0.0
-392.7,-385.3,10.04,259.0,0.99,0.0
-379.1,-380.7,10.239,259.0,0.99,0.0
-356.7,-375.4,10.56,259.0,0.99,0.0
-344.0,-373.4,10.739,252.0,0.0,0.0
-326.3,-371.2,10.979,252.0,0.0,0.0
-316.8,-370.1,11.12,245.0,0.0,0.0
-303.8,-368.3,11.319,236.0,0.02,0.0
-291.3,-365.9,11.52,233.0,0.0,0.0
-280.8,-362.9,11.7,216.0,0.0,1.0
-271.0,-359.1,11.879,216.0,0.0,1.0
-260.1,-353.3,12.099,205.0,0.0,1.0
-249.9,-345.9,12.34,189.0,0.0,1.0
-243.3,-339.7,12.52,185.0,0.0,1.0
-237.2,-332.2,12.72,174.0,0.0,1.0
-232.5,-324.2,12.92,169.0,0.0,0.0
-228.4,-313.0,13.18,164.0,0.0,0.0
-226.5,-302.2,13.42,159.0,0.0,0.0
-226.3,-294.0,13.68,159.0,0.0,0.0
-226.8,-285.6,13.94,152.0,0.18,0.0
-228.0,-278.3,14.12,149.0,0.18,0.0
-231.0,-267.9,14.38,150.0,0.53,0.0
-235.0,-258.5,14.621,153.0,0.61,0.0
-239.6,-250.1,14.84,158.0,0.46,0.0
-247.0,-239.1,15.0,158.0,0.46,0.0
-255.6,-228.4,15.461,153.0,0.0,1.0
-263.0,-219.5,15.741,145.0,0.0,1.0
-267.6,-213.2,15.94,140.0,0.0,0.0
-270.2,-208.7,16.08,136.0,0.0,0.0
-273.7,-200.0,16.341,136.0,0.0,0.0
-274.7,-194.5,16.499,131.0,0.0,0.0
-273.4,-181.6,16.719,130.0,0.09,0.0
-269.3,-170.1,17.12,126.0,0.53,0.0
-261.1,-155.4,17.539,129.0,0.61,0.0
-254.7,-146.6,17.9,135.0,0.67,0.0
-243.5,-133.5,18.2,152.0,0.75,0.0
-232.3,-121.1,18.54,161.0,0.99,0.0
-221.8,-108.7,18.98,182.0,0.99,0.0
-213.7,-97.4,19.24,194.0,0.99,0.0
-207.4,-88.1,19.46,197.0,0.99,0.0
-198.7,-75.4,19.66,196.0,0.0,1.0
-187.8,-60.6,20.039,187.0,0.0,1.0
-180.2,-51.1,20.26,174.0,0.0,1.0
-172.9,-42.2,20.58,140.0,0.0,1.0
-165.5,-33.8,20.881,108.0,0.0,1.0
-160.8,-28.8,21.1,108.0,0.0,1.0
-156.3,-24.7,21.181,108.0,0.0,1.0
-147.7,-20.0,21.64,89.0,0.0,1.0
-141.7,-20.0,22.021,79.0,0.0,0.0
-137.1,-21.4,22.241,80.0,0.0,1.0
-132.3,-24.2,22.501,77.0,0.0,0.0
-129.2,-27.0,22.7,73.0,0.15,0.0
-125.1,-33.0,22.94,72.0,0.26,0.0
-123.4,-37.5,23.279,75.0,0.28,0.0
-122.1,-41.9,23.479,82.0,0.4,0.0
-121.0,-46.5,23.68,86.0,0.46,0.0
-119.6,-51.8,23.9,92.0,0.59,0.0
-118.0,-57.6,24.119,100.0,0.62,0.0
-116.8,-61.5,24.26,110.0,0.67,0.0
-114.8,-67.4,24.46,110.0,0.67,0.0
-112.5,-73.5,24.659,124.0,0.73,0.0
-109.5,-80.8,24.879,131.0,0.74,0.0
-105.8,-88.6,25.12,131.0,0.0,1.0
-101.7,-95.7,25.36,111.0,0.0,1.0
-98.5,-100.7,25.62,111.0,0.0,1.0
-93.5,-106.6,25.92,90.0,0.0,1.0
-90.7,-109.1,26.08,90.0,0.0,1.0
-85.7,-112.0,26.36,76.0,0.0,1.0
-80.0,-113.3,26.56,73.0,0.0,1.0
-75.5,-111.7,26.98,64.0,0.0,1.0
-73.5,-108.6,27.22,55.0,0.0,0.0
-73.1,-107.4,27.3,55.0,0.0,0.0
-73.3,-101.8,27.62,51.0,0.0,0.0
-74.6,-97.1,28.0,48.0,0.0,0.0
-76.6,-92.8,28.221,46.0,0.09,0.0
-78.7,-89.4,28.58,45.0,0.17,0.0
-81.8,-85.4,29.041,51.0,0.27,0.0
-83.8,-83.2,29.24,60.0,0.4,0.0
-84.7,-82.2,29.321,60.0,0.4,0.0
-88.1,-78.7,29.6,60.0,0.4,0.0
-91.8,-74.8,29.759,72.0,0.51,0.0
-91.9,-74.8,30.12,88.0,0.55,0.0
-96.3,-69.9,30.379,95.0,0.0,0.0
-101.4,-61.6,30.619,95.0,0.0,0.0
-102.6,-57.4,30.94,91.0,0.0,0.0
-102.0,-48.4,31.199,90.0,0.0,0.0
-100.4,-44.5,31.5,85.0,0.0,0.0
-96.7,-39.7,31.76,85.0,0.0,0.0
-92.5,-36.1,31.999,84.0,0.32,0.0
-90.2,-34.5,32.12,84.0,0.32,0.0
-84.0,-30.8,32.42,89.0,0.41,0.0
-80.7,-29.2,32.62,92.0,0.49,0.0
-72.6,-25.6,32.9,102.0,0.63,0.0
-63.1,-21.8,33.3,114.0,0.65,0.0
-53.4,-18.7,33.5,113.0,0.0,1.0
-47.0,-17.4,33.84,104.0,0.0,1.0
-39.9,-16.8,34.1,99.0,0.0,1.0
-31.8,-18.6,34.32,92.0,0.0,1.0
-27.7,-21.7,34.66,88.0,0.0,0.0
-25.4,-24.7,34.82,85.0,0.0,0.0
-23.2,-29.0,35.021,83.0,0.0,0.0
-21.2,-34.8,35.28,83.0,0.0,0.0
-19.9,-40.1,35.52,80.0,0.39,0.0
-19.3,-43.7,35.68,86.0,0.51,0.0
-18.8,-49.1,35.901,86.0,0.51,0.0
-18.5,-54.8,36.121,97.0,0.63,0.0
-18.7,-66.4,36.4,102.0,0.68,0.0
-19.7,-78.5,36.78,119.0,0.8,0.0
-21.1,-91.5,37.22,141.0,0.99,0.0
-21.6,-95.6,37.32,156.0,0.99,0.0
-23.2,-110.6,37.659,177.0,0.99,0.0
-24.7,-124.2,37.86,177.0,0.99,0.0
-26.3,-138.6,38.219,193.0,0.99,0.0
-27.3,-148.3,38.4,193.0,0.99,0.0
-29.2,-163.8,38.68,205.0,0.99,0.0
