x,y,t,speed,throttle,brake
-767.0,-647.6,0.0,267.0,1.0,0.0
-768.0,-629.7,0.24,269.0,1.0,0.0
-767.2,-605.6,0.5,274.0,1.0,0.0
-765.3,-579.9,0.9,273.0,1.0,0.0
-764.0,-567.8,1.06,273.0,1.0,0.0
-763.0,-560.3,1.16,258.0,0.0,1.0
-760.2,-543.2,1.4,258.0,0.0,1.0
-756.1,-524.1,1.72,232.0,0.0,1.0
-752.5,-509.5,1.92,175.0,0.0,1.0
-750.6,-502.7,2.18,156.0,0.0,1.0
-747.2,-491.4,2.48,135.0,0.0,1.0
-742.3,-478.6,2.76,124.0,0.0,1.0
-739.2,-473.1,3.08,113.0,0.0,1.0
-735.3,-469.0,3.281,113.0,0.0,1.0
-726.8,-464.5,3.6,110.0,0.15,0.0
-719.5,-462.3,3.78,110.0,0.15,0.0
-708.5,-460.4,4.18,128.0,0.75,0.0
-702.9,-459.8,4.34,128.0,0.75,0.0
-684.2,-458.2,4.64,138.0,1.0,0.0
-673.1,-457.2,5.001,157.0,1.0,0.0
-666.2,-456.4,5.16,157.0,1.0,0.0
-659.2,-455.6,5.32,174.0,1.0,0.0
-645.6,-453.5,5.6,174.0,1.0,0.0
-636.5,-451.7,5.78,191.0,1.0,0.0
-621.8,-448.4,6.06,201.0,1.0,0.0
-617.5,-447.4,6.141,201.0,1.0,0.0
-603.0,-443.8,6.401,209.0,1.0,0.0
-581.2,-438.5,6.661,214.0,1.0,0.0
-569.3,-435.5,6.981,221.0,1.0,0.0
-557.2,-432.4,7.181,224.0,1.0,0.0
-534.8,-426.6,7.541,234.0,1.0,0.0
-519.4,-423.4,7.841,239.0,1.0,0.0
-499.5,-420.8,8.14,242.0,1.0,0.0
-491.3,-420.2,8.261,242.0,1.0,0.0
-480.4,-419.2,8.42,250.0,1.0,0.0
-467.0,-417.1,8.621,250.0,1.0,0.0
-437.1,-406.2,8.98,253.0,1.0,0.0
-413.6,-394.3,9.3,258.0,1.0,0.0
-399.1,-387.8,9.661,260.0,1.0,0.0
-386.8,-383.2,9.84,260.0,1.0,0.0
-371.4,-378.6,10.061,260.0,1.0,0.0
-346.7,-373.8,10.399,267.0,1.0,0.0
-323.2,-370.8,10.6,260.0,0.09,1.0
-312.0,-369.5,10.88,260.0,0.09,1.0
-292.2,-366.1,11.18,225.0,0.04,1.0
-276.9,-361.5,11.44,220.0,0.0,1.0
-266.3,-356.8,11.64,208.0,0.0,1.0
-254.1,-349.3,11.86,193.0,0.0,1.0
-242.6,-339.0,12.2,184.0,0.0,1.0
-232.9,-324.9,12.46,176.0,0.0,1.0
-229.7,-317.2,12.74,168.0,0.0,1.0
-227.0,-306.4,12.98,160.0,0.34,0.0
-226.4,-300.0,13.161,160.0,0.45,0.0
-226.6,-286.6,13.461,160.0,0.45,0.0
