x,y,t,speed,throttle,brake
-767.9,-633.4,0.0,269.0,1.0,0.0
-767.2,-604.8,0.421,271.0,0.99,0.0
-764.8,-574.8,0.861,272.0,0.08,1.0
-763.2,-562.1,1.041,257.0,0.0,1.0
-760.8,-546.6,1.26,228.0,0.0,1.0
-758.1,-532.7,1.52,199.0,0.0,1.0
-754.6,-517.6,1.82,173.0,0.0,1.0
-750.9,-503.7,2.02,173.0,0.0,1.0
-748.4,-495.3,2.36,144.0,0.0,1.0
-745.9,-487.6,2.58,130.0,0.0,1.0
-742.3,-478.7,2.86,123.0,0.0,1.0
-737.8,-471.4,3.08,120.0,0.0,1.0
-725.8,-464.1,3.48,113.0,0.28,0.0
-713.5,-461.1,3.921,115.0,0.57,0.0
-703.0,-459.8,4.28,125.0,0.1,0.0
-692.2,-458.9,4.461,125.0,0.1,0.0
-681.4,-457.9,4.88,139.0,0.86,0.0
-675.3,-457.4,5.041,139.0,0.86,0.0
-661.2,-455.9,5.281,148.0,0.94,0.0
-650.3,-454.3,5.621,170.0,0.99,0.0
-640.9,-452.6,5.821,174.0,0.99,0.0
-622.0,-448.5,6.161,195.0,0.99,0.0
-606.2,-444.6,6.5,195.0,0.99,0.0
-595.2,-441.9,6.701,202.0,0.99,0.0
-575.8,-437.1,6.981,213.0,0.99,0.0
-547.2,-429.7,7.381,221.0,0.99,0.0
-539.4,-427.8,7.641,226.0,0.99,0.0
-525.2,-424.5,7.86,232.0,0.99,0.0
-508.3,-421.7,8.12,240.0,0.99,0.0
-482.8,-419.4,8.44,246.0,0.99,0.0
-468.1,-417.3,8.72,246.0,0.99,0.0
-459.0,-415.2,8.86,250.0,0.99,0.0
-438.3,-406.8,9.18,254.0,0.99,0.0
-421.4,-398.2,9.44,256.0,0.99,0.0
-409.7,-392.5,9.62,256.0,0.99,0.0
-397.9,-387.3,9.8,258.0,0.99,0.0
-385.7,-382.8,9.98,261.0,0.98,0.0
-362.1,-376.4,10.2,260.0,0.98,0.0
-339.0,-372.8,10.661,252.0,0.07,0.0
-315.6,-369.9,10.88,245.0,0.0,1.0
-307.9,-368.9,11.14,233.0,0.0,1.0
-290.9,-365.7,11.42,218.0,0.0,1.0
-280.8,-362.9,11.6,218.0,0.0,1.0
-259.0,-352.5,11.94,199.0,0.0,1.0
-250.5,-346.4,12.24,189.0,0.0,1.0
-237.2,-332.1,12.541,178.0,0.0,1.0
-233.8,-326.6,12.78,173.0,0.0,1.0
-229.1,-315.5,13.04,165.0,0.03,0.0
-226.8,-305.0,13.281,160.0,0.07,0.0
-226.3,-291.1,13.561,156.0,0.25,0.0
-227.2,-282.4,13.801,156.0,0.25,0.0
-232.5,-264.2,14.14,155.0,0.38,0.0
-237.4,-253.9,14.5,157.0,0.38,0.0
-241.0,-247.9,14.66,157.0,0.38,0.0
-245.4,-241.3,14.84,157.0,0.38,0.0
-257.5,-226.2,15.2,158.0,0.2,1.0
-263.0,-219.4,15.48,155.0,0.0,1.0
-270.6,-208.0,15.821,142.0,0.0,0.0
-273.8,-199.7,15.94,142.0,0.0,0.0
-274.6,-188.9,16.361,133.0,0.34,0.0
-273.7,-183.0,16.52,133.0,0.34,0.0
-270.7,-173.6,16.78,134.0,0.49,0.0
-265.3,-162.4,17.06,138.0,0.57,0.0
-255.7,-147.9,17.481,153.0,0.81,0.0
-250.2,-141.0,17.68,153.0,0.81,0.0
-246.6,-136.9,17.801,165.0,0.99,0.0
-238.1,-127.5,18.061,177.0,0.99,0.0
-232.0,-120.8,18.24,177.0,0.99,0.0
-221.2,-107.9,18.52,190.0,0.98,0.0
-215.3,-99.8,18.74,201.0,0.98,0.0
-207.8,-88.7,19.0,211.0,0.42,0.0
-199.9,-77.0,19.241,208.0,0.0,1.0
-188.4,-61.3,19.521,202.0,0.0,1.0
-182.8,-54.3,19.701,160.0,0.0,1.0
-179.9,-50.7,19.801,160.0,0.0,1.0
-169.5,-38.3,20.1,160.0,0.0,1.0
-162.1,-30.2,20.501,122.0,0.0,1.0
-158.3,-26.4,20.68,110.0,0.0,1.0
-155.4,-24.0,20.821,94.0,0.0,1.0
-150.0,-20.7,21.08,94.0,0.0,1.0
-144.2,-19.7,21.34,89.0,0.0,1.0
-136.6,-21.6,21.54,85.0,0.0,1.0
-132.4,-24.2,21.9,81.0,0.0,0.0
-128.3,-28.0,22.16,77.0,0.03,0.0
-125.3,-32.6,22.42,76.0,0.07,0.0
-123.9,-36.1,22.6,79.0,0.39,0.0
-122.4,-40.7,22.82,79.0,0.39,0.0
-121.5,-44.4,22.98,84.0,0.48,0.0
-120.3,-49.1,23.181,90.0,0.56,0.0
-119.0,-54.2,23.38,90.0,0.56,0.0
-117.7,-58.6,23.54,106.0,0.69,0.0
-115.2,-66.3,23.8,110.0,0.74,0.0
-113.3,-71.4,23.96,126.0,0.87,0.0
-109.4,-81.0,24.241,136.0,0.87,0.0
-104.6,-90.8,24.48,137.0,0.01,1.0
-97.9,-101.6,24.881,112.0,0.0,1.0
-92.9,-107.2,25.121,98.0,0.0,1.0
-85.5,-112.1,25.52,78.0,0.0,1.0
-73.3,-101.6,26.761,54.0,0.0,0.0
-73.8,-99.6,27.041,53.0,0.02,0.0
-75.3,-95.4,27.361,47.0,0.1,0.0
-76.6,-92.9,27.581,44.0,0.15,0.0
-77.6,-91.2,27.74,44.0,0.15,0.0
-80.8,-86.7,28.02,45.0,0.19,0.0
-83.4,-83.6,28.44,55.0,0.3,0.0
-87.0,-79.8,28.621,55.0,0.3,0.0
-89.4,-77.4,28.94,73.0,0.51,0.0
-92.5,-74.2,29.24,77.0,0.54,0.0
-98.6,-66.8,29.681,94.0,0.02,1.0
-101.6,-61.1,29.981,92.0,0.0,1.0
-102.9,-53.2,30.321,86.0,0.0,0.0
-102.2,-49.1,30.501,86.0,0.0,0.0
-100.9,-45.7,30.66,82.0,0.0,0.0
-98.6,-41.9,30.861,82.0,0.0,0.0
-93.5,-36.8,31.061,80.0,0.17,0.0
-83.4,-30.5,31.54,82.0,0.28,0.0
-79.2,-28.5,31.941,103.0,0.62,0.0
-77.1,-27.5,32.021,103.0,0.62,0.0
-71.7,-25.2,32.221,112.0,0.67,0.0
-57.8,-20.0,32.581,119.0,0.21,1.0
-52.4,-18.5,32.861,110.0,0.0,1.0
-47.8,-17.5,33.021,110.0,0.0,1.0
-36.2,-17.2,33.341,95.0,0.0,1.0
-29.7,-19.9,33.76,90.0,0.0,0.0
-27.0,-22.5,33.921,90.0,0.0,0.0
-24.4,-26.4,34.121,83.0,0.03,0.0
-22.2,-31.6,34.36,81.0,0.13,0.0
-20.2,-38.6,34.62,81.0,0.19,0.0
-19.3,-43.9,34.9,92.0,0.52,0.0
-18.8,-49.1,35.141,92.0,0.52,0.0
-18.5,-55.9,35.38,102.0,0.63,0.0
-18.5,-62.0,35.58,108.0,0.72,0.0
-19.1,-72.1,35.88,126.0,0.85,0.0
-19.7,-78.6,36.06,138.0,0.96,0.0
-20.5,-85.7,36.241,148.0,0.99,0.0
-21.2,-92.3,36.4,148.0,0.99,0.0
-22.2,-101.2,36.6,163.0,0.99,0.0
-23.6,-113.5,36.86,172.0,0.99,0.0
-23.9,-116.4,36.92,181.0,0.99,0.0
-25.0,-126.5,37.121,181.0,0.99,0.0
-26.6,-141.5,37.401,200.0,0.99,0.0
-27.8,-152.6,37.601,200.0,0.99,0.0
-30.2,-169.9,37.901,218.0,0.99,0.0
-30.7,-172.3,37.941,218.0,0.99,0.0
-39.6,-204.4,38.34,224.0,0.99,0.0
-47.8,-227.5,38.741,236.0,0.99,0.0
-52.6,-240.0,39.061,240.0,0.99,0.0
-57.3,-251.3,39.241,244.0,0.99,0.0
-66.8,-272.7,39.581,250.0,0.99,0.0
-79.2,-295.4,39.781,255.0,0.99,0.0
-84.9,-303.9,40.02,257.0,0.99,0.0
-96.9,-318.1,40.28,262.0,0.99,0.0
-115.6,-334.4,40.621,263.0,0.99,0.0
-126.7,-341.6,40.801,265.0,0.99,0.0
-137.2,-347.4,40.96,267.0,0.99,0.0
-152.2,-354.6,41.18,271.0,1.0,0.0
-168.6,-362.3,41.42,272.0,0.99,0.0
-183.6,-369.7,41.64,275.0,0.99,0.0
-197.2,-376.6,41.84,275.0,0.99,0.0
-209.8,-383.0,42.02,276.0,0.99,0.0
-215.4,-385.8,42.1,276.0,0.99,0.0
-236.6,-396.2,42.42,281.0,1.0,0.0
-262.7,-407.7,42.68,283.0,1.0,0.0
-283.5,-415.5,43.081,285.0,0.42,0.0
-305.4,-422.4,43.26,280.0,0.09,0.0
-327.6,-427.7,43.7,240.0,0.0,1.0
-337.9,-429.6,43.861,240.0,0.0,1.0
-345.1,-430.8,43.98,210.0,0.0,1.0
