x,y,t,speed,throttle,brake
-766.7,-653.5,0.0,272.0,0.88,0.0
-768.1,-623.3,0.26,272.0,0.57,0.0
-767.5,-609.7,0.58,264.0,0.0,1.0
-766.0,-587.9,0.88,251.0,0.0,1.0
-764.7,-574.1,1.08,251.0,0.0,1.0
-761.9,-553.2,1.299,230.0,0.0,1.0
-760.0,-542.3,1.579,216.0,0.0,1.0
-757.4,-529.8,1.799,194.0,0.0,1.0
-752.9,-510.9,2.18,164.0,0.0,1.0
-750.5,-502.3,2.379,164.0,0.0,1.0
-748.0,-493.7,2.599,144.0,0.0,1.0
-745.8,-487.3,2.78,121.0,0.0,1.0
-744.1,-482.6,2.919,121.0,0.0,1.0
-741.3,-476.6,3.12,121.0,0.0,1.0
-734.9,-468.6,3.34,108.0,0.0,1.0
-727.1,-464.6,3.779,103.0,0.07,0.0
-723.7,-463.5,3.9,103.0,0.07,0.0
-716.9,-461.8,4.14,102.0,0.19,0.0
-711.1,-460.8,4.34,106.0,0.42,0.0
-704.6,-460.0,4.56,112.0,0.56,0.0
-697.2,-459.3,4.8,112.0,0.56,0.0
-689.8,-458.6,5.0,119.0,0.62,0.0
-684.3,-458.2,5.161,130.0,0.86,0.0
-673.4,-457.2,5.459,139.0,0.97,0.0
-667.0,-456.5,5.619,139.0,0.97,0.0
-658.6,-455.5,5.819,159.0,1.0,0.0
-643.4,-453.1,6.119,161.0,0.98,0.0
-626.1,-449.4,6.52,185.0,1.0,0.0
-615.9,-447.0,6.719,196.0,1.0,0.0
-611.7,-446.0,6.8,196.0,1.0,0.0
-588.8,-440.3,7.08,202.0,1.0,0.0
-579.8,-438.1,7.38,211.0,1.0,0.0
-567.1,-434.9,7.599,216.0,1.0,0.0
-555.4,-431.9,7.799,220.0,1.0,0.0
-533.2,-426.3,8.079,229.0,1.0,0.0
-502.5,-421.1,8.54,235.0,1.0,0.0
-479.6,-419.0,8.899,243.0,1.0,0.0
-466.3,-417.0,9.219,249.0,1.0,0.0
-448.3,-411.3,9.499,251.0,1.0,0.0
-427.3,-401.2,9.82,256.0,1.0,0.0
-420.8,-397.9,9.92,258.0,1.0,0.0
-398.5,-387.6,10.12,258.0,1.0,0.0
-368.3,-377.8,10.64,259.0,0.39,1.0
-348.6,-374.1,10.98,254.0,0.0,1.0
-335.9,-372.4,11.18,246.0,0.0,1.0
-320.1,-370.5,11.42,225.0,0.0,1.0
-305.3,-368.5,11.66,225.0,0.0,1.0
-293.8,-366.4,11.859,209.0,0.0,1.0
-286.0,-364.5,11.999,199.0,0.0,1.0
-273.8,-360.2,12.24,196.0,0.0,1.0
-264.6,-355.8,12.439,186.0,0.0,1.0
-256.2,-350.6,12.639,168.0,0.0,1.0
-247.3,-343.5,12.879,168.0,0.0,1.0
-242.2,-338.3,13.039,163.0,0.0,1.0
-236.3,-330.6,13.259,158.0,0.0,1.0
-232.2,-323.2,13.459,153.0,0.0,1.0
-228.7,-313.8,13.699,149.0,0.0,1.0
-226.9,-305.1,13.859,149.0,0.0,1.0
-226.4,-300.5,13.959,139.0,0.26,0.0
-227.4,-281.7,14.319,139.0,0.26,0.0
-230.0,-270.9,14.72,140.0,0.51,0.0
-232.9,-263.4,14.919,149.0,0.62,0.0
-234.9,-258.8,15.04,151.0,0.54,0.0
-239.4,-250.6,15.26,151.0,0.54,0.0
-245.5,-241.3,15.52,154.0,0.3,0.0
-250.7,-234.4,15.719,154.0,0.23,1.0
-257.8,-225.9,15.979,150.0,0.0,1.0
-262.5,-220.2,16.16,138.0,0.0,1.0
-270.5,-208.2,16.42,138.0,0.0,1.0
-273.4,-201.2,16.76,133.0,0.0,1.0
-274.3,-197.2,16.88,125.0,0.01,0.0
-274.6,-189.1,17.119,122.0,0.24,0.0
-272.8,-179.7,17.399,122.0,0.24,0.0
-269.1,-169.9,17.58,123.0,0.27,0.0
-261.6,-156.4,18.06,125.0,0.42,0.0
-257.4,-150.3,18.34,132.0,0.58,0.0
-249.2,-140.0,18.679,146.0,0.74,0.0
-243.8,-133.8,18.879,154.0,0.79,0.0
-239.2,-128.7,19.04,154.0,0.79,0.0
-227.6,-115.8,19.299,165.0,0.92,0.0
-215.6,-100.2,19.719,177.0,0.93,0.0
-205.0,-84.5,20.14,190.0,0.18,1.0
-198.0,-74.4,20.519,185.0,0.0,1.0
-190.4,-64.0,20.76,168.0,0.0,1.0
-185.4,-57.5,20.939,158.0,0.0,1.0
-180.6,-51.4,21.119,158.0,0.0,1.0
-175.0,-44.6,21.339,136.0,0.0,1.0
-170.3,-39.1,21.54,124.0,0.0,1.0
-166.7,-35.0,21.699,124.0,0.0,1.0
-163.3,-31.4,21.86,103.0,0.0,1.0
-157.2,-25.5,22.16,103.0,0.0,1.0
-153.7,-22.7,22.34,90.0,0.0,1.0
-150.5,-21.0,22.499,85.0,0.0,1.0
-144.7,-19.7,22.779,76.0,0.0,1.0
-139.8,-20.5,23.02,76.0,0.0,1.0
-137.8,-21.2,23.12,73.0,0.0,1.0
-132.2,-24.4,23.44,71.0,0.08,0.0
-129.8,-26.4,23.6,71.0,0.08,0.0
-127.7,-28.8,23.76,72.0,0.19,0.0
-125.2,-32.9,24.0,75.0,0.24,0.0
-122.7,-39.8,24.22,78.0,0.29,0.0
-121.6,-43.8,24.52,84.0,0.36,0.0
-120.4,-48.9,24.739,89.0,0.44,0.0
-118.0,-57.4,25.079,97.0,0.49,0.0
-116.0,-63.8,25.319,109.0,0.5,0.0
-113.0,-72.3,25.499,109.0,0.5,0.0
-111.1,-77.0,25.779,114.0,0.47,0.0
-105.9,-88.2,26.099,115.0,0.36,0.0
-102.1,-95.1,26.4,117.0,0.01,1.0
-98.6,-100.5,26.619,97.0,0.0,1.0
-92.8,-107.2,26.96,93.0,0.0,1.0
-92.1,-107.8,27.0,93.0,0.0,1.0
-86.4,-111.7,27.319,81.0,0.0,1.0
-79.1,-113.2,27.599,68.0,0.0,1.0
-75.8,-111.9,27.979,56.0,0.0,1.0
-75.4,-111.5,28.02,56.0,0.0,1.0
-73.0,-105.2,28.34,55.0,0.0,0.0
-73.3,-102.0,28.7,50.0,0.0,0.0
-73.9,-99.2,28.9,48.0,0.0,0.0
-76.0,-93.9,29.22,46.0,0.07,0.0
-77.5,-91.2,29.579,46.0,0.13,0.0
-79.5,-88.4,29.84,47.0,0.16,0.0
-81.2,-86.2,30.04,52.0,0.22,0.0
-82.3,-84.9,30.159,52.0,0.22,0.0
-85.3,-81.6,30.439,60.0,0.28,0.0
-88.2,-78.6,30.64,68.0,0.31,0.0
-93.1,-73.5,31.04,78.0,0.37,0.0
-93.6,-72.9,31.08,78.0,0.37,0.0
-99.2,-65.9,31.34,84.0,0.32,0.0
-102.7,-56.4,31.859,87.0,0.0,1.0
-102.6,-51.0,32.159,83.0,0.0,1.0
-101.6,-47.2,32.339,81.0,0.0,1.0
-96.6,-39.7,32.639,77.0,0.03,0.0
-91.7,-35.6,33.059,75.0,0.11,0.0
-89.2,-33.9,33.2,80.0,0.26,0.0
-81.0,-29.4,33.48,82.0,0.29,0.0
-76.7,-27.4,33.82,82.0,0.35,0.0
-53.2,-18.7,34.92,107.0,0.07,1.0
-46.2,-17.3,35.18,99.0,0.0,1.0
-39.7,-16.8,35.359,94.0,0.0,1.0
-31.1,-19.0,35.7,82.0,0.0,1.0
-27.2,-22.4,36.08,77.0,0.0,0.0
-24.8,-25.9,36.28,74.0,0.07,0.0
-21.8,-32.9,36.6,74.0,0.12,0.0
-20.3,-38.3,36.9,79.0,0.3,0.0
-19.6,-42.2,37.08,79.0,0.3,0.0
-19.0,-46.5,37.28,82.0,0.39,0.0
-18.6,-52.6,37.58,91.0,0.5,0.0
-18.5,-60.2,37.76,97.0,0.56,0.0
-18.7,-67.2,38.1,108.0,0.65,0.0
-19.8,-79.6,38.439,108.0,0.74,0.0
-20.6,-86.7,38.699,133.0,0.81,0.0
-22.2,-101.6,39.079,159.0,0.99,0.0
-22.4,-103.2,39.119,159.0,0.99,0.0
-24.6,-123.5,39.48,164.0,1.0,0.0
-26.2,-138.4,39.879,185.0,1.0,0.0
-27.5,-150.0,40.099,199.0,0.99,0.0
-29.2,-164.3,40.32,199.0,0.99,0.0
-34.5,-188.1,40.699,216.0,1.0,0.0
-38.4,-200.9,40.999,221.0,1.0,0.0
-42.4,-212.8,41.2,225.0,1.0,0.0
-50.4,-234.5,41.559,233.0,1.0,0.0
-55.3,-246.7,41.76,240.0,1.0,0.0
-60.1,-257.8,41.94,240.0,1.0,0.0
-65.6,-270.2,42.139,248.0,1.0,0.0
-68.6,-276.4,42.24,248.0,1.0,0.0
-74.4,-287.5,42.419,253.0,1.0,0.0
-84.3,-303.2,42.6,253.0,1.0,0.0
-96.1,-317.3,42.86,259.0,1.0,0.0
-113.3,-332.8,43.18,260.0,1.0,0.0
-123.0,-339.4,43.34,266.0,1.0,0.0
-140.0,-348.8,43.6,267.0,1.0,0.0
-160.4,-358.4,43.799,271.0,1.0,0.0
-183.4,-369.6,44.24,271.0,1.0,0.0
-184.8,-370.3,44.26,271.0,1.0,0.0
-207.9,-382.1,44.6,278.0,1.0,0.0
-227.5,-391.8,44.84,280.0,1.0,0.0
-246.5,-400.8,45.159,280.0,0.5,0.0
-271.9,-411.3,45.479,278.0,0.0,1.0
-292.6,-418.6,45.819,259.0,0.0,1.0
-310.1,-423.7,46.079,246.0,0.0,1.0
-320.4,-426.2,46.239,229.0,0.0,1.0
-338.8,-429.8,46.399,229.0,0.0,1.0
-361.8,-432.8,46.86,183.0,0.0,1.0
-374.3,-434.1,47.219,162.0,0.0,1.0
-386.1,-435.4,47.499,141.0,0.0,1.0
-392.1,-436.0,47.66,141.0,0.0,1.0
-401.6,-437.4,47.94,115.0,0.0,1.0
-408.3,-439.1,48.18,105.0,0.0,1.0
-410.2,-439.8,48.26,105.0,0.0,1.0
-415.1,-443.2,48.52,91.0,0.0,1.0
-419.9,-450.7,48.78,80.0,0.0,1.0
-423.9,-457.4,49.219,75.0,0.0,0.0
-427.8,-461.4,49.4,73.0,0.0,1.0
-431.7,-463.5,49.739,73.0,0.0,1.0
-434.5,-464.3,49.9,64.0,0.0,1.0
-438.6,-465.0,50.14,61.0,0.03,0.0
-440.3,-465.0,50.24,61.0,0.03,0.0
-443.7,-465.0,50.44,61.0,0.16,0.0
-448.1,-464.4,50.7,62.0,0.28,0.0
-452.1,-463.6,50.92,72.0,0.42,0.0
-457.2,-462.3,51.18,75.0,0.42,0.0
-459.3,-461.8,51.28,75.0,0.42,0.0
-463.8,-460.8,51.479,85.0,0.51,0.0
-472.8,-460.0,51.839,100.0,0.59,0.0
-477.3,-460.1,52.0,100.0,0.59,0.0
-483.3,-460.7,52.199,110.0,0.62,0.0
-490.5,-461.8,52.379,121.0,0.68,0.0
-505.6,-464.0,52.879,136.0,0.73,0.0
-514.2,-465.3,53.159,147.0,0.81,0.0
-533.2,-467.9,53.459,160.0,1.0,0.0
-545.5,-469.5,53.859,177.0,1.0,0.0
-560.6,-471.3,54.099,184.0,1.0,0.0
-576.7,-473.2,54.46,202.0,1.0,0.0
-589.0,-474.5,54.679,206.0,0.98,0.0
-615.5,-477.1,54.879,213.0,0.53,0.0
-630.4,-478.1,55.26,209.0,0.14,1.0
-640.4,-478.7,55.439,189.0,0.0,1.0
-649.8,-479.4,55.62,183.0,0.0,1.0
-659.5,-480.5,55.82,167.0,0.0,1.0
-670.9,-483.9,56.1,163.0,0.0,1.0
-677.4,-487.7,56.279,156.0,0.0,1.0
-682.9,-492.1,56.44,156.0,0.0,1.0
-688.9,-498.2,56.64,150.0,0.12,0.0
-699.5,-512.4,56.96,148.0,0.44,0.0
-706.2,-524.3,57.38,158.0,0.74,0.0
-711.7,-537.4,57.56,158.0,0.74,0.0
-713.2,-542.0,57.92,175.0,1.0,0.0
-716.3,-553.2,58.159,179.0,1.0,0.0
-718.4,-563.4,58.359,179.0,1.0,0.0
-720.9,-581.8,58.599,196.0,1.0,0.0
-721.9,-596.5,58.959,207.0,0.61,0.0
-721.6,-614.8,59.279,207.0,0.46,0.0
-717.8,-631.5,59.479,205.0,0.59,0.0
-701.9,-651.4,59.92,207.0,0.59,0.0
-697.4,-660.5,60.22,211.0,0.92,0.0
-693.8,-670.7,60.399,213.0,0.63,0.0
-687.5,-691.2,60.76,214.0,0.45,1.0
-684.8,-701.6,60.939,214.0,0.45,1.0
-681.2,-717.2,61.159,206.0,0.0,1.0
-679.8,-724.8,61.399,185.0,0.0,1.0
-676.5,-748.4,61.759,162.0,0.0,1.0
-675.5,-758.7,62.12,151.0,0.0,1.0
-674.8,-768.1,62.36,137.0,0.0,1.0
-674.7,-771.1,62.44,137.0,0.0,1.0
-675.1,-785.9,62.799,127.0,0.0,1.0
-679.8,-796.9,63.18,114.0,0.0,1.0
-685.1,-801.4,63.46,110.0,0.0,1.0
-688.8,-807.5,63.7,108.0,0.05,1.0
-689.6,-812.2,63.86,108.0,0.05,1.0
-689.7,-818.9,64.08,105.0,0.18,0.0
-689.3,-823.8,64.24,107.0,0.41,0.0
-688.3,-830.4,64.46,113.0,0.62,0.0
-686.6,-838.4,64.719,120.0,0.69,0.0
-684.6,-845.6,64.939,126.0,0.75,0.0
-679.3,-860.3,65.239,143.0,0.97,0.0
-674.4,-871.0,65.639,153.0,1.0,0.0
-669.6,-879.7,65.86,166.0,1.0,0.0
-662.7,-890.3,66.079,178.0,0.84,0.0
-651.4,-904.0,66.48,183.0,0.41,1.0
-650.7,-904.8,66.499,183.0,0.41,1.0
-636.5,-916.7,66.879,180.0,0.0,1.0
-628.3,-921.7,67.079,171.0,0.0,1.0
-620.5,-925.9,67.28,155.0,0.0,1.0
-614.8,-929.0,67.439,155.0,0.0,1.0
-605.5,-934.3,67.679,127.0,0.0,1.0
-600.5,-937.9,67.939,102.0,0.0,1.0
-596.2,-942.4,68.18,93.0,0.0,1.0
-593.7,-947.3,68.42,78.0,0.0,1.0
-592.9,-953.7,68.72,72.0,0.0,1.0
-594.0,-959.9,68.92,67.0,0.0,1.0
-594.7,-961.9,69.16,63.0,0.0,0.0
-596.3,-965.2,69.379,57.0,0.03,0.0
-601.6,-970.8,69.74,56.0,0.12,0.0
-603.0,-971.6,69.98,60.0,0.25,0.0
-606.8,-973.2,70.22,61.0,0.27,0.0
-613.9,-975.1,70.52,64.0,0.35,0.0
-617.7,-975.7,70.82,70.0,0.48,0.0
-630.1,-976.9,71.1,90.0,0.58,0.0
-634.7,-977.2,71.399,105.0,0.55,0.0
-644.4,-977.3,71.739,107.0,0.25,0.0
-651.4,-976.9,71.979,107.0,0.25,0.0
-656.7,-976.2,72.179,93.0,0.0,1.0
-660.7,-975.6,72.339,93.0,0.0,1.0
-668.1,-973.2,72.579,83.0,0.0,0.0
-675.2,-966.7,73.039,78.0,0.1,0.0
