x,y,t,speed,throttle,brake
-768.0,-631.3,0.0,278.0,1.0,0.0
-767.9,-617.4,0.181,278.0,1.0,0.0
-767.1,-603.3,0.36,280.0,0.34,1.0
-765.8,-584.9,0.6,271.0,0.0,1.0
-763.8,-566.2,0.781,271.0,0.0,1.0
-761.4,-550.2,1.1,217.0,0.0,1.0
-756.5,-525.8,1.381,210.0,0.0,1.0
-754.7,-517.9,1.68,181.0,0.0,1.0
-752.3,-508.7,1.881,152.0,0.0,1.0
-749.7,-499.6,2.1,152.0,0.0,1.0
-746.1,-488.0,2.42,133.0,0.0,1.0
-743.9,-482.2,2.599,119.0,0.0,1.0
-741.3,-476.7,2.78,119.0,0.0,1.0
-736.2,-469.7,2.96,119.0,0.0,1.0
-731.0,-466.3,3.3,104.0,0.04,0.0
-724.4,-463.7,3.54,102.0,0.22,0.0
-710.3,-460.7,3.88,106.0,0.47,0.0
-706.0,-460.2,4.16,117.0,0.67,0.0
-694.5,-459.0,4.499,128.0,0.78,0.0
-687.2,-458.4,4.7,136.0,0.92,0.0
-677.0,-457.5,4.9,146.0,1.0,0.0
-661.7,-455.9,5.32,146.0,1.0,0.0
-646.8,-453.7,5.52,169.0,1.0,0.0
-636.3,-451.7,5.86,180.0,1.0,0.0
-614.3,-446.6,6.14,197.0,1.0,0.0
-603.3,-443.9,6.481,201.0,1.0,0.0
-592.0,-441.1,6.68,211.0,1.0,0.0
-572.1,-436.2,6.92,216.0,1.0,0.0
-552.9,-431.2,7.341,224.0,1.0,0.0
-537.8,-427.4,7.581,231.0,1.0,0.0
-526.2,-424.7,7.76,237.0,1.0,0.0
-503.9,-421.2,8.0,243.0,1.0,0.0
-493.1,-420.3,8.26,247.0,1.0,0.0
-474.0,-418.3,8.54,253.0,1.0,0.0
-462.0,-416.0,8.72,253.0,1.0,0.0
-433.1,-404.2,9.02,254.0,1.0,0.0
-418.6,-396.8,9.379,261.0,1.0,0.0
-401.3,-388.7,9.639,263.0,0.99,0.0
-379.2,-380.7,9.82,267.0,1.0,0.0
-350.2,-374.3,10.24,268.0,0.46,1.0
-337.3,-372.5,10.54,251.0,0.0,1.0
-318.1,-370.2,10.82,240.0,0.0,1.0
-303.7,-368.3,11.039,220.0,0.0,1.0
-290.8,-365.7,11.26,211.0,0.0,1.0
-279.8,-362.5,11.46,211.0,0.0,1.0
-271.5,-359.3,11.62,211.0,0.0,1.0
-264.9,-356.0,11.76,187.0,0.0,1.0
-251.4,-347.1,12.08,187.0,0.0,1.0
-238.8,-334.3,12.32,174.0,0.0,1.0
-233.9,-326.7,12.66,167.0,0.0,1.0
-230.0,-317.9,12.88,158.0,0.0,0.0
-226.6,-303.7,13.12,157.0,0.0,0.0
-226.1,-297.1,13.281,150.0,0.03,0.0
-227.1,-282.9,13.501,150.0,0.03,0.0
-229.1,-274.1,13.841,146.0,0.26,0.0
-231.9,-265.6,14.061,146.0,0.38,0.0
-235.6,-257.4,14.28,146.0,0.43,0.0
-240.1,-249.4,14.5,147.0,0.49,0.0
-247.6,-238.4,14.82,150.0,0.29,0.0
