x,y,t,speed,throttle,brake
-767.8,-617.1,0.0,277.0,1.0,0.0
-767.0,-601.4,0.32,280.0,0.0,0.0
-765.3,-580.1,0.6,273.0,0.0,1.0
-763.5,-564.1,0.82,248.0,0.0,1.0
-759.4,-539.2,1.079,248.0,0.0,1.0
-757.2,-528.8,1.379,213.0,0.0,1.0
-755.0,-519.4,1.559,180.0,0.0,1.0
-752.5,-509.3,1.758,170.0,0.0,1.0
-749.3,-498.1,2.019,145.0,0.0,1.0
-744.9,-484.8,2.259,134.0,0.0,1.0
-741.3,-476.7,2.659,117.0,0.0,1.0
-733.1,-467.4,2.959,111.0,0.0,1.0
-727.7,-464.9,3.299,104.0,0.0,0.0
-720.4,-462.6,3.559,103.0,0.21,0.0
-718.1,-462.1,3.639,103.0,0.21,0.0
-712.2,-461.0,3.839,107.0,0.62,0.0
-700.1,-459.5,4.179,120.0,0.7,0.0
-686.8,-458.4,4.519,131.0,0.76,0.0
-678.4,-457.7,4.739,139.0,1.0,0.0
-665.0,-456.3,4.979,147.0,1.0,0.0
-647.7,-453.9,5.339,165.0,1.0,0.0
-635.5,-451.5,5.72,185.0,1.0,0.0
-627.4,-449.7,5.879,185.0,1.0,0.0
-612.8,-446.2,6.159,192.0,1.0,0.0
-600.8,-443.3,6.379,201.0,1.0,0.0
-586.3,-439.7,6.639,209.0,1.0,0.0
-578.3,-437.7,6.78,217.0,1.0,0.0
-557.1,-432.3,7.04,222.0,1.0,0.0
-533.9,-426.4,7.439,227.0,1.0,0.0
-517.4,-423.0,7.778,238.0,1.0,0.0
-501.7,-421.0,8.018,239.0,1.0,0.0
-488.2,-419.9,8.219,243.0,1.0,0.0
-476.2,-418.6,8.399,247.0,1.0,0.0
-465.7,-416.8,8.558,247.0,1.0,0.0
-439.9,-407.6,8.819,252.0,1.0,0.0
-414.0,-394.5,9.299,256.0,1.0,0.0
-400.9,-388.6,9.559,260.0,1.0,0.0
-376.5,-380.0,9.919,260.0,1.0,0.0
-363.7,-376.8,10.099,266.0,0.89,0.0
-352.2,-374.6,10.258,256.0,0.0,1.0
-337.2,-372.6,10.479,256.0,0.0,1.0
-328.9,-371.5,10.599,240.0,0.04,1.0
-313.9,-369.7,10.82,240.0,0.04,1.0
-297.5,-367.2,11.079,223.0,0.0,1.0
-288.2,-365.1,11.239,223.0,0.0,1.0
-275.1,-360.8,11.479,207.0,0.0,1.0
-265.1,-356.1,11.68,198.0,0.0,1.0
-251.9,-347.5,11.979,184.0,0.0,1.0
-244.5,-340.9,12.18,175.0,0.0,1.0
-239.4,-335.1,12.339,169.0,0.0,1.0
-232.6,-324.3,12.619,164.0,0.0,1.0
-231.8,-322.6,12.659,164.0,0.0,1.0
-226.4,-302.4,13.04,159.0,0.0,0.0
-226.3,-289.4,13.239,154.0,0.11,0.0
-227.3,-281.7,13.519,152.0,0.43,0.0
-229.2,-273.5,13.719,150.0,0.53,0.0
-234.7,-259.3,14.039,153.0,0.56,0.0
-241.0,-248.0,14.379,154.0,0.57,0.0
-247.5,-238.5,14.639,158.0,0.61,0.0
-250.8,-234.2,14.759,161.0,0.45,0.0
-256.6,-227.3,14.959,161.0,0.45,0.0
-265.9,-215.6,15.299,155.0,0.0,1.0
-269.8,-209.5,15.479,155.0,0.0,1.0
-274.4,-197.0,15.719,140.0,0.0,1.0
-273.8,-183.4,16.079,131.0,0.01,1.0
-270.8,-173.7,16.499,125.0,0.45,0.0
-269.4,-170.5,16.599,125.0,0.45,0.0
-261.0,-155.5,16.939,127.0,0.54,0.0
-261.2,-155.9,17.239,134.0,0.59,0.0
-254.4,-146.4,17.539,142.0,0.74,0.0
-251.9,-143.2,17.64,142.0,0.74,0.0
-242.4,-132.3,17.879,152.0,1.0,0.0
-232.2,-121.0,18.319,174.0,1.0,0.0
-223.8,-111.2,18.579,174.0,1.0,0.0
-220.6,-107.1,18.679,191.0,1.0,0.0
-207.7,-88.6,18.939,201.0,0.99,0.0
-194.7,-69.8,19.399,193.0,0.0,1.0
-182.4,-53.7,19.8,165.0,0.0,1.0
-171.8,-40.9,20.2,157.0,0.0,1.0
-168.0,-36.6,20.46,143.0,0.0,1.0
-161.5,-29.5,20.759,114.0,0.0,1.0
-157.3,-25.5,20.959,114.0,0.0,1.0
-153.2,-22.4,21.159,95.0,0.0,1.0
-145.3,-19.7,21.459,86.0,0.0,1.0
-139.8,-20.4,21.759,86.0,0.0,1.0
-136.0,-21.9,21.938,79.0,0.0,1.0
-132.0,-24.5,22.159,76.0,0.0,0.0
-126.5,-30.5,22.459,71.0,0.08,0.0
-123.5,-37.1,22.919,72.0,0.3,0.0
-122.4,-40.8,23.099,72.0,0.3,0.0
-121.0,-46.3,23.318,80.0,0.46,0.0
-119.6,-51.9,23.6,86.0,0.54,0.0
-117.9,-57.9,23.839,93.0,0.6,0.0
