x,y,t,speed,throttle,brake
-766.5,-656.1,0.0,261.0,0.99,0.0
-767.5,-638.8,0.24,261.0,0.99,0.0
-767.8,-616.8,0.5,265.0,0.99,0.0
-766.3,-591.6,0.88,268.0,0.99,0.0
-764.5,-572.3,1.14,265.0,0.0,1.0
-762.3,-555.3,1.32,265.0,0.0,1.0
-759.8,-541.4,1.6,213.0,0.0,1.0
-757.2,-529.0,1.82,213.0,0.0,1.0
-754.0,-515.2,2.1,174.0,0.0,1.0
-751.4,-505.6,2.321,159.0,0.0,1.0
-748.3,-494.8,2.5,138.0,0.0,1.0
-745.3,-485.9,2.861,122.0,0.0,1.0
-743.1,-480.3,3.04,122.0,0.0,1.0
-737.0,-470.5,3.381,116.0,0.01,0.0
-732.4,-467.0,3.621,110.0,0.32,0.0
-726.5,-464.4,3.82,112.0,0.46,0.0
-713.2,-461.1,4.2,120.0,0.77,0.0
-703.5,-459.8,4.52,131.0,0.88,0.0
-695.6,-459.1,4.7,140.0,0.89,0.0
-678.7,-457.7,4.959,140.0,0.89,0.0
-669.8,-456.8,5.3,166.0,0.99,0.0
-650.0,-454.3,5.66,173.0,0.99,0.0
-639.0,-452.3,5.94,187.0,0.99,0.0
-620.2,-448.1,6.2,194.0,0.99,0.0
-599.4,-442.9,6.68,207.0,0.99,0.0
-587.0,-439.9,6.901,209.0,0.99,0.0
-584.7,-439.3,6.94,216.0,0.99,0.0
-563.6,-434.0,7.3,218.0,0.99,0.0
-551.6,-430.9,7.5,224.0,0.98,0.0
-533.4,-426.3,7.66,228.0,1.0,0.0
-524.6,-424.4,7.94,235.0,0.99,0.0
-498.6,-420.8,8.261,238.0,0.99,0.0
-483.8,-419.5,8.561,243.0,0.99,0.0
-470.6,-417.8,8.76,247.0,0.99,0.0
-456.4,-414.3,8.98,247.0,0.99,0.0
-437.1,-406.2,9.28,251.0,0.99,0.0
-424.2,-399.7,9.48,252.0,0.99,0.0
-412.7,-393.9,9.661,253.0,0.44,0.0
-397.3,-387.1,9.901,253.0,0.44,0.0
-389.5,-384.1,10.021,250.0,0.49,0.0
-367.2,-377.5,10.36,244.0,0.51,0.0
-356.5,-375.4,10.52,243.0,0.51,0.0
-337.5,-372.6,10.78,243.0,0.51,0.0
-323.5,-370.9,11.06,228.0,0.0,1.0
-297.8,-367.2,11.42,222.0,0.0,1.0
-286.3,-364.5,11.68,217.0,0.0,1.0
-269.4,-358.3,12.0,202.0,0.0,1.0
-266.5,-356.9,12.06,194.0,0.0,1.0
-249.1,-345.2,12.32,194.0,0.0,1.0
-240.2,-336.1,12.72,180.0,0.0,1.0
-230.1,-318.4,13.06,163.0,0.0,1.0
-227.9,-310.7,13.34,160.0,0.0,1.0
-226.2,-293.3,13.681,155.0,0.0,0.0
-228.9,-274.5,14.06,150.0,0.05,0.0
