x,y,t,speed,throttle,brake
-767.3,-642.6,0.0,274.0,1.0,0.0
-767.6,-612.1,0.341,274.0,1.0,0.0
-765.5,-582.1,0.681,266.0,0.0,1.0
-762.9,-559.4,1.121,246.0,0.0,1.0
-761.0,-547.7,1.301,217.0,0.0,1.0
-757.8,-531.3,1.581,201.0,0.0,1.0
-754.9,-518.9,1.701,201.0,0.0,1.0
-751.8,-506.7,2.081,171.0,0.0,1.0
-747.0,-490.7,2.361,141.0,0.0,1.0
-743.8,-482.0,2.742,119.0,0.0,1.0
-740.7,-475.6,2.961,119.0,0.0,1.0
-736.6,-470.1,3.201,110.0,0.0,0.0
-729.9,-465.8,3.421,105.0,0.0,0.0
-722.5,-463.1,3.741,104.0,0.15,0.0
-713.9,-461.3,4.041,109.0,0.51,0.0
-707.9,-460.4,4.241,109.0,0.51,0.0
-702.9,-459.8,4.402,111.0,0.58,0.0
-692.9,-458.9,4.641,121.0,0.79,0.0
-682.3,-458.0,4.821,129.0,0.81,0.0
-672.9,-457.1,5.181,143.0,1.0,0.0
-662.8,-456.0,5.42,161.0,1.0,0.0
-652.1,-454.6,5.66,164.0,1.0,0.0
-647.5,-453.8,5.761,175.0,1.0,0.0
-626.0,-449.4,6.101,186.0,1.0,0.0
-615.7,-447.0,6.401,195.0,1.0,0.0
-604.1,-444.1,6.621,198.0,1.0,0.0
-593.2,-441.4,6.82,198.0,1.0,0.0
-582.0,-438.7,7.02,211.0,1.0,0.0
-498.2,-420.7,8.281,236.0,1.0,0.0
-486.2,-419.7,8.581,243.0,1.0,0.0
-471.6,-418.0,8.801,247.0,1.0,0.0
-458.8,-415.1,9.001,247.0,1.0,0.0
-445.9,-410.3,9.201,250.0,1.0,0.0
-421.3,-398.2,9.521,256.0,1.0,0.0
-400.6,-388.4,9.901,262.0,1.0,0.0
-384.4,-382.4,10.141,262.0,1.0,0.0
-361.9,-376.4,10.341,262.0,1.0,0.0
-340.5,-372.9,10.761,259.0,0.0,0.0
-330.9,-371.8,10.901,252.0,0.0,1.0
-312.1,-369.5,11.182,235.0,0.0,1.0
-294.6,-366.6,11.381,226.0,0.0,1.0
-285.4,-364.3,11.621,214.0,0.0,1.0
-271.3,-359.2,11.881,207.0,0.0,1.0
