x,y,t,speed,throttle,brake
-767.4,-642.0,0.0,262.0,0.96,0.0
-768.0,-620.4,0.299,256.0,0.0,0.0
-767.9,-619.0,0.32,256.0,0.0,0.0
-766.1,-589.6,0.6,253.0,0.0,0.0
-763.2,-561.8,1.1,240.0,0.0,1.0
-758.6,-535.2,1.5,206.0,0.0,1.0
-754.9,-519.1,1.899,163.0,0.0,1.0
-752.2,-508.2,2.28,139.0,0.0,1.0
-750.4,-501.8,2.459,127.0,0.0,1.0
-746.7,-489.8,2.759,114.0,0.0,1.0
-743.4,-481.1,3.14,111.0,0.0,1.0
-741.5,-476.9,3.299,106.0,0.0,1.0
-738.6,-472.4,3.499,104.0,0.04,0.0
-735.3,-469.0,3.68,102.0,0.23,0.0
-728.4,-465.2,3.96,103.0,0.23,0.0
-721.7,-462.9,4.2,104.0,0.59,0.0
-718.8,-462.2,4.299,104.0,0.59,0.0
-714.1,-461.3,4.46,106.0,0.65,0.0
-706.0,-460.2,4.72,113.0,0.71,0.0
-697.4,-459.3,4.98,123.0,0.8,0.0
-691.0,-458.7,5.159,123.0,0.8,0.0
-685.2,-458.2,5.32,133.0,0.87,0.0
-675.8,-457.4,5.56,149.0,0.88,0.0
-667.6,-456.6,5.759,149.0,0.88,0.0
-648.9,-454.1,6.04,164.0,1.0,0.0
-631.7,-450.7,6.44,171.0,1.0,0.0
-620.7,-448.1,6.76,185.0,1.0,0.0
-577.6,-437.6,7.56,211.0,1.0,0.0
-553.2,-431.3,7.86,211.0,1.0,0.0
-529.6,-425.4,8.3,226.0,1.0,0.0
-520.8,-423.7,8.439,230.0,1.0,0.0
-495.2,-420.5,8.699,230.0,1.0,0.0
-468.8,-417.5,9.139,241.0,1.0,0.0
-456.1,-414.2,9.439,245.0,1.0,0.0
-431.6,-403.5,9.779,249.0,1.0,0.0
-417.6,-396.3,10.039,254.0,1.0,0.0
-399.5,-388.0,10.319,257.0,0.53,0.0
-390.2,-384.4,10.46,257.0,0.53,0.0
-376.9,-380.1,10.66,251.0,0.0,0.0
-359.6,-375.9,10.919,245.0,0.0,0.0
-336.3,-372.4,11.179,240.0,0.0,0.0
-309.7,-369.1,11.54,226.0,0.0,1.0
-292.2,-366.0,11.979,218.0,0.0,1.0
-272.8,-359.8,12.22,192.0,0.0,1.0
-267.3,-357.2,12.48,188.0,0.0,1.0
