x,y,t,speed,throttle,brake
-767.2,-645.3,0.0,265.0,1.0,0.0
-768.1,-626.0,0.26,268.0,1.0,0.0
-767.9,-619.4,0.36,268.0,1.0,0.0
-766.0,-588.4,0.62,271.0,1.0,0.0
-764.8,-574.9,0.939,270.0,0.0,1.0
-762.0,-553.7,1.238,254.0,0.0,1.0
-758.3,-533.7,1.479,234.0,0.0,1.0
-755.2,-520.2,1.818,182.0,0.0,1.0
-752.5,-509.5,2.059,164.0,0.0,1.0
-750.3,-501.5,2.259,155.0,0.0,1.0
-747.8,-493.4,2.479,139.0,0.0,1.0
-743.2,-480.7,2.739,120.0,0.0,1.0
-739.8,-474.1,3.119,115.0,0.0,0.0
-736.7,-470.2,3.299,111.0,0.25,0.0
-732.0,-466.8,3.499,111.0,0.25,0.0
-721.6,-462.8,3.739,112.0,0.36,0.0
-713.6,-461.2,4.099,121.0,0.6,0.0
-698.1,-459.3,4.419,133.0,0.78,0.0
-692.3,-458.8,4.699,147.0,0.85,0.0
-676.9,-457.5,5.059,155.0,0.94,0.0
-668.2,-456.7,5.259,155.0,0.94,0.0
-663.6,-456.2,5.359,171.0,1.0,0.0
-655.0,-455.0,5.539,171.0,1.0,0.0
-644.6,-453.3,5.76,186.0,1.0,0.0
-632.8,-451.0,5.98,191.0,1.0,0.0
-621.1,-448.3,6.2,191.0,1.0,0.0
-612.4,-446.2,6.359,203.0,1.0,0.0
-600.8,-443.3,6.58,212.0,1.0,0.0
-572.4,-436.3,6.939,219.0,1.0,0.0
-562.9,-433.8,7.219,228.0,1.0,0.0
-548.2,-430.0,7.46,228.0,1.0,0.0
-531.2,-425.8,7.659,234.0,1.0,0.0
-511.2,-422.1,7.939,241.0,1.0,0.0
-483.7,-419.5,8.379,244.0,1.0,0.0
-475.6,-418.6,8.499,247.0,1.0,0.0
-461.2,-415.8,8.719,250.0,1.0,0.0
-448.2,-411.3,8.918,253.0,1.0,0.0
-433.8,-404.6,9.139,253.0,1.0,0.0
-426.0,-400.6,9.259,258.0,1.0,0.0
-411.7,-393.4,9.479,259.0,1.0,0.0
-390.3,-384.4,9.799,262.0,1.0,0.0
-372.2,-378.8,9.999,264.0,1.0,0.0
-354.3,-375.0,10.319,261.0,0.35,0.0
-337.7,-372.6,10.58,255.0,0.0,1.0
-314.4,-369.8,10.84,252.0,0.0,1.0
-304.1,-368.3,11.079,242.0,0.0,1.0
-285.6,-364.4,11.4,215.0,0.0,1.0
-267.4,-357.4,11.599,203.0,0.0,1.0
-255.3,-350.1,12.019,186.0,0.0,1.0
-244.5,-340.8,12.299,175.0,0.0,1.0
-227.4,-308.4,13.12,161.0,0.0,0.0
-226.6,-302.5,13.3,154.0,0.06,0.0
-226.3,-296.7,13.439,148.0,0.27,0.0
-226.7,-286.0,13.7,148.0,0.27,0.0
-229.2,-273.4,13.96,150.0,0.41,0.0
-234.3,-260.0,14.338,159.0,0.58,0.0
-240.8,-248.1,14.558,159.0,0.58,0.0
-248.3,-237.5,14.919,168.0,0.54,0.0
-257.6,-226.1,15.239,162.0,0.0,1.0
-265.5,-216.2,15.438,145.0,0.0,1.0
-269.4,-210.3,15.718,140.0,0.0,0.0
-273.3,-201.5,15.978,138.0,0.0,0.0
-274.6,-195.9,16.139,135.0,0.24,0.0
-274.1,-185.0,16.439,133.0,0.35,0.0
-271.6,-175.8,16.679,136.0,0.5,0.0
-264.7,-161.3,17.079,146.0,0.63,0.0
-256.5,-149.0,17.439,159.0,0.73,0.0
-251.5,-142.6,17.619,168.0,0.81,0.0
