x,y,t,speed,throttle,brake
-756.6,-667.2,0.0,60.0,1.0,0.0
-757.6,-664.8,0.28,60.0,0.78,0.0
-759.2,-660.9,0.52,64.0,0.36,0.0
-763.0,-640.1,1.481,93.0,0.51,0.0
-763.4,-634.7,1.68,103.0,0.56,0.0
-763.7,-629.5,1.86,103.0,0.56,0.0
-764.0,-624.0,2.041,109.0,0.64,0.0
-764.2,-616.9,2.261,120.0,0.67,0.0
-764.0,-606.5,2.561,127.0,0.68,0.0
-763.7,-602.1,2.68,136.0,0.55,0.0
-762.9,-592.3,2.94,138.0,0.13,1.0
-761.4,-575.8,3.26,133.0,0.0,1.0
-760.9,-571.5,3.499,124.0,0.0,1.0
-758.9,-558.7,3.88,122.0,0.0,1.0
-757.6,-552.5,4.079,116.0,0.0,1.0
-755.6,-543.6,4.3,111.0,0.0,1.0
-754.2,-538.0,4.58,102.0,0.0,0.0
-750.6,-526.8,4.86,100.0,0.09,0.0
-748.8,-522.1,5.179,99.0,0.16,0.0
-746.5,-516.5,5.4,100.0,0.19,0.0
-743.7,-510.4,5.64,101.0,0.1,0.0
-740.9,-504.4,5.88,98.0,0.09,1.0
-739.0,-500.5,6.04,95.0,0.05,1.0
-736.9,-496.4,6.22,91.0,0.02,1.0
-734.5,-491.5,6.44,89.0,0.01,1.0
-732.2,-487.3,6.64,84.0,0.0,0.0
-729.2,-482.2,6.9,84.0,0.05,0.0
-724.6,-475.9,7.12,84.0,0.19,0.0
-721.3,-472.5,7.441,85.0,0.18,0.0
-717.8,-469.3,7.64,86.0,0.27,0.0
-711.5,-465.0,7.961,88.0,0.34,0.0
-703.8,-461.9,8.16,92.0,0.42,0.0
-694.3,-459.3,8.501,99.0,0.55,0.0
-687.6,-458.2,8.72,108.0,0.64,0.0
-681.1,-457.8,8.92,115.0,0.72,0.0
-675.8,-457.3,9.081,126.0,0.71,0.0
-657.1,-455.3,9.46,132.0,0.14,1.0
-644.5,-453.2,9.88,119.0,0.0,1.0
-636.7,-451.7,10.24,112.0,0.0,1.0
-630.5,-450.3,10.46,104.0,0.18,1.0
-624.3,-448.9,10.68,104.0,0.13,0.0
-618.2,-447.5,10.899,103.0,0.18,0.0
-613.7,-446.4,11.06,103.0,0.18,0.0
-604.2,-444.1,11.32,104.0,0.18,0.0
-595.8,-442.0,11.719,95.0,0.0,1.0
-592.8,-441.3,11.84,90.0,0.18,0.0
-584.0,-439.1,12.14,90.0,0.29,0.0
-575.1,-436.9,12.54,99.0,0.52,0.0
-568.9,-435.3,12.76,108.0,0.62,0.0
-560.4,-433.1,12.94,114.0,0.67,0.0
-551.9,-430.9,13.3,124.0,0.72,0.0
-537.4,-427.2,13.56,135.0,0.77,0.0
-531.2,-425.8,13.84,146.0,0.82,0.0
-520.6,-423.6,14.1,153.0,0.84,0.0
-455.7,-413.9,15.46,189.0,1.0,0.0
