x,y,t,speed,throttle,brake
-767.4,-641.6,0.0,264.0,1.0,0.0
-768.1,-629.8,0.159,264.0,1.0,0.0
-761.7,-551.9,1.22,252.0,0.0,1.0
-757.5,-530.2,1.539,227.0,0.0,1.0
-753.6,-513.7,1.92,174.0,0.0,1.0
-751.2,-504.5,2.14,140.0,0.0,1.0
-749.0,-497.1,2.34,140.0,0.0,1.0
-746.8,-490.2,2.54,128.0,0.0,1.0
-745.0,-485.2,2.7,119.0,0.02,1.0
-741.8,-477.6,2.961,114.0,0.07,1.0
-739.1,-473.1,3.139,112.0,0.17,0.0
-734.9,-468.7,3.359,110.0,0.37,0.0
-725.0,-463.9,3.579,110.0,0.37,0.0
-719.5,-462.3,3.899,112.0,0.6,0.0
-710.3,-460.7,4.179,116.0,0.76,0.0
-703.3,-459.8,4.38,127.0,0.8,0.0
-692.9,-458.9,4.58,127.0,0.94,0.0
-675.5,-457.4,4.94,150.0,0.99,0.0
-665.4,-456.4,5.299,175.0,0.99,0.0
-648.0,-453.9,5.66,179.0,1.0,0.0
-644.0,-453.2,5.74,179.0,1.0,0.0
-624.2,-449.0,6.06,199.0,1.0,0.0
-611.1,-445.8,6.36,199.0,1.0,0.0
-599.9,-443.0,6.56,209.0,0.99,0.0
-579.2,-437.9,6.78,209.0,0.99,0.0
-564.8,-434.3,7.16,226.0,0.99,0.0
-547.7,-429.9,7.44,230.0,1.0,0.0
-531.1,-425.8,7.66,230.0,1.0,0.0
-522.1,-423.9,7.799,235.0,0.99,0.0
-503.8,-421.2,8.079,244.0,1.0,0.0
-487.6,-419.8,8.32,244.0,1.0,0.0
-467.5,-417.2,8.52,246.0,1.0,0.0
-437.7,-406.5,8.96,249.0,0.99,0.0
-429.9,-402.6,9.201,255.0,1.0,0.0
-403.9,-389.8,9.5,258.0,0.99,0.0
-372.6,-378.9,9.959,260.0,1.0,0.0
-342.4,-373.2,10.359,262.0,1.0,0.0
-326.9,-371.3,10.719,255.0,0.7,1.0
-313.0,-369.6,10.919,255.0,0.7,1.0
-296.2,-366.9,11.18,231.0,0.01,1.0
-279.8,-362.5,11.36,228.0,0.04,1.0
-269.1,-358.2,11.66,207.0,0.07,1.0
-249.3,-345.4,12.0,179.0,0.12,1.0
-243.7,-340.0,12.26,179.0,0.12,1.0
-236.1,-330.4,12.52,168.0,0.24,1.0
-230.1,-318.2,12.82,168.0,0.24,1.0
-227.6,-309.6,13.02,159.0,0.32,0.0
-226.2,-295.8,13.239,158.0,0.45,0.0
-226.8,-285.3,13.6,157.0,0.48,0.0
-228.6,-275.8,13.82,157.0,0.69,0.0
-230.0,-270.7,13.94,159.0,0.69,0.0
-237.3,-254.1,14.319,163.0,0.62,0.0
-242.6,-245.4,14.56,167.0,0.55,0.0
-251.9,-232.9,14.9,165.0,0.55,1.0
-259.8,-223.5,15.16,159.0,0.0,1.0
-269.6,-209.9,15.52,139.0,0.06,1.0
-274.1,-198.5,15.94,134.0,0.27,0.0
-274.8,-192.8,16.1,134.0,0.27,0.0
-274.3,-186.2,16.28,134.0,0.62,0.0
-269.9,-171.4,16.58,136.0,0.62,0.0
-266.7,-164.9,16.86,141.0,0.81,0.0
-259.7,-153.3,17.12,153.0,0.87,0.0
-254.0,-145.7,17.339,153.0,0.87,0.0
-248.8,-139.4,17.519,167.0,1.0,0.0
-242.5,-132.3,17.72,167.0,1.0,0.0
-235.2,-124.3,17.94,177.0,0.99,0.0
-229.0,-117.4,18.119,192.0,0.99,0.0
-218.9,-104.9,18.419,192.0,0.99,0.0
-210.1,-92.2,18.579,202.0,0.99,0.0
-200.9,-78.6,18.98,213.0,0.11,1.0
-194.3,-69.2,19.179,203.0,0.0,1.0
-188.6,-61.6,19.36,175.0,0.0,1.0
-175.8,-45.7,19.68,159.0,0.0,1.0
-171.3,-40.3,19.98,129.0,0.0,1.0
-167.0,-35.5,20.16,129.0,0.0,1.0
-159.8,-27.9,20.5,107.0,0.0,1.0
-156.2,-24.6,20.68,98.0,0.0,1.0
-152.1,-21.7,20.879,92.0,0.0,1.0
-148.3,-20.2,21.06,88.0,0.0,1.0
-144.4,-19.7,21.24,88.0,0.0,1.0
-134.7,-22.7,21.56,80.0,0.0,1.0
-131.5,-24.9,21.88,78.0,0.0,1.0
-129.3,-26.8,22.02,74.0,0.32,0.0
-124.9,-33.4,22.3,75.0,0.41,0.0
-122.1,-41.9,22.78,84.0,0.57,0.0
-121.1,-45.9,22.939,89.0,0.63,0.0
-118.6,-55.4,23.159,95.0,0.67,0.0
-115.9,-64.2,23.599,126.0,0.78,0.0
-114.1,-69.4,23.759,126.0,0.78,0.0
-112.1,-74.7,23.92,135.0,0.82,0.0
-109.7,-80.3,24.079,138.0,0.37,1.0
-103.7,-92.5,24.44,133.0,0.0,1.0
-102.0,-95.3,24.619,133.0,0.0,1.0
-95.4,-104.5,25.02,101.0,0.0,1.0
-88.8,-110.3,25.459,73.0,0.0,1.0
-85.9,-111.9,25.719,69.0,0.0,1.0
-78.5,-113.0,26.08,62.0,0.0,1.0
-76.2,-112.1,26.38,51.0,0.0,1.0
-73.4,-107.7,26.64,51.0,0.0,1.0
-73.1,-104.7,27.0,48.0,0.0,0.0
-73.8,-100.0,27.3,47.0,0.0,0.0
-74.7,-96.9,27.64,45.0,0.18,0.0
-76.3,-93.3,27.939,50.0,0.28,0.0
-76.5,-93.0,27.96,50.0,0.28,0.0
-79.8,-87.9,28.24,53.0,0.31,0.0
-84.6,-82.3,28.74,66.0,0.53,0.0
-91.8,-74.9,29.14,82.0,0.62,0.0
-98.0,-67.7,29.539,97.0,0.2,0.0
-101.4,-61.7,29.92,89.0,0.0,1.0
-102.6,-57.6,30.099,86.0,0.0,1.0
-102.2,-49.0,30.399,83.0,0.0,1.0
-99.3,-42.9,30.78,81.0,0.12,0.0
-97.0,-40.1,30.939,81.0,0.3,0.0
-93.6,-36.9,31.139,82.0,0.42,0.0
-90.1,-34.4,31.32,85.0,0.46,0.0
-84.1,-30.8,31.6,89.0,0.46,0.0
-78.4,-28.0,31.84,99.0,0.72,0.0
-75.8,-26.9,31.939,99.0,0.72,0.0
-71.5,-25.0,32.1,107.0,0.77,0.0
-63.8,-22.0,32.36,112.0,0.45,0.0
-55.6,-19.3,32.62,114.0,0.03,1.0
-50.2,-18.0,32.799,114.0,0.03,1.0
-45.6,-17.2,32.96,99.0,0.05,1.0
-39.2,-16.8,33.2,94.0,0.07,1.0
-34.4,-17.6,33.399,94.0,0.07,1.0
-26.6,-23.0,33.68,87.0,0.07,1.0
-22.5,-30.7,34.08,85.0,0.23,0.0
-20.8,-35.8,34.4,85.0,0.42,0.0
-18.5,-56.9,35.2,110.0,0.82,0.0
-18.9,-70.6,35.5,110.0,0.82,0.0
-20.1,-82.7,35.94,146.0,0.99,0.0
-20.8,-88.5,36.079,151.0,0.99,0.0
-22.8,-106.4,36.339,151.0,0.99,0.0
-24.9,-125.9,36.779,178.0,0.99,0.0
-26.0,-136.4,37.079,193.0,0.99,0.0
-28.3,-157.5,37.419,203.0,0.99,0.0
-30.2,-170.1,37.679,209.0,1.0,0.0
-34.1,-186.5,37.959,220.0,1.0,0.0
-36.5,-194.8,38.1,220.0,1.0,0.0
-40.3,-206.7,38.3,227.0,1.0,0.0
-45.9,-222.4,38.559,232.0,1.0,0.0
-54.0,-243.3,38.819,238.0,1.0,0.0
-65.3,-269.5,39.18,248.0,1.0,0.0
-74.7,-288.0,39.619,251.0,1.0,0.0
-92.5,-313.3,39.86,255.0,1.0,0.0
-98.3,-319.6,40.12,258.0,1.0,0.0
-112.3,-332.0,40.38,260.0,1.0,0.0
-125.6,-341.0,40.6,263.0,1.0,0.0
-138.6,-348.1,40.8,263.0,1.0,0.0
-150.7,-353.9,40.98,267.0,1.0,0.0
-172.3,-364.1,41.3,268.0,1.0,0.0
-193.8,-374.9,41.54,268.0,1.0,0.0
-207.5,-381.9,41.82,274.0,0.99,0.0
-236.8,-396.3,42.1,276.0,0.99,0.0
-258.4,-405.9,42.5,280.0,1.0,0.0
-271.5,-411.1,42.819,283.0,1.0,0.0
-283.3,-415.5,42.98,283.0,1.0,0.0
-310.3,-423.8,43.339,283.0,0.95,1.0
-326.6,-427.6,43.56,269.0,0.0,1.0
-347.0,-431.1,43.76,269.0,0.0,1.0
-361.7,-432.9,44.1,240.0,0.0,1.0
-375.1,-434.2,44.36,193.0,0.0,1.0
-383.7,-435.1,44.56,159.0,0.0,1.0
-392.2,-436.0,44.779,130.0,0.0,1.0
-398.9,-437.0,44.979,112.0,0.0,1.0
-405.2,-438.2,45.2,112.0,0.0,1.0
-409.2,-439.4,45.359,98.0,0.0,1.0
-414.4,-442.3,45.559,94.0,0.0,1.0
-419.0,-449.0,45.839,83.0,0.0,1.0
-428.6,-461.9,46.679,64.0,0.07,0.0
-432.8,-463.9,46.94,64.0,0.07,0.0
-437.0,-464.8,47.18,64.0,0.35,0.0
-440.8,-465.1,47.38,67.0,0.31,0.0
-447.5,-464.6,47.68,74.0,0.5,0.0
-455.7,-462.7,48.08,88.0,0.71,0.0
-459.7,-461.7,48.24,97.0,0.78,0.0
-464.1,-460.8,48.4,97.0,0.78,0.0
-474.6,-459.9,48.68,117.0,0.87,0.0
-482.9,-460.6,48.96,130.0,0.87,0.0
-493.0,-462.0,49.18,140.0,0.99,0.0
-504.4,-463.8,49.46,140.0,0.99,0.0
-513.2,-465.1,49.659,163.0,0.99,0.0
-521.5,-466.3,49.839,173.0,0.99,0.0
-541.4,-468.9,50.099,181.0,0.99,0.0
-549.8,-470.0,50.399,185.0,0.99,0.0
-570.5,-472.5,50.779,201.0,0.99,0.0
-587.9,-474.4,50.959,207.0,0.99,0.0
-597.5,-475.4,51.239,213.0,0.99,0.0
-620.9,-477.5,51.46,221.0,0.99,0.0
-634.7,-478.4,51.819,227.0,0.01,1.0
-648.4,-479.2,52.06,208.0,0.04,1.0
-666.8,-482.2,52.34,175.0,0.18,1.0
-683.7,-492.7,52.76,167.0,0.32,0.0
-690.8,-500.3,53.1,162.0,0.61,0.0
-702.9,-517.9,53.42,166.0,0.91,0.0
-708.9,-530.0,53.84,172.0,0.99,0.0
-712.5,-539.4,54.059,183.0,1.0,0.0
-716.0,-551.6,54.18,189.0,1.0,0.0
-719.5,-569.9,54.6,204.0,1.0,0.0
-721.7,-591.9,54.86,207.0,0.98,0.0
-722.0,-605.0,55.201,215.0,0.93,0.0
-721.3,-618.1,55.42,219.0,0.79,0.0
-712.2,-640.4,55.721,219.0,0.79,0.0
-703.2,-649.8,56.04,221.0,0.96,0.0
-693.4,-671.6,56.32,227.0,1.0,0.0
-690.0,-682.8,56.6,233.0,1.0,0.0
-682.3,-712.1,56.939,238.0,0.99,0.0
-677.9,-736.9,57.339,239.0,0.49,1.0
-676.4,-749.6,57.72,183.0,0.0,1.0
-675.0,-765.3,57.96,160.0,0.0,1.0
-674.7,-781.9,58.399,144.0,0.02,1.0
-678.4,-795.3,58.78,127.0,0.16,0.0
-682.8,-799.5,59.08,123.0,0.17,1.0
-687.7,-804.9,59.28,119.0,0.21,1.0
-689.8,-813.4,59.56,115.0,0.34,0.0
-689.8,-818.6,59.72,115.0,0.48,0.0
-688.7,-828.5,60.02,117.0,0.64,0.0
-687.1,-836.6,60.26,126.0,0.83,0.0
-685.0,-844.4,60.48,144.0,1.0,0.0
-683.1,-850.4,60.64,144.0,1.0,0.0
-677.5,-864.6,60.879,159.0,1.0,0.0
-673.9,-872.0,61.18,171.0,1.0,0.0
-668.2,-882.1,61.42,179.0,1.0,0.0
-659.1,-895.1,61.64,179.0,1.0,0.0
-647.1,-908.5,62.08,189.0,0.48,1.0
-641.1,-913.7,62.24,189.0,0.48,1.0
-629.9,-920.8,62.499,179.0,0.01,1.0
