x,y,t,speed,throttle,brake
-767.1,-646.8,0.0,278.0,1.0,0.0
-768.0,-631.2,0.201,278.0,1.0,0.0
-768.0,-620.4,0.341,283.0,1.0,0.0
-766.6,-595.6,0.661,276.0,0.08,1.0
-764.7,-573.6,0.881,244.0,0.0,1.0
-763.3,-562.4,1.161,224.0,0.0,1.0
-761.4,-550.1,1.381,188.0,0.0,1.0
-759.1,-537.9,1.621,180.0,0.0,1.0
-754.7,-517.9,1.962,148.0,0.0,1.0
-752.3,-508.9,2.321,131.0,0.0,1.0
-749.9,-500.1,2.581,122.0,0.0,1.0
-747.2,-491.5,2.782,114.0,0.0,0.0
-744.6,-484.1,3.121,108.0,0.0,0.0
-742.6,-479.3,3.302,105.0,0.0,0.0
-738.7,-472.6,3.582,105.0,0.2,0.0
-734.6,-468.5,3.801,105.0,0.2,0.0
-727.9,-464.9,4.001,106.0,0.38,0.0
-720.2,-462.5,4.32,110.0,0.5,0.0
-709.3,-460.5,4.661,115.0,0.7,0.0
-695.0,-458.9,4.86,125.0,0.75,0.0
-686.1,-458.3,5.081,133.0,0.84,0.0
-674.9,-457.3,5.38,151.0,1.0,0.0
-664.1,-456.2,5.641,151.0,1.0,0.0
-657.5,-455.4,5.801,151.0,1.0,0.0
-642.5,-452.9,6.121,180.0,1.0,0.0
-632.5,-450.9,6.321,187.0,1.0,0.0
-626.3,-449.5,6.441,187.0,1.0,0.0
-608.0,-445.1,6.721,201.0,1.0,0.0
-584.2,-439.2,7.061,209.0,1.0,0.0
-572.5,-436.3,7.401,222.0,1.0,0.0
-560.5,-433.2,7.601,225.0,1.0,0.0
-539.6,-427.8,7.941,235.0,1.0,0.0
-526.9,-424.9,8.141,235.0,1.0,0.0
-484.9,-419.6,8.782,248.0,1.0,0.0
-452.3,-412.9,9.121,252.0,1.0,0.0
-436.5,-405.9,9.501,257.0,1.0,0.0
-426.6,-400.9,9.661,260.0,1.0,0.0
-407.6,-391.5,9.941,262.0,1.0,0.0
-394.1,-385.8,10.142,263.0,0.72,0.0
-383.2,-382.0,10.301,260.0,0.44,0.0
-368.0,-377.7,10.521,260.0,0.44,0.0
-357.0,-375.5,10.682,246.0,0.0,1.0
-341.3,-373.0,10.9,236.0,0.0,1.0
-325.0,-371.0,11.14,236.0,0.0,1.0
-315.3,-369.9,11.301,211.0,0.0,1.0
-301.5,-367.9,11.541,203.0,0.0,1.0
-288.5,-365.1,11.781,191.0,0.0,1.0
