x,y,t,speed,throttle,brake
-767.0,-647.2,0.0,267.0,1.0,0.0
-768.1,-625.0,0.421,270.0,1.0,0.0
-767.5,-609.9,0.621,270.0,1.0,0.0
-766.5,-595.0,0.82,267.0,0.0,0.0
-764.6,-573.1,1.021,260.0,0.0,0.0
-760.7,-546.0,1.379,229.0,0.0,1.0
-757.2,-529.0,1.82,185.0,0.0,1.0
-755.6,-522.0,1.96,185.0,0.0,1.0
-753.3,-512.5,2.16,140.0,0.0,1.0
-748.7,-496.3,2.501,140.0,0.0,1.0
-745.6,-486.8,2.9,114.0,0.0,1.0
-744.9,-485.0,2.96,114.0,0.0,1.0
-740.1,-474.6,3.341,109.0,0.0,1.0
-737.5,-471.1,3.5,109.0,0.01,0.0
-731.0,-466.3,3.68,103.0,0.39,0.0
-718.5,-462.1,4.141,107.0,0.68,0.0
-704.5,-460.0,4.56,123.0,0.82,0.0
-695.9,-459.1,4.84,127.0,0.89,0.0
-686.7,-458.4,5.06,142.0,1.0,0.0
-677.9,-457.6,5.281,147.0,1.0,0.0
-671.3,-457.0,5.44,147.0,1.0,0.0
-662.4,-456.0,5.64,166.0,1.0,0.0
-649.3,-454.1,5.92,177.0,1.0,0.0
-631.2,-450.6,6.161,188.0,1.0,0.0
-620.9,-448.2,6.48,200.0,1.0,0.0
-610.1,-445.6,6.681,200.0,1.0,0.0
-594.5,-441.7,6.961,205.0,1.0,0.0
-576.0,-437.2,7.181,214.0,1.0,0.0
-552.0,-431.0,7.681,228.0,1.0,0.0
-542.2,-428.5,7.84,233.0,1.0,0.0
-533.4,-426.3,7.98,233.0,1.0,0.0
-514.2,-422.5,8.28,241.0,1.0,0.0
-495.6,-420.5,8.459,244.0,1.0,0.0
-480.7,-419.2,8.78,247.0,1.0,0.0
-462.2,-416.0,9.06,250.0,1.0,0.0
-437.3,-406.4,9.32,254.0,1.0,0.0
-421.7,-398.4,9.68,257.0,1.0,0.0
-411.3,-393.2,9.84,260.0,1.0,0.0
-398.1,-387.4,10.04,261.0,1.0,0.0
-387.2,-383.3,10.2,262.0,1.0,0.0
-370.5,-378.3,10.441,266.0,1.0,0.0
-340.4,-372.9,10.701,261.0,0.0,0.0
-310.2,-369.2,11.18,249.0,0.0,1.0
-299.6,-367.6,11.42,236.0,0.0,1.0
-288.4,-365.1,11.6,236.0,0.0,1.0
